timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1511885044937401,5,-1,0,4,7,-5,3,3
1511885044937401,-2,-5,-2,2,1,0,-1,-2
1511885044938403,-4,-1,-1,-2,-4,-1,1,-1
1511885044938403,-3,-1,-2,-3,-1,1,-2,-1
1511885044939406,-1,1,-3,-1,-2,0,1,-1
1511885044939406,0,1,-1,-4,-6,-2,-1,-3
1511885044942417,2,-4,4,-2,-2,-2,2,0
1511885044942417,3,2,-5,-2,-3,-4,-2,2
1511885044949435,-6,-1,-1,7,3,4,-5,-4
1511885044949435,1,-2,1,-4,-2,-2,-2,1
1511885044957516,1,1,-1,0,0,2,2,2
1511885044957516,-4,-4,2,-3,0,0,0,-3
1511885044964473,0,-1,-1,-1,-1,-3,-1,-2
1511885044964473,2,0,-1,-5,0,-1,0,1
1511885044979597,-4,1,0,4,4,-1,-1,-1
1511885044979597,-1,-1,-1,4,3,-1,-1,-4
1511885044987574,-1,3,2,-1,-8,-1,1,1
1511885044987574,4,-3,-2,1,3,0,2,0
1511885044995555,0,-2,-4,-2,-1,-1,-2,-1
1511885044995555,1,1,2,0,-3,1,0,1
1511885045009595,0,-1,-1,-3,-2,3,0,0
1511885045009595,-5,0,-1,4,6,1,1,-2
1511885045017614,0,0,2,-4,-1,0,0,-3
1511885045017614,0,2,0,6,6,1,-2,1
1511885045057745,0,-2,-1,-2,-6,1,1,2
1511885045057745,-6,-3,-3,0,-4,3,-4,-4
1511885045058726,1,-2,1,0,-4,-5,1,0
1511885045058726,0,-2,-2,0,-2,0,-1,2
1511885045061755,-2,0,0,1,-1,1,-1,-6
1511885045061755,1,0,2,-2,4,-3,1,1
1511885045062733,-2,1,-2,-5,-4,3,-2,2
1511885045062733,-3,0,-1,0,-1,0,-2,-4
1511885045069755,-3,0,-1,1,0,-2,-1,-2
1511885045069755,1,-2,-2,-1,-5,2,0,1
1511885045076774,-2,-3,-3,3,7,2,-3,-5
1511885045076774,-3,1,-2,-1,-1,1,-1,-3
1511885045083790,4,2,1,-3,-6,-2,1,3
1511885045083790,-1,-3,-3,-1,1,-4,0,-2
1511885045098833,0,-2,-1,2,-9,0,-2,-2
1511885045098833,0,0,-1,-4,1,-4,-2,-2
1511885045106855,-2,-2,-2,1,6,1,1,1
1511885045106855,-2,1,0,3,-3,1,1,-2
1511885045115879,-2,-4,0,0,3,-1,-1,-1
1511885045115879,0,-2,4,-4,-1,0,0,3
1511885045129036,-1,1,-4,1,0,3,0,-3
1511885045129036,1,2,-1,3,1,-2,-1,-1
1511885045137937,0,-1,-2,-7,-3,-3,1,2
1511885045137937,1,0,-2,9,5,2,0,-2
1511885045144031,0,-4,-2,-5,-4,-3,-4,-2
1511885045144031,0,0,-1,-1,-3,-2,0,1
1511885045159070,0,3,-3,5,2,-2,-2,0
1511885045159070,-2,-1,-1,-2,-4,1,-1,0
1511885045166305,1,-1,-1,-1,1,-2,0,0
1511885045166305,-2,-3,1,-3,-1,1,1,-1
1511885045175289,-4,1,-1,-1,-1,0,-1,-4
1511885045175289,-2,-1,-2,0,-4,1,0,-3
1511885045189325,-4,1,0,2,2,-4,0,0
1511885045189325,0,0,-2,-1,-1,1,-1,-1
1511885045198351,2,0,0,-1,-2,-1,1,0
1511885045198351,1,-3,-1,2,2,-3,0,0
1511885045204474,0,-2,-3,-2,0,-2,-2,-1
1511885045204474,-1,-1,3,-5,-7,1,-1,-1
1511885045219406,-2,-1,1,7,11,3,1,-2
1511885045219406,-2,1,-1,0,-1,0,-4,0
1511885045226424,0,-3,0,-2,-6,2,1,2
1511885045226424,0,-1,-2,0,7,2,0,0
1511885045235445,2,3,1,5,-4,0,2,2
