timestamp,roll,pitch,yaw
1511883670956137,-0.606547,-0.254624,0.208745
1511883670980034,-0.607715,-0.249813,0.208402
1511883670995048,-0.609843,-0.245089,0.208099
1511883671016234,-0.612002,-0.241189,0.208061
1511883671040992,-0.613232,-0.238312,0.207824
1511883671056029,-0.614869,-0.236597,0.20751
1511883671100146,-0.617023,-0.236227,0.207454
1511883671102151,-0.618934,-0.236949,0.207597
1511883671116192,-0.620348,-0.238339,0.207883
1511883671136272,-0.621026,-0.240377,0.207888
1511883671161334,-0.621593,-0.242735,0.207725
1511883671174369,-0.622563,-0.245015,0.207729
1511883671218489,-0.624051,-0.247693,0.208078
1511883671228515,-0.625449,-0.250369,0.208808
1511883671234831,-0.625986,-0.252834,0.20998
1511883671255887,-0.625236,-0.255359,0.211739
1511883671278948,-0.622334,-0.257275,0.213723
1511883671292986,-0.617673,-0.259308,0.216614
1511883671316550,-0.613465,-0.261208,0.21991
1511883671339111,-0.60901,-0.261931,0.223678
1511883671353149,-0.605337,-0.261759,0.228181
1511883671376210,-0.599199,-0.259578,0.23278
1511883671399271,-0.588618,-0.25503,0.236423
1511883671421834,-0.574297,-0.247088,0.238326
1511883671436374,-0.557627,-0.236373,0.239152
1511883671458433,-0.531613,-0.217646,0.238186
1511883671473481,-0.486158,-0.194468,0.234844
1511883671496534,-0.430468,-0.164088,0.226278
1511883671519095,-0.380825,-0.125232,0.217781
1511883671534674,-0.343841,-0.0784596,0.21209
1511883671556723,-0.311197,-0.0254742,0.210737
1511883671578781,-0.274661,0.0314935,0.211883
1511883671594824,-0.231626,0.0901144,0.214863
1511883671616885,-0.18128,0.14904,0.221366
1511883671638978,-0.124199,0.206129,0.230331
1511883671655021,-0.063866,0.260346,0.240603
1511883671676077,-0.00368384,0.310677,0.251907
1511883671699138,0.058096,0.357109,0.264949
1511883671715181,0.119205,0.398017,0.279486
1511883671736757,0.176406,0.432296,0.29443
1511883671758816,0.232547,0.459716,0.30856
1511883671774859,0.289278,0.480308,0.320981
1511883671796917,0.343722,0.494882,0.331961
1511883671818978,0.395971,0.503992,0.341428
1511883671835023,0.447344,0.50722,0.348351
1511883671856079,0.493541,0.504507,0.351694
1511883671879140,0.531811,0.496297,0.352519
1511883671895183,0.565366,0.482528,0.353696
1511883671915238,0.598349,0.467752,0.355827
1511883671938991,0.635511,0.454425,0.357706
1511883671955030,0.67292,0.443132,0.357262
1511883671977096,0.710507,0.434409,0.356361
1511883671999292,0.749657,0.428296,0.357822
1511883672015191,0.788393,0.427656,0.361898
1511883672044100,0.825224,0.429051,0.365382
1511883672059141,0.860544,0.436887,0.367745
1511883672075182,0.896596,0.44913,0.368682
1511883672096271,0.930257,0.466358,0.369354
1511883672119418,0.959296,0.489204,0.370335
1511883672135087,0.979383,0.517077,0.369187
1511883672156141,0.980957,0.553379,0.359701
1511883672179200,0.973973,0.59122,0.344078
1511883672194240,0.960384,0.629927,0.321474
1511883672217303,0.943898,0.6688,0.292407
1511883672240433,0.923152,0.705699,0.257371
1511883672254469,0.891685,0.739665,0.214998
1511883672277530,0.848685,0.768252,0.165188
1511883672307610,0.796404,0.789509,0.110668
1511883672321649,0.738071,0.804148,0.0527322
1511883672337192,0.676398,0.813224,-0.00863838
1511883672360253,0.610763,0.820097,-0.0751104
1511883672381309,0.540096,0.819372,-0.144698
1511883672397352,0.467639,0.809264,-0.214274
1511883672420443,0.406684,0.78776,-0.27245
1511883672441500,0.356833,0.760542,-0.318944
