timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1511883500658473,1,1,1,3,0,-5,3,0
1511883500658473,-2,-5,-5,-1,3,-3,7,2
1511883500659476,0,-3,-2,-10,4,-4,1,1
1511883500659476,-5,-1,0,-15,-2,-2,-5,-1
1511883500660478,-1,-1,-2,-15,-3,1,-2,1
1511883500660478,2,3,-1,-11,-7,-1,1,-2
1511883500666494,-6,1,0,-10,-7,-5,1,-4
1511883500666494,2,1,1,-7,2,-1,-5,3
1511883500670505,-1,-1,-2,-10,4,0,-9,0
1511883500670505,1,0,-1,-11,-9,4,-3,-1
1511883500686550,-3,-2,-2,-8,-1,-2,3,-3
1511883500686550,-2,-1,0,-5,-3,-1,0,-1
1511883500695571,5,2,3,-1,1,3,-1,1
1511883500695571,2,-4,-2,-1,-1,-6,-1,2
1511883500701095,-1,-1,-1,-2,-3,2,-3,-1
1511883500701095,-2,-3,-2,12,2,-4,-1,-3
1511883500716135,-3,-2,-2,17,0,-3,-1,-1
1511883500716135,-1,-1,3,23,1,2,3,0
1511883500762393,3,2,-7,9,-3,-3,5,-2
1511883500762393,-4,-1,-6,6,2,1,-1,-2
1511883500763301,1,-5,-4,11,0,1,-5,-2
1511883500763301,3,-2,-4,7,-4,3,1,1
1511883500764304,-8,-7,-4,-2,-3,2,4,-3
1511883500764304,4,-4,0,1,-4,-2,3,-3
1511883500765306,0,1,4,2,1,1,2,1
1511883500765306,-5,1,3,-3,-6,-2,-11,0
1511883500775361,-1,5,6,-2,1,-3,-9,2
1511883500775361,0,6,8,-5,-1,-2,-14,2
1511883500783358,-2,2,3,-1,2,-4,-8,0
1511883500783358,-1,0,2,-1,3,2,-12,-4
1511883500792380,4,1,4,-1,5,1,-18,0
1511883500792380,-5,-6,-2,-5,-2,1,-4,2
1511883500806922,2,-7,6,-5,-6,-5,8,-2
1511883500806922,-1,-5,-3,-1,-1,-7,14,-4
1511883500813439,-1,-1,-3,3,-1,3,13,-3
1511883500813439,6,-3,-4,0,1,6,3,-4
1511883500820504,2,-1,-4,-3,-6,1,1,2
1511883500820504,1,3,-3,-2,-5,-3,2,3
1511883500835681,0,-3,0,-2,-4,2,-7,1
1511883500835681,-2,1,-1,6,-2,-2,-6,-1
1511883500843567,-3,-1,-1,4,3,-2,3,-3
1511883500843567,-1,-3,3,4,9,-3,19,-3
1511883500850587,-2,-2,0,7,6,-2,13,-2
1511883500850587,-1,0,3,8,4,-4,10,-4
1511883500866665,-2,1,-1,3,-3,-1,4,0
1511883500866665,-2,5,2,3,-4,2,6,1
1511883500873702,-2,5,3,2,-10,-1,-9,3
1511883500873702,0,1,2,3,-4,3,-3,0
1511883500880664,-5,-2,-1,1,5,2,-12,1
1511883500880664,3,-7,-2,6,6,-2,-3,3
1511883500895749,1,-5,-5,1,0,-2,8,1
1511883500895749,1,1,-2,0,1,-6,7,-2
1511883500904348,-4,2,-1,2,0,0,3,-2
1511883500904348,-1,2,-5,-2,1,0,-5,-2
1511883500910750,-6,1,-1,-4,-2,-1,1,-1
1511883500910750,-4,-5,-3,-7,2,-6,-2,-3
1511883500927013,0,-4,-2,-1,-4,3,-1,1
1511883500927013,0,4,4,1,-2,6,1,0
1511883500932946,-1,-2,-2,-2,-6,-4,-1,-4
1511883500932946,-1,-4,-3,-2,5,-3,-5,1
1511883500940964,3,5,4,0,2,0,-1,-1
1511883500940964,2,-2,-2,-9,-3,-6,-8,-5
1511883500956005,2,-19,-4,2,1,1,-2,-2
1511883500956005,7,18,8,6,-7,12,2,4
1511883500964026,-8,-14,-8,6,-2,-13,-9,-2
1511883500964026,8,13,11,8,2,-9,-2,2
1511883500971044,1,1,-6,-2,6,-18,4,0
1511883500971044,0,-5,-2,6,-1,-13,14,1
1511883500986084,-4,7,5,5,1,-11,4,-2
1511883500986084,4,-2,-10,-7,-5,-10,-15,-1
1511883500993130,-4,-9,6,0,-7,1,-22,0
1511883500993130,6,15,9,-1,-2,6,-14,0
1511883501001158,-7,-15,-9,-5,1,4,-11,-5
1511883501001158,-5,6,2,0,3,5,3,3
1511883501015700,2,2,-4,-4,3,13,-1,2
1511883501015700,-6,-6,-3,-5,2,-1,-3,-3
1511883501024225,1,-8,-8,-9,-2,0,1,-1
1511883501024225,-4,0,4,-4,-1,4,15,2
1511883501030241,3,18,8,-2,0,2,-3,-2
1511883501030241,-10,-10,-10,-12,-3,-2,-14,-7
1511883501046309,1,5,6,-8,1,7,-5,-2
1511883501046309,2,-6,-5,-7,-1,0,-5,2
1511883501053328,-12,-7,2,-7,-1,-2,8,4
1511883501053328,6,6,5,-5,-3,5,5,3
1511883501060347,4,-1,-4,-12,3,19,-24,-7
1511883501060347,0,-7,-2,-8,0,54,19,-6
1511883501075360,8,-5,-7,-9,0,65,0,4
1511883501075360,-2,3,6,-1,2,65,12,2
1511883501084411,8,17,5,1,-3,42,-17,-6
1511883501084411,-3,-13,-2,3,0,7,-8,-4
1511883501090426,-2,9,6,0,3,-4,18,-4
1511883501090426,0,-7,-5,-1,-7,-27,-1,5
1511883501106487,-3,-6,-2,0,1,-59,2,1
1511883501106487,-2,3,0,-6,-5,-89,-19,2
1511883501113504,-7,-18,-11,-3,4,-84,-29,-5
1511883501113504,3,6,5,-1,6,-56,16,-3
1511883501120548,12,8,-1,-1,1,-21,24,5
1511883501120548,10,1,-1,-1,0,-21,2,-3
1511883501135591,7,0,-8,-2,-11,-14,-13,-7
1511883501135591,-1,3,0,5,-3,6,-13,0
1511883501143613,-11,-25,-18,-4,-2,2,-1,3
1511883501143613,8,12,15,9,2,18,7,4
1511883501150605,9,18,12,2,7,6,24,0
1511883501150605,-3,-18,-2,-1,6,1,-8,-6
1511883501166674,-1,0,6,-3,0,-2,25,2
1511883501166674,-9,-9,-5,-1,-2,1,-4,-6
1511883501173667,13,6,3,1,-5,13,4,9
1511883501173667,-16,-23,-12,-2,4,5,-35,-8
1511883501180685,7,14,5,-2,-1,15,-51,7
1511883501180685,-6,-2,-2,0,8,21,-70,1
1511883501195754,-11,1,-1,2,5,9,-85,-7
1511883501195754,-4,-2,-8,-9,-6,10,-43,5
1511883501204304,2,3,1,0,-16,6,-47,-1
1511883501204304,-4,-8,-6,-6,-9,5,-25,-6
1511883501210820,1,-3,-1,0,0,2,6,0
1511883501210820,-1,-3,-3,-1,0,-5,16,1
1511883501226548,-3,0,4,1,7,0,35,-7
1511883501226548,-7,-4,-2,-3,4,-2,42,-6
1511883501233563,-1,-2,-2,-2,0,3,48,3
1511883501233563,5,12,-2,-1,0,-12,55,0
1511883501240589,-3,5,1,8,5,-3,31,0
1511883501240589,-6,-3,3,2,-1,1,23,-1
1511883501255625,-4,-3,2,-5,-1,-13,30,5
1511883501255625,0,-3,2,-3,-2,-16,-5,0
