timestamp,roll,pitch,yaw
1511883500657470,1.94319,-0.235693,-0.342011
1511883500667497,1.941,-0.237264,-0.34156
1511883500687549,1.93974,-0.239052,-0.341114
1511883500709122,1.93899,-0.240294,-0.340719
1511883500754364,1.93863,-0.241486,-0.340373
1511883500755358,1.93917,-0.242595,-0.340239
1511883500768317,1.9401,-0.243454,-0.34029
1511883500791404,1.94057,-0.244189,-0.340425
1511883500807423,1.94148,-0.244836,-0.341058
1511883500828700,1.94337,-0.245357,-0.341638
1511883500844606,1.9448,-0.24524,-0.342193
1511883500868635,1.9461,-0.244993,-0.342969
1511883500888747,1.94824,-0.244819,-0.343535
1511883500905236,1.95143,-0.244806,-0.343581
1511883500927013,1.9555,-0.244446,-0.342795
1511883500947982,1.95969,-0.243308,-0.340963
1511883500965029,1.96248,-0.241506,-0.336525
1511883500987087,1.96542,-0.238665,-0.327314
1511883501008720,1.97257,-0.234028,-0.314843
1511883501025228,1.9835,-0.226746,-0.299528
1511883501047286,1.99699,-0.216397,-0.280655
1511883501068342,2.0142,-0.203374,-0.257747
1511883501084411,2.04152,-0.187851,-0.229765
1511883501107489,2.07514,-0.17283,-0.196754
1511883501128572,2.11079,-0.152477,-0.161694
1511883501144589,2.15137,-0.126296,-0.125978
1511883501166674,2.19619,-0.094948,-0.0898433
1511883501188705,2.24205,-0.0571388,-0.0545991
1511883501204805,2.2914,-0.0141645,-0.0194496
1511883501227550,2.34665,0.0331205,0.0145623
1511883501248609,2.40889,0.0839149,0.047231
1511883501264623,2.47578,0.137335,0.0770382
1511883501286710,2.54323,0.192469,0.103434
1511883501309771,2.60819,0.247579,0.12644
1511883501324812,2.67003,0.301236,0.145039
1511883501347874,2.72988,0.354625,0.158544
1511883501369933,2.78718,0.408518,0.166495
1511883501385000,2.84139,0.461815,0.168398
1511883501407558,2.89378,0.513446,0.164066
1511883501429643,2.94292,0.562533,0.152905
1511883501444682,2.98102,0.609379,0.133313
1511883501466768,3.00971,0.654189,0.107873
1511883501489802,3.02736,0.69503,0.0783992
1511883501504897,3.03489,0.73307,0.0449098
1511883501527493,3.03454,0.768386,0.00797482
1511883501549553,3.02924,0.798481,-0.0303283
1511883501565622,3.01774,0.823686,-0.071367
1511883501587654,3.00048,0.844042,-0.114384
1511883501609744,2.97808,0.860179,-0.159725
1511883501631854,2.94986,0.871016,-0.210415
1511883501646868,2.91419,0.872528,-0.268184
1511883501668927,2.87507,0.866075,-0.32715
1511883501682963,2.83319,0.851273,-0.385812
1511883501706638,2.79113,0.829292,-0.442802
1511883501729358,2.75277,0.801484,-0.496486
1511883501743398,2.71561,0.769456,-0.545951
1511883501766367,2.67439,0.732061,-0.592254
1511883501789510,2.63488,0.688051,-0.635707
1511883501803436,2.60236,0.639281,-0.673812
1511883501826162,2.57392,0.587086,-0.705392
1511883501849062,2.5453,0.530389,-0.734717
1511883501863280,2.51755,0.471507,-0.759167
1511883501886160,2.48964,0.413094,-0.774678
1511883501909246,2.4609,0.354739,-0.78148
1511883501923290,2.43315,0.298048,-0.784686
1511883501945321,2.41067,0.244097,-0.784452
1511883501969385,2.39366,0.191882,-0.778239
1511883501983422,2.37752,0.141703,-0.768626
1511883502005982,2.36026,0.0929398,-0.757019
1511883502028577,2.34094,0.0460475,-0.743014
1511883502043585,2.31747,0.000792742,-0.726814
1511883502065670,2.293,-0.0449822,-0.708438
1511883502088704,2.27143,-0.090711,-0.687916
1511883502103248,2.25529,-0.130832,-0.665992
1511883502125809,2.23797,-0.164362,-0.642538
1511883502147868,2.21495,-0.194973,-0.617695
1511883502162934,2.19825,-0.223735,-0.590849
1511883502185995,2.18845,-0.246154,-0.562697
1511883502209085,2.18213,-0.259316,-0.537709
1511883502223643,2.17198,-0.270341,-0.51615
1511883502245708,2.15946,-0.278273,-0.496588
