timestamp,x,y,z,w
1511884698438793,0.187744,0.277588,-0.759583,-0.557495
1511884698460817,0.187683,0.277588,-0.759583,-0.557495
1511884698483875,0.187683,0.277527,-0.759583,-0.557495
1511884698498915,0.187683,0.277588,-0.759583,-0.557495
1511884698520975,0.187622,0.277588,-0.759583,-0.557495
1511884698544178,0.187622,0.277588,-0.759583,-0.557495
1511884698598468,0.187622,0.277588,-0.759583,-0.557495
1511884698598468,0.187561,0.277588,-0.759583,-0.557556
1511884698608495,0.187683,0.277771,-0.759521,-0.557495
1511884698621535,0.187683,0.277771,-0.759521,-0.557495
1511884698641592,0.187683,0.277771,-0.759521,-0.557495
1511884698666655,0.187744,0.277588,-0.759521,-0.557556
1511884698708770,0.187744,0.277588,-0.759521,-0.557556
1511884698709775,0.187683,0.277649,-0.759521,-0.557556
1511884698722854,0.187683,0.277649,-0.759521,-0.557556
1511884698738851,0.187683,0.277649,-0.759521,-0.557556
1511884698762061,0.187866,0.277588,-0.759583,-0.557434
1511884698783138,0.188049,0.277893,-0.759521,-0.557312
1511884698799135,0.188049,0.277893,-0.759521,-0.557312
1511884698821194,0.18811,0.278137,-0.75946,-0.557251
1511884698842250,0.18811,0.27832,-0.759521,-0.557068
1511884698859295,0.187439,0.277954,-0.759888,-0.556946
1511884698881354,0.184753,0.277771,-0.76062,-0.556946
1511884698902719,0.179993,0.279663,-0.761353,-0.55658
1511884698925654,0.174255,0.283997,-0.762268,-0.554993
1511884698941696,0.166748,0.292236,-0.763306,-0.551575
1511884698962752,0.154724,0.307251,-0.763367,-0.546875
1511884698985813,0.13739,0.325684,-0.763,-0.541199
1511884699001856,0.115356,0.345947,-0.761719,-0.535522
1511884699022911,0.0895386,0.367432,-0.759338,-0.529602
1511884699045976,0.0618286,0.390015,-0.75531,-0.523132
1511884699062160,0.03302,0.414001,-0.74884,-0.516541
1511884699083317,0.00421143,0.438354,-0.739807,-0.510437
1511884699106349,-0.0240479,0.460876,-0.729309,-0.505188
1511884699121393,-0.0510864,0.480835,-0.717957,-0.500793
1511884699142444,-0.0761108,0.498352,-0.705566,-0.498108
1511884699165508,-0.0993042,0.513245,-0.692627,-0.49707
1511884699181562,-0.122009,0.52478,-0.679565,-0.497925
1511884699202604,-0.143127,0.532898,-0.666504,-0.501343
1511884699225668,-0.162292,0.536438,-0.655701,-0.50592
1511884699241708,-0.177673,0.535767,-0.648865,-0.510315
1511884699262892,-0.190063,0.531616,-0.646118,-0.513672
1511884699285954,-0.200562,0.524902,-0.647766,-0.514465
1511884699302003,-0.210754,0.514771,-0.653442,-0.513489
1511884699324053,-0.21814,0.505188,-0.660156,-0.511292
1511884699346110,-0.217407,0.499512,-0.667969,-0.507019
1511884699362155,-0.205017,0.498718,-0.678162,-0.49939
1511884699384309,-0.187622,0.496704,-0.692383,-0.488586
1511884699405510,-0.166809,0.491272,-0.71051,-0.475464
1511884699421548,-0.139404,0.482666,-0.732727,-0.459045
1511884699444611,-0.10376,0.473328,-0.756897,-0.438538
1511884699465896,-0.0664063,0.460632,-0.781067,-0.416382
1511884699481938,-0.0300293,0.444031,-0.804749,-0.392944
1511884699503997,0.00610352,0.426392,-0.826172,-0.368286
1511884699526056,0.0371704,0.409668,-0.843628,-0.345093
1511884699542099,0.0599976,0.392761,-0.857849,-0.325989
1511884699564189,0.0750122,0.377319,-0.868713,-0.312012
1511884699585445,0.0828857,0.368103,-0.874512,-0.304871
1511884699602319,0.0856323,0.361389,-0.877075,-0.304688
1511884699624349,0.0838623,0.356018,-0.876587,-0.312805
1511884699645405,0.0788574,0.352234,-0.87262,-0.329041
1511884699661448,0.0722046,0.348694,-0.865662,-0.35199
1511884699706568,0.0653687,0.347229,-0.854675,-0.380493
1511884699707570,0.0592651,0.347168,-0.839722,-0.413391
1511884699729629,0.0535278,0.346313,-0.821594,-0.449768
1511884699744801,0.048584,0.343811,-0.800415,-0.488647
1511884699767012,0.0452271,0.338684,-0.777344,-0.528259
1511884699790075,0.0449219,0.330078,-0.753723,-0.566589
1511884699804111,0.0449829,0.318054,-0.731262,-0.601807
1511884699827172,0.0450439,0.303955,-0.711365,-0.632141
1511884699850233,0.0446167,0.287109,-0.697449,-0.655151
1511884699864269,0.0397339,0.272644,-0.688354,-0.671082
1511884699886329,0.0331421,0.259338,-0.683777,-0.681335
1511884699909390,0.0273438,0.260681,-0.680969,-0.683838
1511884699930446,0.022522,0.273621,-0.679626,-0.680237
1511884699946488,0.0167236,0.291382,-0.679565,-0.673096
1511884699969549,0.0110474,0.309448,-0.681213,-0.663391
1511884699990606,0.00115967,0.324585,-0.684021,-0.65332
1511884700006650,-0.012207,0.336609,-0.689026,-0.641724
1511884700029735,-0.0259399,0.347473,-0.695801,-0.628052
1511884700050794,-0.0385742,0.359375,-0.701843,-0.613892
1511884700066809,-0.0500488,0.371277,-0.706299,-0.600708
1511884700089872,-0.0596924,0.382751,-0.709412,-0.588867
1511884700110929,-0.0664673,0.391235,-0.71283,-0.578308
1511884700126976,-0.0705566,0.395142,-0.717407,-0.569458
1511884700150030,-0.0709229,0.394836,-0.723389,-0.561951
1511884700171140,-0.0667114,0.391541,-0.730591,-0.555481
1511884700187135,-0.057373,0.38446,-0.738953,-0.550354
1511884700210190,-0.0421753,0.374023,-0.748901,-0.54541
1511884700231297,-0.0227661,0.360596,-0.758972,-0.541748
1511884700247294,0.00292969,0.344482,-0.76947,-0.537903
1511884700270351,0.0341187,0.324463,-0.78125,-0.532227
1511884700291409,0.0690918,0.301025,-0.792114,-0.52655
1511884700306446,0.104675,0.274658,-0.799316,-0.52417
1511884700330523,0.138672,0.24585,-0.802673,-0.525452
1511884700350563,0.169556,0.216125,-0.804443,-0.526733
1511884700366607,0.19574,0.191406,-0.803711,-0.528381
1511884700389666,0.215088,0.171875,-0.800903,-0.531799
1511884700410726,0.225159,0.155518,-0.797546,-0.537659
1511884700426766,0.225159,0.141968,-0.794861,-0.545349
1511884700449828,0.22052,0.13208,-0.793274,-0.552063
1511884700471138,0.214783,0.127197,-0.792297,-0.556763
1511884700487151,0.209473,0.126648,-0.791748,-0.559692
1511884700510238,0.205444,0.130066,-0.791382,-0.560913
1511884700531297,0.202698,0.135864,-0.790955,-0.561157
1511884700546328,0.200562,0.141541,-0.791016,-0.560486
1511884700569398,0.198975,0.146423,-0.791199,-0.559448
1511884700590424,0.197144,0.150879,-0.791321,-0.558838
1511884700606467,0.194641,0.155701,-0.790833,-0.559021
1511884700629556,0.191895,0.160217,-0.790161,-0.559692
1511884700650585,0.189209,0.16394,-0.789551,-0.560303
1511884700666628,0.187073,0.166565,-0.789307,-0.560608
1511884700689688,0.185242,0.16803,-0.789429,-0.560669
1511884700703057,0.184265,0.169678,-0.789307,-0.560608
1511884700726000,0.184448,0.170959,-0.789185,-0.560303
1511884700740037,0.184998,0.171143,-0.789368,-0.559875
1511884700763126,0.185608,0.170227,-0.789917,-0.559143
1511884700786161,0.186279,0.169556,-0.790588,-0.558167
1511884700800198,0.18689,0.169495,-0.791199,-0.55719
1511884700822257,0.187378,0.169678,-0.791443,-0.556519
1511884700846320,0.187683,0.169739,-0.791504,-0.556396
1511884700868382,0.187561,0.169312,-0.791504,-0.556519
1511884700882416,0.187378,0.168701,-0.791748,-0.556396
1511884700906528,0.187378,0.167969,-0.792175,-0.55603
1511884700920517,0.1875,0.167725,-0.79248,-0.555664
1511884700942577,0.1875,0.167908,-0.792603,-0.55542
1511884700965637,0.187012,0.167969,-0.792664,-0.555542
