timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1511884698599471,1,1,-1,-4,-1,7,-2,0
1511884698599471,-1,1,2,7,3,2,3,0
1511884698600474,0,1,2,3,1,-6,0,-2
1511884698600474,-1,1,-4,-4,0,1,-4,-2
1511884698604484,-1,-3,-2,-1,-1,-4,-1,-4
1511884698604484,0,-1,0,-1,1,-1,-1,4
1511884698605488,-2,-2,1,0,1,2,0,-3
1511884698605488,-1,-1,2,2,-1,-1,-2,-1
1511884698610504,0,-2,-1,-1,-1,-1,0,-2
1511884698610504,0,1,-3,-2,-1,1,-1,-2
1511884698621535,-2,-2,3,5,1,-1,-3,-4
1511884698621535,0,0,-2,-1,-1,-1,-3,-5
1511884698633567,-2,-2,-2,-2,-2,-1,-2,-2
1511884698633567,0,-2,-1,0,1,0,-3,-2
1511884698641592,0,-1,-2,-4,1,4,1,1
1511884698641592,0,-1,6,8,2,0,1,2
1511884698648804,-2,-1,-4,-1,-2,-1,1,0
1511884698648804,-1,-4,-5,-12,-7,-6,-1,2
1511884698665653,-1,0,-5,-2,4,8,2,-1
1511884698665653,-2,-1,-2,-8,-4,-2,-2,-1
1511884698670679,0,0,6,8,6,-4,1,1
1511884698670679,1,-1,3,6,-3,-3,0,-1
1511884698716839,-1,-1,-6,-5,-1,1,1,0
1511884698716839,1,-2,-4,-3,-2,0,-1,0
1511884698717795,-2,-1,2,2,2,0,1,-1
1511884698717795,1,0,2,4,2,0,-3,1
1511884698718813,0,1,5,1,1,1,6,-1
1511884698718813,0,-2,-4,0,0,0,-2,2
1511884698719816,-1,-1,-4,-5,-4,1,2,-1
1511884698719816,-1,-2,-3,-6,-2,-4,-7,0
1511884698729827,0,-1,-1,0,-2,-1,0,-3
1511884698729827,-1,0,5,2,-1,7,6,0
1511884698738851,1,-1,-4,-2,-4,-7,-5,5
1511884698738851,2,0,4,4,0,1,5,-2
1511884698744867,0,-1,1,-2,-4,-6,-7,3
1511884698744867,-3,-1,1,-4,-1,0,1,0
1511884698761068,0,-2,-2,4,4,3,3,-1
1511884698761068,-2,0,-5,-8,-5,0,-1,-3
1511884698768061,-1,-1,-1,5,3,-1,-2,0
1511884698768061,-1,-3,-2,-6,-1,3,5,0
1511884698775072,1,3,1,-5,-3,-4,-9,-4
1511884698775072,-2,2,2,6,-2,0,4,0
1511884698790112,0,-1,-1,-6,-3,4,1,0
