timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1511884271002438,-1,-1,3,1,-1,-3,4,-3
1511884271002438,2,2,2,3,4,-2,0,5
1511884271009408,3,0,0,1,2,-1,1,2
1511884271009408,-3,3,-1,-5,0,1,2,-6
1511884271016455,2,3,-2,-2,-5,2,-2,3
1511884271016455,0,-3,-1,-2,-4,-1,-1,-9
1511884271025452,0,-3,-3,-1,-3,-6,-8,-5
1511884271025452,4,0,-1,3,-1,-3,0,4
1511884271039609,-2,1,0,1,3,2,-7,1
1511884271039609,-4,-6,0,0,4,0,0,3
1511884271048538,5,1,-1,-3,2,1,-4,1
1511884271048538,2,0,0,-6,1,3,2,7
1511884271062088,-5,-4,-1,0,-2,3,2,-8
1511884271062088,-2,-2,-1,1,-5,0,2,-1
1511884271069134,-2,-5,-2,4,-6,0,5,0
1511884271069134,0,-5,-2,7,-5,0,5,5
1511884271077157,-2,3,-1,6,-3,-3,-2,3
1511884271077157,-4,2,-2,-5,2,-5,-1,3
1511884271086153,-9,-1,-2,-6,5,-6,-4,-8
1511884271086153,5,11,-1,-2,4,2,-2,-1
1511884271099188,7,-8,0,-2,2,3,4,1
1511884271099188,6,-7,0,1,0,2,2,-1
1511884271108211,-1,-1,2,-1,-1,-2,0,1
1511884271108211,-7,-1,0,-4,-2,-1,-7,-3
1511884271122275,-6,1,-3,-7,-2,-2,-8,-3
1511884271122275,7,2,-3,-3,-4,0,-2,5
1511884271129294,-5,1,0,1,2,-2,-3,3
1511884271129294,-1,0,-4,-1,1,-4,-5,-4
1511884271145853,-2,2,-4,-2,-2,-3,-1,0
1511884271145853,1,-4,-5,-1,-1,1,1,8
1511884271147319,-2,-1,-5,3,0,6,5,-1
1511884271147319,-4,-6,-1,6,-3,4,6,-10
1511884271158879,-3,-5,1,3,-2,1,3,-6
1511884271158879,1,1,4,-1,-6,0,-3,-10
1511884271167904,1,-2,4,-1,-5,-3,0,1
1511884271167904,6,0,4,-5,-1,1,-3,5
1511884271181912,0,3,3,-7,-2,2,1,2
1511884271181912,-7,1,1,0,1,-2,-2,-6
1511884271188959,-1,3,-2,0,1,-1,5,8
1511884271188959,-4,-4,-6,-4,-1,-7,-3,-1
1511884271205977,6,-3,-2,3,-1,-4,-1,7
1511884271205977,1,-1,-3,4,2,-2,-3,-2
1511884271206979,5,-1,-3,1,2,-4,0,-3
1511884271206979,-1,-5,-2,3,2,0,2,-1
1511884271219039,4,5,2,-3,1,3,1,1
1511884271219039,-4,3,1,-3,-2,1,-1,-3
1511884271228036,-9,-2,1,-1,-1,2,0,-11
1511884271228036,-2,5,2,-4,1,-2,1,0
1511884271242605,0,-3,-2,-2,-1,3,1,-4
1511884271242605,6,0,-2,-2,-1,6,4,6
1511884271249595,-2,-2,0,-2,1,1,0,-2
1511884271249595,-3,-6,-5,-2,-6,-4,-2,1
1511884271265139,-1,3,-1,1,-3,-8,5,3
1511884271265139,-3,3,2,0,2,-2,0,2
1511884271267145,2,-4,-3,-2,-3,0,-7,-2
1511884271267145,1,-1,3,-5,0,0,0,0
1511884271279176,-9,-14,-7,-5,-3,-7,-8,-13
1511884271279176,6,-2,-3,-1,-2,-9,-3,3
1511884271288201,1,2,0,2,-5,1,-4,-3
1511884271288201,5,0,-2,2,-2,3,-1,0
1511884271302268,-5,0,-3,0,-2,1,5,-1
1511884271302268,1,2,2,-1,3,1,-1,4
1511884271309257,-8,0,1,0,0,2,-3,-2
1511884271309257,-6,-5,-4,4,1,4,-4,-1
1511884271325299,3,9,0,4,1,4,-2,-2
1511884271325299,-4,-4,-5,-5,-3,-1,-2,-11
1511884271327304,12,-2,2,-5,-2,0,4,3
1511884271327304,-3,-13,1,-3,0,-5,4,-4
1511884271339335,-3,-5,-2,-1,5,-4,0,-2
1511884271339335,-3,-4,-2,2,1,0,-3,-3
1511884271348361,2,-2,-1,3,1,0,1,5
1511884271348361,-1,3,-2,0,2,-3,-3,-4
1511884271362408,6,3,0,0,3,-2,-1,5
1511884271362408,-5,4,-1,-3,5,1,5,1
1511884271369427,-8,-1,-5,-3,4,0,3,-2
1511884271369427,0,2,-1,-1,-1,-2,-8,-3
1511884271385472,0,3,1,-1,-4,-3,-3,0
1511884271385472,-4,0,1,1,-6,-3,-8,-6
1511884271387476,2,0,0,-2,-5,-2,1,2
1511884271387476,-2,3,0,1,-8,-1,1,-2
1511884271399508,0,-9,0,1,-7,-3,5,9
1511884271399508,-6,-6,1,0,-4,0,3,-2
1511884271408533,4,-1,-3,-2,3,4,-1,4
1511884271408533,0,4,-4,-2,-2,2,-2,-4
1511884271422598,3,6,0,1,1,5,-3,-1
1511884271422598,-6,-1,-1,2,1,3,2,-7
1511884271429618,2,-2,2,-1,3,-3,1,-2
1511884271429618,-4,-4,1,-5,0,1,6,-2
1511884271445698,6,0,-1,-5,-5,-4,-1,4
1511884271445698,2,-3,-2,-1,-2,-3,-3,1
1511884271447169,1,0,4,0,-1,2,-6,-6
1511884271447169,-2,0,5,2,2,0,-5,1
1511884271458882,-7,5,3,-1,5,1,0,-2
1511884271458882,-3,3,1,-5,0,-3,-1,5
1511884271467910,-7,1,-1,-2,0,-4,2,-5
1511884271467910,4,-4,-7,-2,-1,-4,3,7
1511884271481974,2,-3,-3,-3,1,1,-3,-7
1511884271481974,9,5,1,-4,-4,-1,-5,4
1511884271488962,-6,-9,-6,3,-6,-1,-6,-7
1511884271488962,4,-3,-2,4,-2,4,0,2
1511884271506037,-1,3,-5,2,3,0,-1,-1
1511884271506037,-1,2,-3,0,3,1,2,-2
1511884271507011,4,2,4,-1,-7,2,4,4
1511884271507011,-7,0,2,-1,-9,-3,-1,-6
1511884271519071,-6,-4,2,1,0,-4,3,4
1511884271519071,0,2,0,4,-1,-1,1,0
1511884271528066,5,2,-1,-2,2,1,0,8
