timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1512354362124839,-2,1,-2,1,1,1,-5,-1
1512354362124839,1,1,3,-1,2,1,1,0
1512354362125839,0,3,0,1,-3,-4,1,-1
1512354362125839,-3,-6,-2,-2,0,1,-3,1
1512354362126839,2,1,-1,-1,0,-1,-3,-2
1512354362126839,2,3,2,2,-3,-4,3,-2
1512354362127839,-1,0,-5,-1,1,1,-1,-1
1512354362127839,2,-1,1,-2,0,-1,-2,-1
1512354362139839,-1,-1,-4,3,0,-3,3,2
1512354362139839,-1,-1,5,-3,2,3,-2,-1
1512354362147839,-1,-3,-2,-1,1,-2,-4,0
1512354362147839,3,2,0,-1,-1,-1,2,-2
1512354362154839,-1,0,3,3,1,0,0,-1
1512354362154839,-1,-5,-5,-6,-6,1,-4,-1
1512354362167839,0,0,0,0,2,4,-4,-2
1512354362167839,-1,1,-1,4,3,-1,1,-4
1512354362179839,-2,-3,1,-1,-2,3,-3,0
1512354362179839,1,0,-7,0,-1,-1,3,0
1512354362182839,1,1,3,-2,-2,0,3,-1
1512354362182839,-4,-2,-5,-4,-3,0,1,-1
1512354362199839,-1,2,2,-4,0,0,0,-1
1512354362199839,0,-2,-8,-2,0,-2,-2,2
1512354362206839,1,1,3,2,0,2,-1,-2
1512354362206839,-1,2,-4,0,0,4,-2,-3
1512354362245839,2,-1,7,0,-1,-6,1,-1
1512354362245839,1,2,2,4,-1,-4,2,2
1512354362246839,0,-4,1,-8,-1,2,-2,-1
1512354362246839,-2,-3,-4,-3,-2,-3,1,0
1512354362247839,2,3,0,0,0,-3,0,-1
1512354362247839,-2,-1,0,0,0,1,-2,0
1512354362249839,-4,-2,-2,-5,-4,1,-3,-1
1512354362249839,3,1,3,3,-3,-6,0,0
1512354362258839,-2,-3,0,0,1,2,1,0
1512354362258839,2,-3,1,-1,0,-2,-3,-2
1512354362264839,-3,0,-3,3,-1,-5,-1,2
1512354362264839,-1,1,-7,-3,1,1,1,0
1512354362273839,-4,-4,-7,-4,-1,2,-4,-1
1512354362273839,0,-1,1,0,1,-1,-1,-2
1512354362287839,2,-1,8,4,2,1,0,2
1512354362287839,-4,-6,-3,-6,-1,2,-3,-2
1512354362296839,0,2,-6,-5,0,0,-2,-1
1512354362296839,3,0,-3,-1,-1,-1,2,-4
1512354362302839,-3,0,-1,-1,-2,-2,3,2
1512354362302839,2,0,4,0,-2,2,-4,0
