timestamp,roll,pitch,yaw
1512354361957839,0.102237,-0.00700855,0.174893
1512354361981839,0.101828,-0.00748099,0.175237
1512354361996839,0.101765,-0.00822209,0.175447
1512354362017839,0.102093,-0.00863106,0.175665
1512354362041839,0.102416,-0.00915524,0.175763
1512354362056839,0.102342,-0.0100053,0.17572
1512354362077839,0.102173,-0.0105893,0.175454
1512354362118839,0.102253,-0.011067,0.175059
1512354362119839,0.102253,-0.011067,0.175059
1512354362138839,0.102253,-0.011067,0.175059
1512354362153839,0.102242,-0.0111884,0.175053
1512354362177839,0.102242,-0.0111884,0.175053
1512354362198839,0.102231,-0.0113161,0.17517
1512354362234839,0.101711,-0.0116502,0.175399
1512354362245839,0.101212,-0.011735,0.175517
1512354362258839,0.100468,-0.0117982,0.175635
1512354362273839,0.0997036,-0.0121104,0.175865
1512354362295839,0.0992045,-0.012195,0.175983
1512354362318839,0.0984502,-0.0123915,0.176343
1512354362333839,0.097663,-0.0129702,0.177055
1512354362355839,0.0972741,-0.0132105,0.177661
1512354362378839,0.0967463,-0.0135609,0.178251
1512354362393839,0.0964785,-0.0138236,0.179104
1512354362415839,0.0961109,-0.0138203,0.179722
1512354362438839,0.0956375,-0.0135567,0.180217
1512354362453839,0.0952919,-0.0133102,0.180847
1512354362475839,0.0950691,-0.0130627,0.181229
1512354362498839,0.094824,-0.0130639,0.181723
1512354362513839,0.094702,-0.0130528,0.181723
1512354362535839,0.094702,-0.0130528,0.181723
1512354362558839,0.094702,-0.0130528,0.181723
1512354362573839,0.094702,-0.0130528,0.181723
1512354362595839,0.094392,-0.0137592,0.18169
1512354362618839,0.0943371,-0.0143664,0.181662
1512354362633839,0.0943261,-0.0144878,0.181657
1512354362655839,0.0943079,-0.0146322,0.182134
1512354362678839,0.0945169,-0.0150478,0.182734
1512354362693839,0.0944747,-0.0154583,0.183694
1512354362715839,0.0937995,-0.016061,0.184768
1512354362738839,0.0925071,-0.0167451,0.186222
1512354362753839,0.0910732,-0.0175537,0.188032
1512354362775839,0.0899346,-0.0191286,0.189934
1512354362798839,0.0884969,-0.0211684,0.191932
1512354362812839,0.0863055,-0.023383,0.194064
1512354362835839,0.0832693,-0.0266293,0.196538
1512354362858839,0.0813991,-0.0303687,0.199358
1512354362872839,0.0796255,-0.0356457,0.200642
1512354362895839,0.0752,-0.0442885,0.200768
1512354362918839,0.0706387,-0.055499,0.20098
1512354362932839,0.067278,-0.0681798,0.201161
1512354362955839,0.0632066,-0.0816638,0.201769
1512354362978839,0.0567466,-0.0962985,0.203635
1512354362992839,0.0476853,-0.11108,0.207345
1512354363015839,0.035634,-0.12651,0.211496
1512354363037839,0.0196947,-0.142719,0.216124
1512354363052839,0.00132655,-0.160109,0.22212
1512354363075839,-0.0173984,-0.179238,0.228295
1512354363098839,-0.0352006,-0.200151,0.233859
1512354363112839,-0.051435,-0.222449,0.238977
1512354363135839,-0.0659922,-0.245957,0.243007
1512354363158839,-0.0795351,-0.270385,0.245862
1512354363172839,-0.092434,-0.294941,0.24763
1512354363195839,-0.104747,-0.319314,0.248426
1512354363218839,-0.115632,-0.340928,0.248455
1512354363233839,-0.125106,-0.360158,0.247776
1512354363256839,-0.135528,-0.378345,0.247405
1512354363278839,-0.148237,-0.396331,0.247713
1512354363293839,-0.162352,-0.413677,0.248251
1512354363316839,-0.17922,-0.430383,0.249881
1512354363337839,-0.198702,-0.446283,0.252983
1512354363353839,-0.219314,-0.461703,0.25627
1512354363376839,-0.239475,-0.476629,0.259485
1512354363397839,-0.259144,-0.490746,0.26317
1512354363413839,-0.27744,-0.503736,0.267114
1512354363436839,-0.293951,-0.515381,0.270972
1512354363457839,-0.309127,-0.525562,0.274263
1512354363473839,-0.323739,-0.534139,0.276736
1512354363497839,-0.33904,-0.54114,0.277946
1512354363518839,-0.356079,-0.547236,0.278447
1512354363533839,-0.374113,-0.552926,0.27721
1512354363557839,-0.391927,-0.558649,0.273044
1512354363578839,-0.407995,-0.563914,0.265582
1512354363593839,-0.421611,-0.568099,0.253497
1512354363616839,-0.431436,-0.571832,0.236337
1512354363637839,-0.436474,-0.575141,0.214683
1512354363660839,-0.436654,-0.576549,0.18945
1512354363676839,-0.430825,-0.576296,0.160609
1512354363697839,-0.419219,-0.576941,0.128051
1512354363713839,-0.40416,-0.578641,0.09237
1512354363736839,-0.387903,-0.575466,0.0543488
1512354363758839,-0.376906,-0.571985,0.0209739
1512354363780839,-0.355198,-0.573233,-0.0165115
1512354363796839,-0.335302,-0.5749,-0.0542598
1512354363818839,-0.324253,-0.578251,-0.0865798
1512354363840839,-0.318017,-0.582818,-0.11816
1512354363856839,-0.314799,-0.58696,-0.148487
1512354363877839,-0.309432,-0.590251,-0.177349
1512354363900839,-0.299299,-0.591978,-0.20691
1512354363916839,-0.287573,-0.592382,-0.235035
1512354363937839,-0.275695,-0.591653,-0.260093
1512354363960839,-0.264302,-0.590278,-0.281167
1512354363976839,-0.250038,-0.588573,-0.300925
1512354363999839,-0.236036,-0.585901,-0.319495
1512354364020839,-0.227681,-0.582541,-0.334932
1512354364036839,-0.224731,-0.579098,-0.346723
1512354364059839,-0.222556,-0.575065,-0.355685
1512354364080839,-0.218624,-0.570296,-0.362536
1512354364096839,-0.213647,-0.566364,-0.366572
1512354364119839,-0.206167,-0.562372,-0.36947
1512354364140839,-0.197549,-0.55651,-0.371046
1512354364156839,-0.191362,-0.54968,-0.371422
1512354364179839,-0.192232,-0.542313,-0.370763
1512354364200839,-0.196562,-0.534169,-0.369615
1512354364216839,-0.197378,-0.526376,-0.36717
1512354364239839,-0.191718,-0.517287,-0.365002
1512354364260839,-0.183033,-0.506554,-0.362589
1512354364276839,-0.175124,-0.495657,-0.360309
1512354364299839,-0.167807,-0.48314,-0.358943
1512354364320839,-0.160708,-0.468997,-0.357252
1512354364336839,-0.151755,-0.45282,-0.355066
1512354364359839,-0.141536,-0.435282,-0.353494
1512354364380839,-0.130243,-0.416346,-0.354688
1512354364396839,-0.119667,-0.394925,-0.356929
1512354364419839,-0.110952,-0.371888,-0.359439
1512354364440839,-0.10123,-0.347217,-0.362721
1512354364456839,-0.0882065,-0.32099,-0.368273
1512354364479839,-0.0729421,-0.293144,-0.375489
1512354364500839,-0.0588141,-0.263808,-0.382224
1512354364516839,-0.0464025,-0.232297,-0.387531
1512354364539839,-0.0366295,-0.196784,-0.392899
1512354364560839,-0.0292111,-0.160271,-0.399498
1512354364576839,-0.0238775,-0.125084,-0.408821
1512354364599839,-0.0196946,-0.094085,-0.419389
1512354364620839,-0.0155652,-0.0635379,-0.43193
1512354364636839,-0.0100012,-0.03279,-0.443596
1512354364659839,-0.000290717,-0.00419901,-0.450189
1512354364680839,0.0111363,0.0173671,-0.455497
1512354364696839,0.0217776,0.0333226,-0.460832
1512354364719839,0.03109,0.045843,-0.463205
1512354364740839,0.0399815,0.0555785,-0.462518
1512354364756839,0.0492174,0.0625543,-0.459432
1512354364778839,0.0569971,0.0658232,-0.454263
1512354364800839,0.0617274,0.066265,-0.446987
1512354364816839,0.0640511,0.0654061,-0.43717
1512354364838839,0.0661867,0.0639947,-0.424409
1512354364861839,0.0688618,0.0612356,-0.410041
1512354364876839,0.0714115,0.0563303,-0.396274
1512354364898839,0.0769491,0.0498409,-0.381803
1512354364921839,0.0825296,0.0434318,-0.364786
1512354364936839,0.0845666,0.0383162,-0.345215
1512354364958839,0.0864719,0.0335354,-0.323065
1512354364981839,0.0877464,0.029988,-0.298089
1512354364996839,0.0855823,0.0287215,-0.268904
1512354365018839,0.0800441,0.0290724,-0.236414
1512354365041839,0.0708487,0.028595,-0.20334
1512354365056839,0.0622279,0.0275126,-0.170715
1512354365078839,0.0555306,0.0271935,-0.137113
1512354365101839,0.0515058,0.0281651,-0.101287
1512354365116839,0.0515852,0.0288087,-0.0653339
1512354365138839,0.0547665,0.0272402,-0.0313743
1512354365161839,0.057886,0.0228039,0.00114875
1512354365183839,0.0612435,0.0187706,0.0331851
1512354365205839,0.0643157,0.0169771,0.0647998
1512354365221839,0.0672013,0.0148938,0.0951912
1512354365243839,0.0683331,0.0112183,0.122721
1512354365258839,0.0654795,0.00797664,0.148785
1512354365281839,0.0591389,0.00782701,0.174226
1512354365302839,0.0517023,0.00923511,0.197393
1512354365318839,0.0444794,0.0103831,0.217013
1512354365341839,0.0367683,0.0116639,0.233692
1512354365363839,0.0294603,0.0133064,0.247927
1512354365378839,0.0252354,0.0160367,0.259367
1512354365401839,0.0247035,0.0197068,0.267789
1512354365422839,0.024342,0.0229018,0.273127
1512354365438839,0.0219525,0.0257867,0.276457
1512354365461839,0.0182594,0.0282587,0.278407
1512354365483839,0.015899,0.0306806,0.279134
1512354365498839,0.0151406,0.033255,0.278524
1512354365521839,0.0137972,0.0361632,0.277184
1512354365542839,0.0109924,0.0392695,0.275546
1512354365558839,0.00791612,0.0422869,0.273535
1512354365581839,0.00548224,0.0448387,0.27029
1512354365602839,0.00305741,0.0466428,0.266802
1512354365618839,0.00141328,0.0487014,0.263802
1512354365641839,0.00109181,0.0515676,0.260481
1512354365662839,0.00168082,0.0549289,0.256939
1512354365678839,0.00196674,0.0577168,0.254374
1512354365701839,0.00169384,0.0598421,0.252663
1512354365722839,0.00105675,0.061144,0.250544
1512354365738839,0.000825931,0.0617813,0.248448
1512354365761839,0.00184894,0.0616499,0.246275
1512354365782839,0.00457121,0.061309,0.244138
1512354365798839,0.00682353,0.0611545,0.24199
1512354365821839,0.00742545,0.0604669,0.240284
1512354365844839,0.00731513,0.0598639,0.239041
1512354365858839,0.00737056,0.0596141,0.237821
1512354365881839,0.00768001,0.0593318,0.236969
1512354365904839,0.00780139,0.0593174,0.236973
1512354365918839,0.00636853,0.0586266,0.237047
1512354365941839,0.00382156,0.0578237,0.237337
1512354365964839,0.00216206,0.058146,0.23815
1512354365978839,0.00111947,0.0592604,0.23997
1512354366001839,-0.00076323,0.0596144,0.241385
1512354366024839,-0.00370931,0.0583786,0.242525
1512354366038839,-0.00575633,0.0565435,0.243332
1512354366061839,-0.0055195,0.0544227,0.243455
1512354366084839,-0.00402881,0.0525167,0.243486
1512354366098839,-0.0032314,0.0510652,0.24314
1512354366121839,-0.00345723,0.0503525,0.242522
1512354366144839,-0.00389574,0.0499117,0.2419
1512354366158839,-0.00440761,0.0498469,0.241388
1512354366181839,-0.00462983,0.0501169,0.241009
1512354366204839,-0.00462983,0.0501169,0.241009
1512354366218839,-0.00484007,0.0503896,0.24113
1512354366241839,-0.00541543,0.0508272,0.240633
1512354366264839,-0.00685179,0.0513609,0.239601
1512354366278839,-0.00791099,0.0519739,0.238593
1512354366301839,-0.0077173,0.0528041,0.237492
1512354366330839,-0.00714929,0.0537118,0.236276
1512354366345839,-0.00721328,0.0545681,0.234671
1512354366361839,-0.00779998,0.0552401,0.232816
1512354366384839,-0.00740605,0.055919,0.230863
1512354366405839,-0.00579169,0.0564572,0.229179
1512354366421839,-0.00432809,0.0567726,0.227506
1512354366444839,-0.00436634,0.0567688,0.226149
