timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1512354409304839,-2,-1,-5,-4,-4,3,0,-2
1512354409304839,-4,-3,0,-2,-3,-2,1,0
1512354409305839,1,-1,4,2,1,0,-1,1
1512354409305839,1,-3,-7,0,1,0,1,-1
1512354409306839,-1,-1,-1,-2,0,-1,-2,0
1512354409306839,0,0,-2,0,0,-4,-2,1
1512354409306839,-2,0,3,4,-2,0,0,-3
1512354409306839,-1,-5,-7,-3,-4,0,1,2
1512354409318839,-1,-4,-2,-4,4,3,2,-1
1512354409318839,-2,-1,-4,-1,-1,0,0,2
1512354409326839,0,3,8,-1,-2,-2,-5,0
1512354409326839,1,2,-3,-1,1,-1,-3,-1
1512354409341839,2,-1,-2,0,-2,-1,1,1
1512354409341839,-1,1,2,-1,0,0,0,-2
1512354409347839,-2,0,-2,-2,-1,-3,-1,-2
1512354409347839,0,4,7,0,-4,1,2,-2
1512354409356839,-1,-1,-5,-4,-1,-1,-2,2
1512354409356839,0,0,1,2,0,0,-1,0
1512354409362839,-4,1,2,1,1,2,-3,0
1512354409362839,0,-4,-4,-6,-1,3,-1,-4
1512354409378839,-1,-2,-6,-2,-1,-2,-2,1
1512354409378839,1,2,-5,1,-1,2,-2,1
1512354409386839,2,2,6,2,2,1,2,-2
1512354409386839,-2,0,5,0,-2,-5,1,0
1512354409425839,-3,-2,-11,-8,-1,0,3,1
1512354409425839,0,1,-2,1,-1,0,-2,1
1512354409426839,-3,1,4,5,-2,2,1,-3
1512354409426839,0,-1,5,4,-4,-1,-1,-1
1512354409427839,-1,0,1,-2,-1,-2,-5,0
1512354409427839,1,-2,-8,-1,2,-4,1,1
1512354409429839,-3,0,-3,-6,-1,1,-3,-2
1512354409429839,-2,3,6,0,3,1,-3,-1
1512354409437839,2,-2,-2,3,1,-1,-1,-2
1512354409437839,-4,-2,-1,-4,-2,1,0,-5
1512354409444839,2,1,0,1,-1,-1,0,-3
1512354409444839,2,0,-4,0,1,-4,-1,-1
1512354409452839,0,-4,-2,-3,0,9,2,-2
1512354409452839,2,-1,-3,-1,-3,-5,-2,1
1512354409467839,-1,2,5,5,0,1,-1,2
1512354409467839,-1,-4,-1,-7,-1,2,-1,-2
1512354409475839,-1,1,-5,-1,-1,-3,-1,-1
1512354409475839,-2,-5,6,1,3,1,1,0
1512354409482839,-1,1,-5,-1,0,2,0,0
1512354409482839,-3,-2,-7,-1,1,-1,-4,0
1512354409498839,-3,1,-1,-3,-1,-4,1,-2
1512354409498839,1,0,1,-2,-3,1,-1,-3
1512354409504839,0,-4,4,-1,0,-5,-1,-1
1512354409504839,1,-1,-3,0,-3,2,3,1
1512354409512839,1,2,7,3,1,0,-1,0
1512354409512839,-1,3,-1,2,-1,0,-3,0
1512354409527839,0,-1,1,-1,3,1,0,0
1512354409527839,0,-3,-9,-7,0,0,0,1
1512354409535839,-2,-5,-5,-2,-4,-3,0,-2
1512354409535839,0,-1,2,-1,3,1,0,0
1512354409542839,1,4,1,3,1,1,-4,-1
1512354409542839,4,1,1,3,0,-1,1,-2
1512354409558839,1,0,5,0,1,-2,0,1
1512354409558839,-4,0,-2,-1,-1,-2,-1,-1
1512354409564839,-1,-3,4,-2,-3,3,1,-1
1512354409564839,-4,0,-5,-1,-1,1,1,-1
1512354409572839,-1,-5,-7,-3,-1,-2,1,-1
1512354409572839,1,-1,-1,-5,-4,4,-1,-2
1512354409587839,2,3,-2,-3,2,2,0,0
1512354409587839,-2,-2,3,2,0,1,2,0
1512354409595839,0,0,5,3,2,0,0,0
1512354409595839,1,0,-3,4,-4,-2,-1,-2
1512354409602839,2,-2,-12,-6,-2,-1,1,0
1512354409602839,1,0,-1,-4,0,2,0,0
1512354409617839,-2,0,-2,5,1,2,-1,-2
1512354409617839,-2,2,8,1,0,-1,2,1
1512354409624839,-6,-5,2,1,-2,-2,-3,-3
1512354409624839,-2,-1,-2,0,-1,-2,1,-2
1512354409632839,2,1,5,-2,-2,3,-2,2
1512354409632839,-2,2,4,4,0,-1,-3,-1
1512354409647839,-4,-1,-5,-7,-2,-1,1,0
1512354409647839,6,-1,-2,-4,2,0,-2,0
1512354409655839,-2,1,-5,-4,-3,-1,-4,-1
1512354409655839,2,-3,-5,-1,1,0,-2,1
1512354409662839,1,1,-5,-1,-1,-3,2,-1
1512354409662839,-1,-1,4,3,-1,-1,-1,-2
1512354409677839,0,1,16,6,-1,2,1,1
1512354409677839,1,-2,0,-3,-1,3,3,0
1512354409684839,2,-7,-16,-5,-1,-5,1,1
1512354409684839,-2,2,-1,0,-2,2,0,0
1512354409692839,1,1,0,0,0,0,-2,-2
1512354409692839,0,-1,1,1,1,-4,3,-3
1512354409707839,-2,2,1,2,-2,-1,0,3
1512354409707839,0,-1,-5,-6,-2,-3,1,-2
1512354409715839,0,-1,-4,-1,-3,-3,-3,0
1512354409715839,-2,3,7,0,2,4,-2,-3
1512354409729839,0,-3,-2,-1,1,1,1,2
1512354409729839,-2,-2,-4,-1,-4,-3,-2,3
1512354409737839,-2,-1,-2,-2,-3,0,-4,-2
1512354409737839,4,1,-1,3,3,-2,-3,0
1512354409744839,-1,2,7,2,0,3,-2,-2
1512354409744839,3,0,6,5,1,-1,-4,0
1512354409752839,0,-1,-3,-2,1,1,4,-1
1512354409752839,0,-3,-8,-11,-1,1,1,2
1512354409767839,1,0,-4,-3,-2,3,-3,-1
1512354409767839,-2,1,-1,1,-1,-4,2,0
1512354409775839,0,0,-2,-3,0,-2,-1,2
1512354409775839,-1,0,0,0,-3,-2,-1,1
1512354409789839,-2,-2,-3,-3,-2,1,-1,-3
1512354409789839,1,-2,1,-1,1,2,-1,-3
1512354409797839,1,1,7,8,1,3,3,-1
1512354409797839,-2,2,-4,-2,-2,2,-1,-2
1512354409804839,-2,-1,-8,-5,-2,-2,-1,0
1512354409804839,-2,2,5,4,-2,-2,-1,1
1512354409812839,-2,-2,1,-4,0,1,-2,-2
1512354409812839,3,-1,-9,-6,-2,1,0,2
1512354409827839,0,1,9,0,0,-1,0,-4
1512354409827839,-2,-1,-6,-3,1,1,-2,2
1512354409835839,-2,-2,-1,-1,-2,-3,1,0
1512354409835839,-2,-2,3,-1,0,3,-6,-3
1512354409849839,2,-3,2,-1,0,-3,0,0
1512354409849839,1,0,0,-2,-1,-2,1,-4
1512354409857839,0,0,1,0,1,-2,1,0
1512354409857839,-3,-2,1,2,0,3,0,-1
1512354409864839,1,1,5,3,-1,0,-3,0
1512354409864839,-2,0,0,-1,-3,0,-1,-2
1512354409872839,-2,-1,-9,-5,0,0,0,-1
1512354409872839,-3,0,-8,-3,-2,-2,-2,0
1512354409887839,1,0,4,3,-1,3,0,-1
1512354409887839,-2,1,5,0,-1,1,1,2
1512354409895839,2,1,-8,1,4,4,-1,1
1512354409895839,1,-4,-3,-4,-2,-4,-2,0
1512354409909839,-1,1,1,3,0,-1,3,-2
1512354409909839,0,1,4,-1,1,4,-1,1
1512354409917839,-1,-1,5,-2,-1,-2,0,-1
1512354409917839,0,-3,1,1,-3,-2,-2,-2
1512354409924839,-3,-6,-13,-4,1,-1,-2,1
1512354409924839,-2,0,-6,-8,-2,3,0,2
1512354409932839,1,2,1,2,0,3,1,-5
1512354409932839,-2,2,12,8,0,1,2,1
1512354409956839,0,-2,5,-1,2,-1,-2,-1
1512354409956839,-2,-5,-6,-3,0,3,-1,-3
1512354409956839,-1,-3,-9,-2,-5,-3,-4,0
1512354409956839,0,2,-1,2,-2,1,1,-1
1512354409969839,0,5,6,-1,1,4,1,1
1512354409969839,-2,-2,1,-3,2,1,-2,-1
1512354409977839,2,-1,4,1,-1,-3,-2,-1
1512354409977839,0,2,-1,-4,0,-1,1,-2
1512354409984839,0,-2,-1,1,-2,0,0,0
1512354409984839,-1,-1,-4,-2,-1,-2,1,-4
1512354409992839,-2,-2,-1,-3,-2,1,-2,-2
1512354409992839,-3,-3,-6,-5,-2,-2,1,2
1512354410007839,-1,0,-4,-2,-3,0,1,0
1512354410007839,0,2,7,4,0,0,-2,0
1512354410015839,3,0,8,4,0,3,-2,0
1512354410015839,1,-4,-6,-5,-1,2,-2,2
1512354410029839,-2,0,-10,-5,-2,3,0,-2
1512354410029839,0,0,-2,2,1,-1,-3,-2
1512354410037839,2,0,-1,1,0,-1,-2,-2
1512354410037839,0,0,-1,0,0,1,-2,-2
1512354410044839,0,0,0,-3,1,-2,-2,-2
1512354410044839,7,0,-3,-4,-2,-1,1,1
1512354410060839,1,3,10,1,0,-6,1,3
1512354410060839,-2,-1,-4,-5,-1,0,1,1
1512354410067839,0,-2,-6,1,0,0,-1,-2
1512354410067839,-2,0,6,1,-4,1,-3,-1
1512354410075839,-3,-3,-8,-2,2,3,-2,0
1512354410075839,1,1,-2,1,-3,-4,1,-2
1512354410089839,0,-1,5,3,0,2,-2,-2
1512354410089839,0,1,6,0,2,-6,0,-1
1512354410097839,2,-2,-6,-4,-1,3,0,-1
1512354410097839,-2,-2,1,1,4,1,-3,-2
1512354410104839,-1,1,-1,0,-1,-1,1,0
1512354410104839,1,-2,5,3,1,-1,1,0
1512354410120839,-2,0,-6,-5,-3,-4,-2,-1
1512354410120839,0,-2,-10,-4,-2,0,0,-2
1512354410127839,-1,0,0,0,0,-4,2,1
1512354410127839,-1,0,5,5,0,5,-1,-2
1512354410135839,-1,1,10,6,1,-1,5,0
1512354410135839,-2,-2,-12,-2,2,-4,-1,1
1512354410149839,0,-2,-9,-10,-4,0,-4,0
1512354410149839,1,-2,-1,0,0,-1,-2,1
1512354410158839,-2,2,-2,-2,-1,-2,2,-1
1512354410158839,-1,-1,18,7,1,1,-2,3
1512354410164839,1,-2,-2,-3,-4,-3,-1,-1
1512354410164839,-2,-3,-14,-4,-4,-1,0,0
1512354410180839,1,-3,-7,-4,-3,0,-4,1
1512354410180839,0,2,9,4,3,-3,1,-4
1512354410187839,0,0,12,0,-1,0,2,-1
1512354410187839,-3,-2,-11,-3,-3,0,-1,-1
1512354410195839,0,0,-7,-4,-4,0,-1,-4
1512354410195839,-1,2,5,2,-2,2,2,-1
1512354410209839,-1,0,6,2,4,4,-2,0
1512354410209839,2,-2,-4,-6,-4,-5,-2,-1
1512354410217839,-1,0,-3,-2,0,3,-1,-2
1512354410217839,2,1,3,0,-2,1,0,-2
1512354410224839,0,0,-2,-2,0,-1,1,0
1512354410224839,-2,-2,-7,-4,0,1,-1,-3
1512354410240839,-1,-3,-6,-4,2,-4,-2,0
1512354410240839,-2,0,-1,0,-2,-3,-3,0
1512354410247839,0,1,10,7,2,4,0,-2
1512354410247839,-2,1,0,2,3,2,0,-1
1512354410255839,2,-1,5,-1,-3,0,1,-1
1512354410255839,-1,-3,0,-7,-1,-1,0,-1
1512354410269839,-2,-5,-11,-2,2,4,-2,0
1512354410269839,-1,-2,5,-1,1,-2,1,3
1512354410278839,-1,2,1,-2,4,1,-2,1
1512354410278839,1,1,2,2,-3,0,-1,0
1512354410284839,1,1,-4,2,-3,-4,-2,-2
1512354410284839,-2,1,6,1,0,4,4,2
1512354410301839,-2,-4,-8,-7,-3,-2,-1,-1
1512354410301839,-1,0,-12,-8,-1,-1,-3,0
1512354410307839,-3,1,0,-6,-1,3,-2,3
1512354410307839,1,5,13,7,1,-3,-2,2
1512354410316839,-1,-1,4,6,-1,1,-1,2
1512354410316839,0,-2,-2,-2,1,6,-2,0
1512354410329839,1,-2,-3,2,2,0,0,-2
1512354410329839,-3,-3,-2,-4,-5,-1,-1,-2
1512354410338839,1,-1,-2,-3,4,4,0,0
1512354410338839,-3,-5,-7,-5,1,0,-2,-4
1512354410344839,-2,-3,2,4,0,2,3,0
1512354410344839,-2,0,-1,0,-1,7,1,2
1512354410361839,1,1,2,0,2,-1,1,-2
1512354410361839,-2,-1,4,3,-5,-1,-1,0
1512354410367839,-2,-2,-2,-7,-2,-3,-2,-5
1512354410367839,2,-2,0,0,-2,-4,-1,-2
1512354410382839,0,-1,1,4,0,1,3,0
1512354410382839,-2,0,-3,-2,1,-1,1,0
1512354410389839,0,1,0,2,-1,1,-2,0
1512354410389839,1,1,-2,-2,-2,0,0,-3
1512354410398839,-1,-4,0,-4,-3,-6,-2,-2
1512354410398839,0,-1,-7,-1,0,2,2,2
1512354410412839,1,-2,3,1,-3,0,-1,0
1512354410412839,-3,-2,-3,-1,1,-1,-3,-3
1512354410421839,-1,0,5,3,0,-2,-3,3
1512354410421839,-1,3,2,0,-1,-1,-1,0
1512354410435839,-1,-2,-7,0,2,3,0,-1
1512354410435839,1,-3,-2,-4,-3,0,1,3
1512354410442839,-3,0,3,4,-4,-1,-2,-3
1512354410442839,-1,-2,3,-1,4,-3,2,0
1512354410449839,1,3,0,-2,-2,-4,-1,-1
1512354410449839,1,-1,-6,4,0,-1,-1,-3
1512354410458839,-5,-2,3,-4,-2,-1,1,0
1512354410458839,1,-2,-4,-1,1,-1,1,-2
1512354410472839,-4,-7,-7,-2,-4,0,-3,-1
1512354410472839,-1,3,-3,-5,-3,-4,-3,1
1512354410481839,0,2,-5,-2,-2,-1,0,-3
1512354410481839,0,3,3,3,1,0,0,-2
1512354410495839,-1,3,3,2,0,-4,0,-1
1512354410495839,-4,-4,5,3,1,-1,-2,-1
1512354410502839,-1,1,1,2,0,1,1,-1
1512354410502839,-1,-2,-2,-6,-5,0,-2,-2
1512354410509839,-2,1,-3,-3,0,-3,2,-1
1512354410509839,-1,-3,-7,-1,4,3,1,0
1512354410518839,2,0,9,0,-1,-2,-1,-2
1512354410518839,3,0,-1,4,-1,-2,0,0
1512354410532839,-2,0,-2,1,-1,1,-3,2
1512354410532839,-2,-2,1,-3,-1,-2,-3,-4
1512354410541839,0,-1,-11,-9,-4,-5,-3,1
1512354410541839,2,0,2,4,0,3,0,0
1512354410554839,1,-1,3,0,-1,1,-1,0
1512354410554839,1,2,2,3,0,0,-2,0
1512354410563839,-2,3,1,5,-2,3,-1,-2
1512354410563839,0,0,6,0,3,1,-1,-2
1512354410569839,0,1,1,-1,-3,-1,3,1
1512354410569839,-1,-3,-5,-5,-1,-2,1,1
1512354410579839,0,-1,-8,-4,0,0,-1,0
1512354410579839,-1,-4,5,0,-2,-1,1,-1
1512354410592839,-1,-2,3,-4,-2,4,-1,-2
1512354410592839,-1,4,4,2,0,-1,-1,-2
