timestamp,x,y,z,w
1511883637521476,0.0913696,-0.0114746,0.24054,-0.966309
1511883637546543,0.0911255,-0.012146,0.241333,-0.966125
1511883637561585,0.0900879,-0.0127563,0.241882,-0.966064
1511883637581694,0.0892944,-0.0135498,0.242065,-0.966064
1511883637603726,0.0889893,-0.0144653,0.242065,-0.966064
1511883637618793,0.0883789,-0.015625,0.241882,-0.966187
1511883637642857,0.0878296,-0.0166016,0.241516,-0.966309
1511883637689483,0.0876465,-0.017334,0.241028,-0.966431
1511883637690459,0.0876465,-0.0177612,0.24054,-0.966553
1511883637703785,0.0871582,-0.0181274,0.239807,-0.966736
1511883637724842,0.086792,-0.0184937,0.238953,-0.96698
1511883637739882,0.0866699,-0.0189819,0.238098,-0.967224
1511883637763973,0.0870972,-0.0197144,0.237366,-0.967346
1511883637806146,0.0880127,-0.0202026,0.236938,-0.967346
1511883637816146,0.0895386,-0.0205688,0.236572,-0.967285
1511883637822162,0.0912476,-0.0206299,0.236267,-0.967224
1511883637844222,0.0925903,-0.0201416,0.235657,-0.967224
1511883637867292,0.0932007,-0.0193481,0.234985,-0.967346
1511883637881320,0.093811,-0.0182495,0.234314,-0.967468
1511883637903930,0.0946045,-0.0168457,0.233521,-0.96759
1511883637919932,0.0952148,-0.0150757,0.232605,-0.967834
1511883637940991,0.0955811,-0.0131226,0.231506,-0.968079
1511883637964244,0.0961304,-0.0110474,0.230103,-0.968384
1511883637980091,0.0964966,-0.00897217,0.228394,-0.96875
1511883638000825,0.0963745,-0.00689697,0.226379,-0.969238
1511883638023915,0.0952759,-0.00482178,0.223999,-0.96991
1511883638047145,0.0928345,-0.00262451,0.221008,-0.970886
1511883638060986,0.0895386,-0.000305176,0.217224,-0.972046
1511883638084747,0.0847778,0.0020752,0.212769,-0.97345
1511883638106981,0.0783081,0.00415039,0.207458,-0.975098
1511883638121018,0.0698242,0.00616455,0.201111,-0.977112
1511883638144111,0.0601196,0.00793457,0.193848,-0.979187
1511883638167140,0.0487671,0.00921631,0.185852,-0.981323
1511883638182710,0.0360718,0.00952148,0.176941,-0.983521
1511883638204319,0.0227661,0.00872803,0.16687,-0.985718
1511883638226351,0.00830078,0.00720215,0.156189,-0.987671
1511883638242395,-0.00805664,0.00488281,0.144775,-0.989441
1511883638264452,-0.0263672,0.00170898,0.13269,-0.990845
1511883638294536,-0.0456543,-0.00219727,0.120239,-0.991699
1511883638302385,-0.0657959,-0.00701904,0.107971,-0.992004
1511883638324470,-0.0869751,-0.0126953,0.0960693,-0.991516
1511883638346528,-0.108704,-0.0187378,0.0840454,-0.990356
1511883638362545,-0.130188,-0.0247192,0.0716553,-0.988647
1511883638384635,-0.152344,-0.0306396,0.0596924,-0.986084
1511883638406750,-0.177856,-0.0373535,0.048645,-0.982178
1511883638422789,-0.206543,-0.0450439,0.0391235,-0.976685
