timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1511883637695973,1,2,3,4,5,2,-1,-8
1511883637695973,1,-1,1,0,7,3,4,0
1511883637696475,-6,1,-2,1,6,-3,10,2
1511883637696475,-6,-17,-18,-14,4,-3,0,5
1511883637697786,4,14,14,13,7,-6,-1,4
1511883637697786,5,-5,-2,-2,-9,-4,-2,-2
1511883637697786,1,-9,-5,-2,-13,-3,-4,-4
1511883637697786,-4,-2,3,2,-8,2,1,-2
1511883637708800,-4,-5,-12,-8,-9,5,-1,-6
1511883637708800,0,9,-6,-5,-3,3,2,-2
1511883637718826,5,7,19,19,8,6,3,-2
1511883637718826,-6,-1,-11,-13,-9,1,1,-7
1511883637724842,-3,0,11,4,-3,0,-5,2
1511883637724842,-6,-9,4,-2,1,2,-1,-7
1511883637739882,-4,3,-8,-12,7,-1,-1,0
1511883637739882,5,2,13,4,8,-4,-3,3
1511883637748935,1,0,-14,-9,5,-6,3,5
1511883637748935,1,-1,-11,1,3,-10,-6,2
1511883637753946,2,1,10,14,5,-4,-8,-1
1511883637753946,2,1,2,-1,-6,-4,-8,-7
1511883637768960,3,2,-4,-2,-9,-1,-6,-1
1511883637768960,1,-6,4,5,-3,6,-2,3
1511883637777018,-7,-10,-11,0,3,6,-4,1
1511883637777018,2,2,5,3,0,9,1,13
1511883637817149,-5,1,1,1,2,-2,6,1
1511883637817149,0,2,6,4,2,1,2,1
1511883637818152,-6,-4,-1,-3,0,0,-1,-9
1511883637818152,2,-1,2,-9,1,-1,-4,-8
1511883637818152,1,-4,1,-5,-3,-1,-2,0
1511883637818152,3,14,3,-1,-2,-2,3,1
1511883637822162,-2,3,-2,-4,-7,-6,-1,2
1511883637822162,-2,-4,-12,-2,-9,-5,-1,-2
1511883637828179,-4,3,-3,4,-11,-6,-1,1
1511883637828179,-1,-8,-4,-2,-7,-2,1,9
1511883637836231,1,-1,1,6,1,-1,4,4
1511883637836231,3,-3,2,-7,1,3,9,-5
1511883637845223,1,-11,1,-7,6,3,0,-5
1511883637845223,-7,-2,5,4,7,0,-6,-7
1511883637858297,-1,-3,-8,-7,-1,0,-7,-1
1511883637858297,-2,0,-1,2,-1,-4,3,3
