timestamp,roll,pitch,yaw
1511885738273378,1.24102,1.11419,2.19929
1511885738295439,1.24454,1.1174,2.20507
1511885738320503,1.24803,1.11991,2.21058
1511885738334543,1.25161,1.12296,2.21628
1511885738355597,1.25494,1.12598,2.22185
1511885738379823,1.25795,1.12906,2.22639
1511885738433898,1.26048,1.13203,2.23017
1511885738433898,1.26332,1.13488,2.23327
1511885738441830,1.26764,1.13742,2.23678
1511885738455864,1.27054,1.13949,2.23918
1511885738475954,1.27218,1.14157,2.24016
1511885738499980,1.27321,1.14331,2.24021
1511885738544264,1.27415,1.14489,2.2393
1511885738544264,1.27501,1.14616,2.23743
1511885738558308,1.2749,1.14694,2.23501
1511885738574311,1.2743,1.1472,2.23201
1511885738597376,1.27422,1.14717,2.2289
1511885738618543,1.27399,1.14641,2.22542
1511885738634638,1.27335,1.14579,2.22146
1511885738656741,1.27283,1.14484,2.21779
1511885738677800,1.27246,1.14373,2.21445
1511885738694129,1.27101,1.1424,2.21028
1511885738717055,1.26905,1.14045,2.20609
1511885738738112,1.26593,1.13824,2.20143
1511885738754163,1.26326,1.13602,2.19722
1511885738777218,1.26072,1.13336,2.19315
1511885738798274,1.25752,1.13063,2.18871
1511885738814313,1.25337,1.12812,2.18364
1511885738837375,1.24849,1.12523,2.17783
1511885738858615,1.24287,1.12318,2.17053
1511885738881495,1.23752,1.1203,2.16047
1511885738896534,1.23207,1.11559,2.14904
1511885738918609,1.22543,1.11051,2.13723
1511885738934634,1.21878,1.10674,2.12485
1511885738956716,1.20919,1.10513,2.10942
1511885738977751,1.19878,1.10477,2.09
1511885738994794,1.18488,1.10504,2.06507
1511885739016979,1.16913,1.10528,2.03694
1511885739039036,1.15366,1.10658,2.00895
1511885739054197,1.13379,1.108,1.97869
1511885739077256,1.10649,1.10965,1.94221
1511885739099313,1.07498,1.10967,1.89666
1511885739114593,1.04259,1.10432,1.84282
1511885739136652,1.01481,1.09385,1.79013
1511885739159713,0.989286,1.07846,1.73778
1511885739174920,0.964782,1.0582,1.68731
1511885739196812,0.940493,1.02958,1.63718
1511885739219873,0.927683,0.994849,1.59597
1511885739234917,0.919215,0.953562,1.56189
1511885739256972,0.909282,0.902148,1.53199
1511885739279057,0.895335,0.84324,1.50472
1511885739301093,0.876936,0.77748,1.47806
1511885739317143,0.858082,0.705432,1.45368
1511885739339196,0.842912,0.627074,1.43511
1511885739360246,0.83252,0.54386,1.42503
1511885739377453,0.82154,0.456723,1.41982
1511885739399350,0.807418,0.366772,1.41658
1511885739420601,0.793345,0.275868,1.4153
1511885739437548,0.776217,0.185756,1.41614
1511885739459549,0.751058,0.0958578,1.41816
1511885739480606,0.718049,0.00598261,1.42092
1511885739496873,0.684579,-0.0811986,1.42466
1511885739519933,0.651838,-0.162226,1.43041
1511885739541993,0.620799,-0.236227,1.44022
1511885739565055,0.592785,-0.299807,1.45046
