timestamp,x,y,z,w
1511885738273378,0.159241,-0.63501,-0.47583,-0.587402
1511885738295439,0.161194,-0.635437,-0.475525,-0.586731
1511885738320503,0.162903,-0.635864,-0.47522,-0.585999
1511885738334543,0.164795,-0.636292,-0.474854,-0.585327
1511885738355597,0.166748,-0.636658,-0.474487,-0.584656
1511885738379823,0.168457,-0.637024,-0.473938,-0.584229
1511885738433898,0.170044,-0.637329,-0.473328,-0.583923
1511885738433898,0.171265,-0.637756,-0.472473,-0.583801
1511885738441830,0.172058,-0.638489,-0.471375,-0.583679
1511885738455864,0.172791,-0.638977,-0.470459,-0.583618
1511885738475954,0.173401,-0.639282,-0.469604,-0.583801
1511885738499980,0.173767,-0.639526,-0.46875,-0.584106
1511885738544264,0.173828,-0.639832,-0.467651,-0.584595
1511885738544264,0.173462,-0.640198,-0.466431,-0.585266
1511885738558308,0.172974,-0.640381,-0.465576,-0.585938
1511885738574311,0.172302,-0.640503,-0.464783,-0.586609
1511885738597376,0.171265,-0.640747,-0.463989,-0.587341
1511885738618543,0.169983,-0.640991,-0.463196,-0.588013
1511885738634638,0.16864,-0.641174,-0.462463,-0.588806
1511885738656741,0.167297,-0.641357,-0.461792,-0.589478
1511885738677800,0.165894,-0.641541,-0.461304,-0.590088
1511885738694129,0.16449,-0.641541,-0.460938,-0.590759
1511885738717055,0.163025,-0.641418,-0.460876,-0.591309
1511885738738112,0.161621,-0.641052,-0.461182,-0.591858
1511885738754163,0.160217,-0.640747,-0.461487,-0.592346
1511885738777218,0.15863,-0.640442,-0.461975,-0.592773
1511885738798274,0.157166,-0.640015,-0.462463,-0.593201
1511885738814313,0.155823,-0.639404,-0.463074,-0.59375
1511885738837375,0.154358,-0.638672,-0.463745,-0.59436
1511885738858615,0.152893,-0.637878,-0.46405,-0.595398
1511885738881495,0.150208,-0.637329,-0.463623,-0.596985
1511885738896534,0.146423,-0.63678,-0.463379,-0.598694
1511885738918609,0.1427,-0.635925,-0.463562,-0.600403
1511885738934634,0.139404,-0.635132,-0.463013,-0.602356
1511885738956716,0.13678,-0.633911,-0.461914,-0.605103
1511885738977751,0.133667,-0.632813,-0.459412,-0.608826
1511885738994794,0.130127,-0.631287,-0.456116,-0.613647
1511885739016979,0.12616,-0.629517,-0.452393,-0.61908
1511885739039036,0.122681,-0.627869,-0.44812,-0.624512
