timestamp,x,y,z
1511885843721989,1.4375,1.1875,1.75
1511885843745155,-0.3125,1.0625,1.5625
1511885843768108,-1.5625,0.875,1.0625
1511885843783148,-1,0.75,0.8125
1511885843804208,0.75,0.6875,0.9375
1511885843828270,0.4375,0.8125,1.1875
1511885843873710,0.375,1.3125,1.375
1511885843882563,-0.5,1.5,1
1511885843887576,-2.4375,1.4375,1.0625
1511885843903618,-1.875,2,0.8125
1511885843925678,-0.125,2.3125,0.3125
1511885843939841,1.3125,1.75,0.3125
1511885843962776,0.5,1.3125,0.25
1511885843991855,-0.5625,1,0.125
1511885844004889,0.375,0.4375,-0.0625
1511885844023053,0.875,0.125,0.4375
1511885844045184,0.875,0.0625,1.4375
1511885844059333,-0.3125,-0.25,1.375
1511885844082338,-1.875,0,1.625
1511885844104398,-2.1875,0.75,2
1511885844119436,-0.375,1.125,1.5
1511885844141497,-1.0625,1.4375,1.6875
1511885844164593,-1.625,0.8125,1.6875
1511885844179753,-0.3125,0.8125,2
1511885844201732,-1.1875,0.5625,1.9375
1511885844224866,-2.6875,0.3125,2
1511885844239926,-2.1875,0.1875,2.1875
1511885844262076,-2.3125,-0.125,2.6875
1511885844284187,-1.75,0,3.375
1511885844299252,-2.25,-0.4375,2.6875
1511885844322396,-2.5625,-0.8125,3
1511885844344644,-2.8125,0,3.25
1511885844359533,-1.8125,0.0625,2.5
1511885844381557,-2.375,-1.25,1.5
1511885844404815,-2,-2.25,3.75
1511885844419088,-2.8125,-2.625,6
1511885844442150,-3.0625,-3.25,7.8125
1511885844464210,-4.6875,-4.0625,8.3125
1511885844479367,-6.4375,-5,8.5625
1511885844502338,-6.625,-5.0625,9.4375
1511885844524364,-3.5625,-3.75,9
1511885844539408,-2.5,-3.4375,6.5
1511885844561599,-4,-2.75,4.625
1511885844584606,-4.375,-1.25,4.75
1511885844599653,-3.1875,-0.125,3.8125
1511885844621994,-1.125,-0.5625,2.5
1511885844644931,-1.9375,-1.0625,1.3125
1511885844659091,-3.875,-1.375,1.5
1511885844682074,-1.6875,-1.0625,1.5625
1511885844704089,1.8125,0.0625,0.5
1511885844719153,2.5625,0.8125,-1.0625
1511885844742461,0.4375,0.3125,-1.3125
