timestamp,x,y,z,w
1511884172467565,-0.701355,-0.676758,-0.0318604,0.22168
1511884172490731,-0.697266,-0.679932,-0.0241699,0.22583
1511884172505361,-0.692383,-0.683655,-0.0159912,0.230286
1511884172530425,-0.687073,-0.687927,-0.00811768,0.233765
1511884172550597,-0.68158,-0.692322,-0.000610352,0.237
1511884172565522,-0.676147,-0.696411,0.00610352,0.240417
1511884172589272,-0.671509,-0.699829,0.0112915,0.243408
1511884172636768,-0.668518,-0.702332,0.0144043,0.244263
1511884172636768,-0.666443,-0.704407,0.0159302,0.243774
1511884172652805,-0.664063,-0.706787,0.0169678,0.243408
1511884172671864,-0.66095,-0.709412,0.019165,0.24408
1511884172686143,-0.65802,-0.711487,0.0218506,0.245605
1511884172747896,-0.655334,-0.71344,0.0247803,0.247009
1511884172748896,-0.653137,-0.714844,0.0268555,0.248413
1511884172749898,-0.651855,-0.715515,0.0284424,0.249878
1511884172768948,-0.651245,-0.715515,0.0300293,0.251221
1511884172791511,-0.651062,-0.715149,0.0316772,0.252502
1511884172805075,-0.650757,-0.7146,0.0335083,0.254578
1511884172828111,-0.650574,-0.714172,0.0344238,0.256104
1511884172850169,-0.650391,-0.713989,0.0325928,0.257263
1511884172865233,-0.65155,-0.712341,0.0316772,0.259033
1511884172887826,-0.654175,-0.71051,0.0306396,0.257507
1511884172910487,-0.657776,-0.708252,0.0289307,0.2547
1511884172925517,-0.66272,-0.704712,0.0274048,0.251953
1511884172947552,-0.666748,-0.701599,0.0253906,0.250305
1511884172970640,-0.670227,-0.698425,0.0233154,0.250061
1511884172985682,-0.673035,-0.695618,0.0205688,0.25061
1511884173016264,-0.673462,-0.693848,0.0205078,0.254333
1511884173030303,-0.673584,-0.691345,0.0251465,0.260315
1511884173045316,-0.674133,-0.688232,0.0330811,0.266113
1511884173067373,-0.674438,-0.684937,0.043335,0.272339
1511884173090463,-0.674255,-0.681824,0.0543213,0.278503
1511884173105508,-0.673767,-0.678589,0.0671997,0.28479
1511884173127536,-0.672913,-0.675293,0.0828247,0.290466
1511884173150625,-0.670898,-0.671936,0.100891,0.297119
1511884173172658,-0.667542,-0.668457,0.120728,0.304993
1511884173188230,-0.664124,-0.664124,0.141846,0.312744
1511884173210762,-0.661133,-0.659119,0.16394,0.318787
1511884173224821,-0.659607,-0.653015,0.186096,0.322449
1511884173247861,-0.659912,-0.645569,0.208801,0.322815
1511884173269919,-0.661194,-0.63623,0.233765,0.321594
1511884173285489,-0.664001,-0.624207,0.259888,0.319336
1511884173308047,-0.668396,-0.609741,0.285828,0.315918
1511884173330084,-0.674255,-0.593018,0.311462,0.310974
1511884173345160,-0.681152,-0.573669,0.336792,0.305969
1511884173368214,-0.688416,-0.552368,0.361328,0.300781
1511884173390778,-0.69635,-0.529236,0.38501,0.294678
1511884173404908,-0.704651,-0.505432,0.406982,0.286987
1511884173427950,-0.713135,-0.481995,0.426514,0.277954
1511884173449998,-0.720703,-0.45929,0.443604,0.270081
1511884173465066,-0.727234,-0.435913,0.459106,0.265259
