timestamp,x,y,z,w
1511884671453321,0.251404,0.289368,-0.697388,-0.605591
1511884671475383,0.251343,0.289001,-0.697388,-0.605835
1511884671499609,0.251221,0.288635,-0.697449,-0.605957
1511884671514484,0.251099,0.28833,-0.69751,-0.606079
1511884671535769,0.251221,0.288025,-0.697632,-0.606079
1511884671559955,0.251343,0.287659,-0.697754,-0.606018
1511884671573994,0.251282,0.287231,-0.697937,-0.606079
1511884671628177,0.251221,0.286804,-0.69812,-0.606079
1511884671629142,0.251343,0.286621,-0.698303,-0.605835
1511884671639170,0.251587,0.286865,-0.698425,-0.605469
1511884671656211,0.251831,0.287292,-0.698547,-0.605042
1511884671680277,0.252075,0.28772,-0.698669,-0.604614
1511884671697323,0.252258,0.288086,-0.698669,-0.60437
1511884671738618,0.252258,0.288086,-0.698669,-0.60437
1511884671739432,0.251953,0.288025,-0.698669,-0.604553
1511884671753473,0.251892,0.288025,-0.698669,-0.604553
1511884671776704,0.25177,0.288025,-0.698547,-0.604736
1511884671798764,0.251648,0.287842,-0.698486,-0.604919
1511884671812844,0.251282,0.287598,-0.698547,-0.605164
1511884671835906,0.250916,0.287476,-0.698669,-0.605225
1511884671858969,0.250671,0.287598,-0.698853,-0.605103
1511884671873013,0.250549,0.287964,-0.699036,-0.604736
1511884671896027,0.250488,0.28833,-0.699219,-0.60437
1511884671919289,0.250488,0.288757,-0.699341,-0.604004
1511884671933309,0.250488,0.288879,-0.699524,-0.60376
1511884671956370,0.250488,0.288879,-0.699524,-0.60376
1511884671978662,0.250183,0.288635,-0.699707,-0.60376
1511884671993664,0.249939,0.28833,-0.699951,-0.60376
1511884672016755,0.249817,0.288086,-0.700195,-0.603699
1511884672039014,0.249817,0.287781,-0.7005,-0.603394
1511884672053051,0.249939,0.287598,-0.700928,-0.602905
1511884672076316,0.250061,0.28772,-0.701416,-0.602295
1511884672099177,0.250183,0.287964,-0.702026,-0.601379
1511884672113252,0.250183,0.288208,-0.702698,-0.600525
1511884672136313,0.249817,0.288757,-0.703308,-0.599731
1511884672158372,0.249146,0.289673,-0.703796,-0.598999
1511884672173412,0.248169,0.290527,-0.704224,-0.598389
1511884672196854,0.246887,0.291138,-0.704834,-0.597961
1511884672218930,0.245605,0.291992,-0.705444,-0.597351
1511884672233008,0.244446,0.292908,-0.706055,-0.596619
1511884672256081,0.243286,0.29364,-0.706787,-0.595886
1511884672279326,0.242188,0.294739,-0.70752,-0.59491
1511884672294394,0.241699,0.296326,-0.708069,-0.593689
1511884672316527,0.241089,0.297668,-0.708862,-0.592346
1511884672338513,0.24054,0.299316,-0.709961,-0.590332
1511884672354556,0.240112,0.302124,-0.711365,-0.587402
1511884672376616,0.237244,0.303955,-0.714294,-0.584045
1511884672398778,0.233276,0.306519,-0.718506,-0.579163
1511884672414714,0.228516,0.312744,-0.722412,-0.572815
1511884672436812,0.22168,0.321777,-0.726318,-0.565491
1511884672458874,0.21228,0.331787,-0.73114,-0.557129
1511884672474875,0.201172,0.344055,-0.736755,-0.546265
1511884672496074,0.188232,0.359253,-0.74292,-0.532593
1511884672519302,0.17334,0.377625,-0.748718,-0.516479
1511884672534307,0.156433,0.398926,-0.753723,-0.498352
1511884672556360,0.138367,0.422119,-0.757385,-0.478638
1511884672578418,0.120178,0.444824,-0.761292,-0.456238
1511884672594461,0.10376,0.469482,-0.763306,-0.431519
1511884672615520,0.0878906,0.494507,-0.763428,-0.406067
1511884672638675,0.0727539,0.519348,-0.761658,-0.380615
1511884672654720,0.0582886,0.544983,-0.756836,-0.35614
1511884672675776,0.0435791,0.570068,-0.749146,-0.334473
1511884672698838,0.0275269,0.592834,-0.739319,-0.318054
1511884672714913,0.00793457,0.610901,-0.728821,-0.309265
1511884672736942,-0.0150146,0.624512,-0.717102,-0.309143
1511884672759170,-0.0410156,0.631348,-0.705811,-0.318604
1511884672781268,-0.069519,0.629333,-0.696716,-0.337219
1511884672797455,-0.0997925,0.618774,-0.689209,-0.363647
1511884672820361,-0.129089,0.6026,-0.680481,-0.396423
1511884672841420,-0.154358,0.582092,-0.671692,-0.431519
1511884672857612,-0.171875,0.559753,-0.663696,-0.465576
1511884672880716,-0.184326,0.534668,-0.658508,-0.496521
1511884672901961,-0.194275,0.507751,-0.654968,-0.524841
1511884672916836,-0.198547,0.48291,-0.651611,-0.550293
1511884672939895,-0.192505,0.463257,-0.648193,-0.572937
1511884672960986,-0.173096,0.452637,-0.646484,-0.589294
1511884672976991,-0.143921,0.447144,-0.650879,-0.596375
1511884673000061,-0.111633,0.441284,-0.66333,-0.593994
1511884673021294,-0.0778198,0.438049,-0.679626,-0.583313
1511884673037323,-0.041626,0.440857,-0.697144,-0.563843
1511884673060517,-0.0045166,0.447754,-0.715454,-0.536377
1511884673081573,0.0272217,0.456055,-0.732422,-0.504883
1511884673096613,0.0509033,0.466431,-0.745911,-0.472717
1511884673119693,0.065918,0.478088,-0.754395,-0.444946
1511884673140733,0.0700684,0.487732,-0.757996,-0.427368
1511884673156773,0.0645752,0.49176,-0.758118,-0.423462
1511884673195003,0.0512695,0.488281,-0.75592,-0.433105
1511884673200890,0.0334473,0.475342,-0.752563,-0.454529
1511884673216933,0.0158081,0.459473,-0.745117,-0.483154
1511884673239995,0.00213623,0.4422,-0.733459,-0.516296
1511884673261287,-0.00830078,0.419006,-0.723206,-0.549011
1511884673277204,-0.0186768,0.39093,-0.713928,-0.580688
1511884673300265,-0.0264893,0.362427,-0.703369,-0.610962
1511884673321478,-0.0291138,0.335022,-0.693542,-0.637207
1511884673337617,-0.0233765,0.311401,-0.685242,-0.65802
1511884673360667,-0.0088501,0.293152,-0.67865,-0.673401
1511884673381732,0.00994873,0.275879,-0.675598,-0.683655
1511884673419955,0.0315552,0.25708,-0.677307,-0.68866
1511884673420834,0.0532227,0.237122,-0.683167,-0.68866
1511884673440883,0.0750732,0.217712,-0.692932,-0.683289
1511884673456926,0.0974121,0.201233,-0.705566,-0.672485
1511884673480007,0.118469,0.187866,-0.720215,-0.657227
1511884673501086,0.138123,0.177002,-0.736938,-0.637634
1511884673517082,0.155212,0.167908,-0.755066,-0.614563
1511884673540143,0.168762,0.162109,-0.773071,-0.5896
1511884673561201,0.179077,0.159241,-0.791199,-0.562683
1511884673577379,0.185974,0.158142,-0.809204,-0.534485
1511884673599442,0.186951,0.159851,-0.824585,-0.509521
1511884673621524,0.182739,0.16217,-0.837402,-0.489014
1511884673637593,0.176758,0.164063,-0.848816,-0.470459
1511884673659737,0.17041,0.169922,-0.8573,-0.455139
1511884673680823,0.162598,0.177124,-0.863159,-0.444031
1511884673696868,0.154724,0.183838,-0.867554,-0.435486
1511884673720049,0.14917,0.189575,-0.870911,-0.428284
1511884673742989,0.14624,0.194885,-0.872925,-0.422729
1511884673757026,0.145264,0.200562,-0.873779,-0.418579
1511884673788233,0.145752,0.206299,-0.873596,-0.416016
1511884673803275,0.148193,0.210571,-0.872498,-0.415283
1511884673817186,0.151733,0.212341,-0.871155,-0.415894
1511884673839244,0.155457,0.213013,-0.869812,-0.417114
1511884673862626,0.158875,0.21283,-0.86853,-0.418457
1511884673876753,0.161987,0.212036,-0.867371,-0.420166
1511884673899729,0.164307,0.210449,-0.866272,-0.422302
1511884673922908,0.165833,0.208862,-0.865295,-0.424438
1511884673943963,0.166809,0.207581,-0.864441,-0.426453
1511884673959128,0.16748,0.206299,-0.86377,-0.428162
1511884673983239,0.168091,0.205139,-0.863342,-0.429382
1511884674004127,0.168884,0.204163,-0.863037,-0.430176
1511884674019211,0.171082,0.203064,-0.86261,-0.430603
1511884674043228,0.175049,0.203308,-0.861755,-0.430725
1511884674063285,0.178894,0.203857,-0.860596,-0.431091
1511884674079323,0.181213,0.202759,-0.859802,-0.432251
1511884674102385,0.182068,0.199951,-0.859375,-0.434082
1511884674123444,0.182251,0.197327,-0.859131,-0.43573
1511884674139484,0.182312,0.196289,-0.858887,-0.436646
1511884674162548,0.182312,0.196411,-0.858643,-0.436951
1511884674176582,0.181763,0.196411,-0.858643,-0.437256
1511884674199645,0.180542,0.195862,-0.858887,-0.4375
1511884674222706,0.179382,0.195618,-0.859253,-0.437378
1511884674243766,0.178284,0.196045,-0.859558,-0.436951
1511884674259804,0.177185,0.196838,-0.859741,-0.436768
1511884674282897,0.175903,0.19751,-0.859802,-0.436829
1511884674303959,0.174622,0.197937,-0.859863,-0.437073
1511884674319995,0.173523,0.198425,-0.859924,-0.437195
1511884674343061,0.172485,0.199158,-0.859863,-0.437378
1511884674364251,0.171509,0.199707,-0.859802,-0.437622
1511884674379254,0.170593,0.2005,-0.85968,-0.437805
1511884674402332,0.170044,0.201477,-0.85968,-0.437622
1511884674423352,0.1698,0.202332,-0.85968,-0.437317
1511884674439417,0.169556,0.202881,-0.859802,-0.43689
1511884674462451,0.169312,0.203369,-0.859863,-0.436707
1511884674483571,0.16925,0.203796,-0.859802,-0.436646
1511884674499612,0.169006,0.204041,-0.859741,-0.436707
1511884674521670,0.168701,0.203979,-0.859802,-0.436707
1511884674543739,0.168274,0.203857,-0.859924,-0.436646
1511884674559772,0.167908,0.204102,-0.859924,-0.436707
1511884674581830,0.167358,0.204285,-0.859802,-0.437073
1511884674611039,0.167053,0.204346,-0.859741,-0.437378
1511884674619935,0.166809,0.204285,-0.85968,-0.4375
1511884674642152,0.166809,0.204468,-0.85968,-0.4375
1511884674663286,0.16687,0.20459,-0.859619,-0.4375
1511884674679325,0.16687,0.204529,-0.859619,-0.4375
1511884674702420,0.166809,0.204285,-0.859619,-0.437622
1511884674725518,0.166809,0.204041,-0.859619,-0.437744
1511884674739551,0.166931,0.203857,-0.859619,-0.437805
1511884674761740,0.16687,0.203552,-0.859619,-0.437988
1511884674784803,0.16687,0.203308,-0.859558,-0.438293
1511884674799844,0.16687,0.202881,-0.859497,-0.438538
1511884674822905,0.166992,0.20282,-0.859436,-0.43866
1511884674844965,0.166931,0.202881,-0.859131,-0.439209
1511884674860032,0.166748,0.202454,-0.858826,-0.440125
1511884674882093,0.16626,0.201477,-0.858582,-0.441162
1511884674905155,0.166077,0.200989,-0.858459,-0.441711
1511884674919195,0.16626,0.201172,-0.858337,-0.441772
1511884674942256,0.166443,0.201294,-0.858276,-0.441772
1511884674965314,0.166504,0.201172,-0.858154,-0.442017
1511884674979470,0.166504,0.200806,-0.858093,-0.442322
1511884675002579,0.166565,0.200684,-0.858093,-0.442383
1511884675025690,0.166809,0.201111,-0.857971,-0.442322
1511884675039630,0.16687,0.201477,-0.857849,-0.442444
1511884675061741,0.166809,0.20166,-0.857666,-0.442688
1511884675085764,0.166748,0.201599,-0.857666,-0.442688
1511884675099934,0.166931,0.202026,-0.857727,-0.442322
1511884675129949,0.167175,0.202759,-0.857605,-0.442139
1511884675144989,0.167175,0.203125,-0.857361,-0.442444
1511884675160043,0.166931,0.203003,-0.857178,-0.442932
1511884675182088,0.166809,0.202881,-0.8573,-0.442871
1511884675205167,0.167053,0.203552,-0.857361,-0.442383
1511884675226212,0.167175,0.204346,-0.8573,-0.442078
1511884675242253,0.167053,0.204712,-0.857239,-0.442017
1511884675265309,0.166687,0.204895,-0.857239,-0.442078
1511884675286750,0.166626,0.205566,-0.857178,-0.441895
1511884675301803,0.166504,0.206421,-0.857117,-0.441711
1511884675324749,0.166138,0.207031,-0.857056,-0.441589
1511884675345831,0.165588,0.207764,-0.857056,-0.441528
1511884675361847,0.164734,0.208496,-0.856995,-0.441589
1511884675384918,0.16394,0.209534,-0.856873,-0.441589
1511884675405964,0.163208,0.210876,-0.85675,-0.441467
1511884675422008,0.162415,0.212402,-0.856628,-0.441284
1511884675445288,0.161499,0.214478,-0.856506,-0.440857
1511884675466634,0.160095,0.217529,-0.856323,-0.440186
1511884675481756,0.158264,0.220886,-0.856506,-0.438904
1511884675504742,0.156372,0.22522,-0.856873,-0.436646
1511884675525936,0.153992,0.230835,-0.857544,-0.433167
1511884675541978,0.150391,0.237793,-0.858582,-0.428589
1511884675564078,0.145508,0.246643,-0.859802,-0.422791
1511884675586528,0.139709,0.257202,-0.861206,-0.415527
1511884675602380,0.133362,0.269653,-0.862671,-0.406616
1511884675624689,0.126831,0.283875,-0.863953,-0.396118
1511884675647750,0.120117,0.30011,-0.86499,-0.383911
1511884675661843,0.113159,0.318115,-0.865295,-0.370544
1511884675684857,0.105652,0.337219,-0.864807,-0.356812
1511884675708105,0.0982056,0.356934,-0.863464,-0.342773
1511884675722135,0.0917969,0.377747,-0.860901,-0.328247
1511884675744212,0.0859985,0.399902,-0.856934,-0.313721
1511884675758233,0.0800171,0.422668,-0.851563,-0.299744
1511884675780329,0.0735474,0.445679,-0.844727,-0.287109
1511884675803391,0.0662842,0.467896,-0.836792,-0.276672
1511884675818432,0.0578613,0.489014,-0.827698,-0.269165
1511884675840517,0.0487061,0.508667,-0.817871,-0.264587
1511884675863578,0.0383301,0.527405,-0.807007,-0.262939
1511884675877764,0.0279541,0.544495,-0.795776,-0.263611
1511884675900918,0.0149536,0.561157,-0.782959,-0.268066
1511884675924227,-0.0020752,0.573914,-0.770081,-0.278625
1511884675938439,-0.0214844,0.581848,-0.757568,-0.295044
1511884675961368,-0.0430908,0.585144,-0.745239,-0.316833
1511884675983403,-0.06604,0.585083,-0.731567,-0.343689
1511884675998652,-0.0886841,0.582581,-0.71582,-0.374695
1511884676020827,-0.108887,0.574463,-0.70105,-0.408264
1511884676043709,-0.125732,0.560608,-0.687744,-0.443787
