timestamp,x,y,z,w
1512354161208839,0.559021,0.0814819,-0.451477,0.690674
1512354161232839,0.559021,0.0814819,-0.451416,0.690613
1512354161247839,0.559021,0.0814819,-0.451416,0.690674
1512354161268839,0.559143,0.0814209,-0.451538,0.690491
1512354161292839,0.559204,0.0811768,-0.451599,0.69043
1512354161307839,0.559204,0.0811768,-0.451599,0.69043
1512354161361839,0.559204,0.0811157,-0.451599,0.69043
1512354161361839,0.559204,0.0809937,-0.451721,0.690369
1512354161370839,0.559326,0.0806885,-0.451904,0.690186
1512354161388839,0.559509,0.0805054,-0.451965,0.690063
1512354161413839,0.559509,0.0805054,-0.451965,0.690063
1512354161435839,0.559509,0.0805054,-0.451965,0.690063
1512354161470839,0.559509,0.0804443,-0.451904,0.690063
1512354161481839,0.559509,0.0804443,-0.451965,0.690063
1512354161493839,0.559509,0.0802612,-0.452087,0.690002
1512354161508839,0.559814,0.0800171,-0.452271,0.689697
1512354161531839,0.559998,0.0795288,-0.452515,0.689392
1512354161555839,0.560242,0.0788574,-0.45282,0.689087
1512354161569839,0.560425,0.0777588,-0.453247,0.688782
1512354161593839,0.560791,0.0762329,-0.453918,0.688171
1512354161615839,0.561279,0.0737915,-0.454956,0.687378
1512354161629839,0.561829,0.071106,-0.456177,0.686401
1512354161652839,0.562439,0.0681763,-0.457642,0.685181
1512354161675839,0.563049,0.0653076,-0.459351,0.683838
1512354161696839,0.563416,0.062439,-0.461182,0.682617
1512354161712839,0.563721,0.0592651,-0.46344,0.68103
1512354161735839,0.563354,0.0563965,-0.466614,0.679443
1512354161756839,0.562744,0.0529175,-0.470642,0.677429
1512354161772839,0.561401,0.0499268,-0.475159,0.675659
1512354161795839,0.558777,0.0475464,-0.480774,0.674072
1512354161823839,0.555237,0.0452271,-0.487366,0.672424
1512354161832839,0.551636,0.0426636,-0.494812,0.670044
1512354161855839,0.549194,0.0393677,-0.502808,0.666321
1512354161876839,0.547546,0.0354614,-0.511108,0.661499
1512354161892839,0.546631,0.0309448,-0.519287,0.656128
1512354161915839,0.545288,0.0271606,-0.5271,0.651184
1512354161936839,0.542908,0.0248413,-0.534363,0.647339
1512354161952839,0.540894,0.0236816,-0.540649,0.64386
1512354161975839,0.53949,0.0220947,-0.545471,0.640991
1512354161996839,0.539612,0.0189819,-0.549133,0.637817
1512354162012839,0.54126,0.0144653,-0.552002,0.634094
1512354162035839,0.543274,0.00976563,-0.554016,0.630737
1512354162056839,0.545044,0.00512695,-0.555298,0.628113
1512354162072839,0.546448,0.00134277,-0.556641,0.625671
1512354162095839,0.54718,-0.00134277,-0.5578,0.624023
1512354162116839,0.546204,-0.00305176,-0.559082,0.623718
1512354162132839,0.545288,-0.00421143,-0.560669,0.623047
1512354162155839,0.544617,-0.00494385,-0.562378,0.622192
1512354162176839,0.543091,-0.00561523,-0.563843,0.622131
1512354162192839,0.539795,-0.00720215,-0.565125,0.623779
1512354162215839,0.535217,-0.00994873,-0.566772,0.626282
1512354162236839,0.530029,-0.0147095,-0.568604,0.628845
1512354162252839,0.525208,-0.0227051,-0.570496,0.630981
1512354162275839,0.518738,-0.0334473,-0.573364,0.633301
1512354162297839,0.511047,-0.0469971,-0.576599,0.635681
1512354162312839,0.503967,-0.0627441,-0.57959,0.637268
1512354162335839,0.496521,-0.0787964,-0.582214,0.638977
1512354162357839,0.489868,-0.0958252,-0.583374,0.640747
1512354162378839,0.485046,-0.113464,-0.582153,0.642639
1512354162395839,0.480469,-0.129944,-0.578796,0.645935
1512354162417839,0.475525,-0.144958,-0.573669,0.65094
1512354162432839,0.469238,-0.156921,-0.567993,0.657715
1512354162461839,0.462219,-0.166077,-0.562744,0.664917
1512354162477839,0.453796,-0.171753,-0.559021,0.672363
1512354162500839,0.444641,-0.174622,-0.556702,0.679626
1512354162521839,0.435974,-0.175354,-0.55542,0.686035
1512354162537839,0.429138,-0.176758,-0.55426,0.690979
1512354162560839,0.423218,-0.178528,-0.552795,0.695251
1512354162581839,0.417786,-0.180298,-0.551331,0.69928
1512354162597839,0.414001,-0.181274,-0.550659,0.701721
1512354162620839,0.409119,-0.180542,-0.551025,0.704529
1512354162641839,0.404175,-0.178284,-0.551636,0.70752
1512354162657839,0.400085,-0.175537,-0.55249,0.709839
1512354162680839,0.397583,-0.173401,-0.554138,0.71051
1512354162701839,0.394531,-0.170898,-0.556763,0.710754
1512354162717839,0.389221,-0.167236,-0.560242,0.711792
1512354162740839,0.386047,-0.165955,-0.562561,0.711975
1512354162762839,0.386353,-0.167908,-0.563416,0.710693
1512354162777839,0.388733,-0.171509,-0.562744,0.709045
1512354162800839,0.390625,-0.175354,-0.56134,0.708191
1512354162822839,0.392456,-0.180054,-0.559631,0.707397
1512354162837839,0.393921,-0.185547,-0.557007,0.707214
1512354162860839,0.394775,-0.190796,-0.554016,0.707642
1512354162882839,0.393616,-0.19519,-0.551025,0.709473
1512354162897839,0.391418,-0.199036,-0.54834,0.71167
1512354162920839,0.389465,-0.203613,-0.545532,0.713623
1512354162942839,0.388306,-0.209473,-0.542297,0.714966
1512354162957839,0.386353,-0.215759,-0.538879,0.716736
1512354162980839,0.384155,-0.222473,-0.535156,0.718689
1512354163002839,0.381226,-0.229187,-0.531616,0.720764
1512354163023839,0.378418,-0.237061,-0.527405,0.722778
1512354163040839,0.374817,-0.245361,-0.522217,0.725647
1512354163062839,0.369324,-0.252502,-0.516785,0.729919
1512354163083839,0.361816,-0.258911,-0.511475,0.735107
1512354163100839,0.353149,-0.265564,-0.505859,0.740845
1512354163122839,0.343689,-0.272278,-0.499939,0.746887
1512354163143839,0.334595,-0.279541,-0.493713,0.752441
1512354163160839,0.325989,-0.287964,-0.486633,0.757629
1512354163182839,0.317139,-0.296631,-0.479126,0.762756
1512354163203839,0.307739,-0.30481,-0.471802,0.767944
1512354163220839,0.297424,-0.312073,-0.464905,0.773315
1512354163242839,0.286438,-0.318787,-0.458313,0.778625
1512354163263839,0.275757,-0.325378,-0.451721,0.783569
1512354163280839,0.265808,-0.332336,-0.445007,0.787964
1512354163302839,0.256348,-0.33905,-0.438354,0.791931
1512354163331839,0.247253,-0.345398,-0.431702,0.795715
1512354163340839,0.239258,-0.351929,-0.424744,0.799072
1512354163362839,0.231628,-0.357971,-0.417725,0.802307
1512354163383839,0.224792,-0.363647,-0.410706,0.805298
1512354163400839,0.218628,-0.368408,-0.404114,0.808167
1512354163422839,0.212463,-0.372131,-0.398254,0.811035
1512354163443839,0.205688,-0.374695,-0.393188,0.814026
1512354163460839,0.19928,-0.376648,-0.38916,0.816711
1512354163482839,0.19281,-0.377563,-0.386414,0.819092
1512354163503839,0.18634,-0.377991,-0.384583,0.821289
1512354163520839,0.180054,-0.377808,-0.38385,0.82312
1512354163542839,0.174316,-0.377625,-0.384277,0.824219
1512354163563839,0.16864,-0.377258,-0.386292,0.824585
1512354163579839,0.16333,-0.377136,-0.389709,0.824158
1512354163602839,0.159546,-0.377747,-0.394348,0.822388
