timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1512354161362839,1,2,1,1,3,0,0,2
1512354161362839,-1,-1,-1,-1,-2,-2,0,-2
1512354161363839,1,-1,1,2,8,0,0,-1
1512354161363839,1,-1,-1,-3,-4,-1,1,4
1512354161367839,0,-3,-2,0,-3,-1,0,-2
1512354161367839,2,2,-1,0,0,-2,0,0
1512354161368839,-1,-1,-1,-1,1,1,-4,-2
1512354161368839,-3,0,1,1,7,-2,-2,-1
1512354161373839,-1,1,-1,-4,-5,-3,1,2
1512354161373839,2,-1,0,-1,2,-2,-1,0
1512354161382839,0,0,-1,0,-7,-1,1,1
1512354161382839,1,-1,-1,-1,-1,2,-3,-6
1512354161396839,-1,-1,-1,1,-5,1,2,4
1512354161396839,-3,-2,-2,1,3,-1,-4,-2
1512354161403839,0,2,0,-2,-8,0,0,0
1512354161403839,-2,-1,-1,-3,-2,-2,-2,0
1512354161418839,-1,-1,1,0,4,0,-4,-4
1512354161418839,2,-1,0,-1,-2,1,2,1
1512354161434839,-2,-1,-1,0,1,1,-1,2
1512354161434839,0,1,-1,1,0,-2,-1,2
1512354161436839,-1,0,-1,-2,-5,-1,-1,-1
1512354161436839,-1,-1,0,-2,1,1,-1,0
1512354161481839,0,0,0,-1,4,1,-1,0
1512354161481839,-1,0,-1,1,2,1,1,-1
1512354161482839,-1,-1,-1,-2,-3,1,0,-3
1512354161482839,1,-1,1,0,0,0,2,8
1512354161483839,1,-2,-1,-2,-1,-2,-3,-2
1512354161483839,0,-3,-3,-2,-4,-2,-1,-2
1512354161485839,0,1,0,5,5,1,-1,-2
1512354161485839,-2,0,0,0,-3,-1,-2,-3
1512354161494839,-2,-1,0,2,0,-2,1,-1
1512354161494839,-1,2,0,-4,-5,-1,1,0
1512354161500839,-2,-2,-2,0,9,1,-2,-1
1512354161500839,0,0,-3,-10,-15,-3,-3,-1
1512354161509839,0,0,0,2,0,-1,-1,-1
1512354161509839,0,-2,0,1,3,0,-4,-4
1512354161523839,3,-1,-1,1,-2,-3,-2,-1
1512354161523839,-2,-3,-2,1,9,1,0,-3
1512354161532839,-1,0,-1,-1,-2,-1,-2,1
1512354161532839,-1,-1,-1,-2,-2,-2,-1,1
1512354161554839,-2,0,-1,-4,-4,-3,0,1
1512354161554839,0,0,3,7,7,2,-2,1
1512354161556839,0,0,-3,-3,-5,0,-1,-2
1512354161556839,1,0,2,6,12,1,1,2
1512354161568839,-2,-1,-3,-7,-13,-2,1,-1
1512354161568839,-1,0,-3,0,0,-3,2,0
1512354161575839,0,1,2,3,5,3,3,3
1512354161575839,-2,-1,-2,-4,-4,-3,1,1
1512354161592839,-2,0,2,3,2,-2,-3,-2
1512354161592839,2,1,-1,-3,6,2,0,-2
1512354161593839,0,-1,-4,0,1,-1,-2,-1
1512354161593839,0,0,-1,-1,-8,-1,-1,-2
1512354161614839,-1,-3,0,-1,1,-1,-1,-1
1512354161614839,-1,0,-4,-11,-15,-3,-2,-1
1512354161616839,-2,0,-3,3,8,-2,-2,-2
1512354161616839,0,0,1,-5,-18,0,0,0
1512354161628839,-2,0,-2,-20,-17,-5,0,0
1512354161628839,-4,-8,-5,17,7,2,-1,-3
