timestamp,roll,pitch,yaw
1512354161208839,1.09305,0.665338,-0.743581
1512354161232839,1.09302,0.665239,-0.743355
1512354161247839,1.09306,0.665251,-0.743407
1512354161268839,1.09334,0.66542,-0.743628
1512354161292839,1.09354,0.665136,-0.743928
1512354161307839,1.09354,0.665136,-0.743928
1512354161361839,1.09355,0.665029,-0.743974
1512354161361839,1.09352,0.664975,-0.744364
1512354161370839,1.09384,0.664803,-0.744946
1512354161388839,1.09439,0.664754,-0.74513
1512354161413839,1.09439,0.664754,-0.74513
1512354161435839,1.09439,0.664754,-0.74513
1512354161470839,1.09441,0.66456,-0.745003
1512354161481839,1.0944,0.664647,-0.745176
1512354161493839,1.09438,0.664487,-0.745613
1512354161508839,1.09522,0.664608,-0.746019
1512354161531839,1.09569,0.664248,-0.746804
1512354161555839,1.09639,0.663726,-0.747897
1512354161569839,1.09695,0.662563,-0.749676
1512354161593839,1.09798,0.661156,-0.7522
1512354161615839,1.09945,0.65879,-0.756311
1512354161629839,1.10107,0.656314,-0.760983
1512354161652839,1.1028,0.653813,-0.766343
1512354161675839,1.10446,0.651769,-0.772266
1512354161696839,1.10543,0.649662,-0.778682
1512354161712839,1.10606,0.647537,-0.786279
1512354161735839,1.1044,0.646472,-0.79634
1512354161756839,1.10186,0.64525,-0.809036
1512354161772839,1.09699,0.644722,-0.823069
1512354161795839,1.08787,0.64524,-0.840143
1512354161823839,1.07576,0.646041,-0.860166
1512354161832839,1.06313,0.647363,-0.882482
1512354161855839,1.05375,0.649441,-0.906045
1512354161876839,1.04658,0.65181,-0.930314
1512354161892839,1.04187,0.653947,-0.954453
1512354161915839,1.03587,0.656332,-0.977593
1512354161936839,1.02662,0.659069,-0.999169
1512354161952839,1.01819,0.662846,-1.01741
1512354161975839,1.01249,0.664769,-1.03182
1512354161996839,1.01249,0.664736,-1.04326
1512354162012839,1.01798,0.663525,-1.05265
1512354162035839,1.02515,0.661478,-1.05974
1512354162056839,1.03211,0.658289,-1.06503
1512354162072839,1.03751,0.656099,-1.07016
1512354162095839,1.0406,0.654495,-1.07456
1512354162116839,1.03853,0.652203,-1.07962
1512354162132839,1.03602,0.651279,-1.08505
1512354162155839,1.03386,0.651536,-1.09049
1512354162176839,1.02952,0.65033,-1.09561
1512354162192839,1.02158,0.644899,-1.10182
1512354162215839,1.01131,0.63631,-1.11042
1512354162236839,1.0011,0.623959,-1.12083
1512354162252839,0.9948,0.607241,-1.13314
1512354162275839,0.986794,0.585345,-1.15029
1512354162297839,0.978908,0.558115,-1.17036
1512354162312839,0.975609,0.528477,-1.19083
1512354162335839,0.973014,0.497768,-1.21067
1512354162357839,0.974741,0.46537,-1.22729
1512354162378839,0.982769,0.432244,-1.23824
1512354162395839,0.991421,0.398804,-1.24354
1512354162417839,0.998711,0.364915,-1.24409
1512354162432839,1.00036,0.332735,-1.24164
1512354162461839,0.997489,0.30403,-1.23826
1512354162477839,0.987729,0.280049,-1.23576
1512354162500839,0.973263,0.260651,-1.23414
1512354162521839,0.957307,0.246178,-1.23288
1512354162537839,0.945838,0.233554,-1.23226
1512354162560839,0.936619,0.221468,-1.23106
1512354162581839,0.928468,0.21006,-1.22982
1512354162597839,0.922408,0.202929,-1.22949
1512354162620839,0.912221,0.197762,-1.23018
1512354162641839,0.900178,0.194867,-1.2301
1512354162657839,0.889155,0.194097,-1.23009
1512354162680839,0.881727,0.195468,-1.23233
1512354162701839,0.872661,0.197672,-1.23661
1512354162717839,0.857888,0.199359,-1.2422
1512354162740839,0.850066,0.199357,-1.24688
1512354162762839,0.852724,0.197983,-1.25045
1512354162777839,0.861411,0.195543,-1.25161
1512354162800839,0.869634,0.191344,-1.25136
