timestamp,x,y,z,w
1511885898764630,0.526367,-0.378967,-0.692383,-0.316284
1511885898778634,0.526489,-0.378662,-0.692566,-0.31604
1511885898802698,0.526489,-0.378113,-0.692932,-0.315735
1511885898823754,0.526489,-0.377502,-0.693359,-0.315613
1511885898838795,0.526489,-0.376892,-0.693726,-0.315613
1511885898863019,0.526245,-0.376282,-0.694092,-0.315918
1511885898917048,0.525818,-0.375854,-0.694519,-0.316223
1511885898918047,0.525452,-0.374878,-0.695496,-0.315796
1511885898923208,0.525208,-0.372681,-0.697144,-0.315125
1511885898939245,0.523926,-0.370239,-0.699219,-0.315491
1511885898959284,0.520935,-0.369446,-0.701355,-0.316772
1511885898982340,0.516968,-0.369202,-0.704224,-0.317017
1511885898997640,0.51239,-0.367798,-0.708801,-0.31604
1511885899035783,0.506897,-0.365051,-0.714722,-0.314636
1511885899041800,0.498901,-0.363525,-0.721558,-0.31366
1511885899056840,0.488342,-0.364929,-0.728455,-0.312683
1511885899079857,0.475281,-0.369873,-0.735291,-0.310974
1511885899101029,0.460449,-0.37561,-0.743103,-0.307861
1511885899115956,0.443604,-0.380554,-0.752502,-0.303528
1511885899139133,0.4245,-0.386536,-0.762634,-0.298096
1511885899161192,0.403931,-0.39386,-0.772949,-0.290405
1511885899176229,0.382263,-0.398865,-0.785095,-0.28009
1511885899198402,0.359253,-0.401306,-0.798828,-0.268005
1511885899221493,0.334473,-0.403748,-0.812378,-0.25531
1511885899236432,0.308289,-0.406494,-0.825623,-0.241272
1511885899258487,0.28125,-0.409119,-0.838257,-0.225708
1511885899281510,0.253723,-0.409973,-0.85083,-0.209167
1511885899296589,0.22583,-0.407898,-0.863586,-0.192078
1511885899318610,0.19812,-0.404846,-0.87561,-0.17395
1511885899341819,0.171021,-0.401306,-0.886475,-0.154602
1511885899355884,0.144165,-0.395203,-0.897034,-0.135864
1511885899378941,0.116089,-0.386414,-0.90741,-0.117737
1511885899401004,0.0873413,-0.376343,-0.916992,-0.0997925
1511885899416047,0.0591431,-0.365784,-0.925293,-0.081543
1511885899439104,0.0320435,-0.356262,-0.931763,-0.0631714
1511885899461136,0.00549316,-0.347046,-0.936768,-0.0454712
1511885899476177,-0.020874,-0.336548,-0.94104,-0.0285645
1511885899498235,-0.0462036,-0.324402,-0.944763,-0.0126343
1511885899521323,-0.0698853,-0.312256,-0.947449,0.00262451
1511885899536367,-0.0928955,-0.299011,-0.949646,0.0161743
1511885899558422,-0.115906,-0.283813,-0.951477,0.0276489
1511885899581487,-0.138672,-0.268311,-0.952576,0.0377197
1511885899596523,-0.160522,-0.254272,-0.952637,0.0466309
1511885899618555,-0.181274,-0.24115,-0.951965,0.053772
1511885899641646,-0.200439,-0.229004,-0.950806,0.0588989
1511885899656684,-0.218811,-0.217651,-0.949158,0.062561
1511885899678742,-0.235962,-0.20636,-0.94751,0.0640259
1511885899700801,-0.251526,-0.194275,-0.946106,0.0631104
1511885899715814,-0.264954,-0.182434,-0.944946,0.0602417
1511885899738899,-0.276123,-0.171997,-0.94397,0.0560303
1511885899769984,-0.285461,-0.162659,-0.943176,0.0510864
1511885899775974,-0.293945,-0.15448,-0.942139,0.0460205
1511885899800038,-0.301514,-0.147034,-0.941223,0.0397339
1511885899821093,-0.30835,-0.13916,-0.940552,0.0317993
1511885899836136,-0.314636,-0.130554,-0.939941,0.0235596
1511885899859195,-0.320068,-0.12384,-0.939209,0.0159912
1511885899881254,-0.325256,-0.118164,-0.938232,0.00897217
1511885899896294,-0.330322,-0.113403,-0.937073,0.00238037
1511885899918352,-0.335632,-0.110779,-0.935486,-0.0032959
1511885899941414,-0.340759,-0.109192,-0.933777,-0.00860596
1511885899956454,-0.344971,-0.107117,-0.932434,-0.013855
1511885899978511,-0.3479,-0.104736,-0.931519,-0.0184937
1511885900001574,-0.350098,-0.103271,-0.930786,-0.0216675
