timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1511884647087875,0,-1,-1,1,-2,0,-1,1
1511884647087875,-2,-1,-3,-3,-1,0,-2,-1
1511884647088877,-1,0,1,0,1,0,0,-2
1511884647088877,-1,0,-1,-2,-3,0,-1,0
1511884647089879,-1,0,0,-5,-2,-2,-2,-1
1511884647089879,-1,-1,0,6,-1,0,-1,0
1511884647089879,1,-2,-2,-4,-1,-2,-2,-1
1511884647089879,0,0,-1,4,-2,0,-2,-2
1511884647100930,-2,1,1,-1,-1,-1,-1,0
1511884647100930,-1,-1,2,0,-1,0,0,0
1511884647111965,-2,-1,-1,1,0,-2,1,-2
1511884647111965,0,-1,1,0,-1,1,-2,-2
1511884647115949,-1,2,-1,4,-1,-2,-2,-2
1511884647115949,0,0,-4,-4,1,2,1,1
1511884647132019,1,-2,0,-3,-2,-1,-2,2
1511884647132019,0,-1,0,2,5,0,2,1
1511884647141035,-2,-2,-1,-2,0,1,2,1
1511884647141035,1,-1,-3,-2,-1,-4,-1,-2
1511884647146047,-3,1,1,-3,-3,0,1,-2
1511884647146047,-2,-2,1,0,2,-1,-1,-1
1511884647161069,0,-1,1,1,-3,3,0,-1
1511884647161069,-3,0,0,0,1,0,-1,0
1511884647169091,-3,0,-1,-2,-3,-1,0,3
1511884647169091,2,0,-4,-3,0,-2,-5,1
1511884647209196,-2,1,-1,0,0,0,0,-3
1511884647209196,0,0,1,5,-3,-1,1,-1
1511884647210200,-2,0,-4,-6,2,-1,-2,0
1511884647210200,-1,1,-2,-3,-6,0,1,1
1511884647211226,-2,0,-4,-8,-2,-2,0,0
1511884647211226,0,0,2,2,6,-2,-1,0
1511884647214210,1,-1,2,5,-4,0,-1,-3
1511884647214210,-2,1,0,0,0,0,-2,-4
1511884647221228,0,-1,-3,1,-2,-3,-2,1
1511884647221228,1,-1,-1,-4,0,0,1,0
1511884647229250,-1,1,1,0,0,2,-1,0
1511884647229250,-1,-2,0,2,-1,-2,0,-2
1511884647236268,-1,-2,2,-2,-3,-1,-2,1
1511884647236268,-2,2,2,1,1,1,-3,0
1511884647251309,2,0,-3,-3,-2,-2,-3,0
1511884647251309,-1,0,-2,-3,-3,-1,0,1
1511884647258327,-1,-1,1,7,3,2,-1,0
1511884647258327,0,-3,-4,-5,-5,0,1,-1
1511884647265346,-2,1,3,1,5,0,2,-3
1511884647265346,0,-2,3,3,-1,0,-2,-1
1511884647280413,0,-4,-2,-8,-3,-5,-3,-3
1511884647280413,0,-5,-4,4,-1,3,-2,0
1511884647289409,-1,-2,0,-7,-6,-2,-1,0
1511884647289409,-1,1,-2,-3,4,-2,-3,-1
1511884647295426,1,1,3,-2,-3,1,2,3
1511884647295426,0,-1,0,3,2,1,-1,0
1511884647311468,-1,0,0,-2,-6,0,0,-1
1511884647311468,-1,-4,-3,1,3,-1,-3,-1
1511884647318487,-2,-4,1,2,1,2,-1,-1
1511884647318487,1,0,-2,-6,-7,0,0,0
1511884647325506,1,-2,0,3,5,0,1,1
1511884647325506,2,1,2,2,-1,1,0,-2
1511884647340546,1,-2,0,0,3,-1,0,0
1511884647340546,0,0,-1,-3,-2,-3,-3,0
1511884647348594,-2,-2,-7,-3,-5,-2,0,0
1511884647348594,1,-1,0,1,2,-1,1,0
1511884647355590,3,3,-1,5,-1,0,-2,-1
1511884647355590,-3,-1,-2,0,2,-1,2,-2
1511884647371652,-2,0,3,-2,-3,-2,-1,0
1511884647371652,-2,-1,-2,-3,-2,1,1,-2
1511884647378671,-1,-1,-1,-3,2,0,-1,-1
1511884647378671,-1,-1,0,2,3,0,-3,0
1511884647385689,2,-3,2,-1,-4,1,-2,-2
1511884647385689,-2,-3,-4,-1,-2,-1,0,1
1511884647400729,-1,1,0,1,2,1,-1,0
1511884647400729,0,1,1,1,-2,-1,-2,-1
1511884647408750,-3,0,0,6,2,0,0,0
1511884647408750,1,-1,-4,-9,-8,-1,0,1
1511884647415770,-2,0,-4,-7,-4,-2,-1,-3
1511884647415770,-1,-1,-2,2,10,3,-1,1
1511884647431814,0,0,3,5,-3,-2,-2,-3
1511884647431814,1,-3,-2,-2,1,2,3,1
1511884647437804,-1,-1,-5,-7,-7,-4,-1,-2
1511884647437804,0,0,4,3,1,3,1,1
1511884647445850,-1,1,-4,1,8,1,-5,-2
1511884647445850,1,0,2,1,-5,-3,0,-2
1511884647460890,0,0,0,-1,2,-1,0,0
1511884647460890,0,-4,-2,-3,-3,-2,-3,-2
1511884647468911,0,0,3,1,-2,1,3,1
1511884647468911,-1,1,-1,1,2,2,-4,-1
1511884647475938,1,0,-1,3,-3,3,-1,0
1511884647475938,-1,-2,0,-5,-4,-5,-2,-1
1511884647490980,0,-3,1,1,8,3,0,3
1511884647490980,-2,-1,-8,-7,-3,-2,17,-4
1511884647497998,0,0,1,-4,-4,-1,105,5
1511884647497998,1,0,2,7,5,3,126,1
1511884647505986,2,-6,2,0,-7,-4,127,1
1511884647505986,2,-3,3,-3,-1,-3,126,3
1511884647521057,-1,-2,0,12,7,-1,26,-1
1511884647521057,-2,0,-5,-9,-10,-6,19,-1
1511884647529074,-2,1,-4,-3,3,-1,1,-2
1511884647529074,-3,1,3,1,6,0,-32,-1
1511884647536070,0,1,3,1,-4,-3,-39,-4
1511884647536070,-1,-1,-3,-4,0,-1,-69,1
1511884647551132,-3,-2,-4,-1,-2,-4,-88,-3
1511884647551132,2,-1,-1,1,0,1,-62,2
1511884647558142,0,-1,1,4,1,-1,-52,-4
1511884647558142,-2,0,1,6,7,5,-52,-3
1511884647574192,0,-1,-4,-8,-13,-6,-39,0
1511884647574192,0,2,-3,-3,0,-1,-48,-3
1511884647581210,0,-2,0,-2,-1,1,-49,0
1511884647581210,-1,-1,6,16,6,-5,-38,-1
1511884647589207,1,-5,-7,-22,-7,7,-23,1
1511884647589207,-3,-1,-1,-5,-5,0,-28,-2
1511884647596250,4,-2,-1,-2,-3,-2,-19,0
1511884647596250,-1,-3,-1,-4,1,-2,-8,-3
1511884647611294,-1,1,1,11,3,1,-16,0
1511884647611294,-1,0,-2,-5,-1,0,-23,-2
1511884647618311,-3,1,1,-3,-1,3,-23,0
1511884647618311,0,0,-3,-6,-5,-2,-74,-1
1511884647634350,0,1,1,2,1,-2,-22,2
1511884647634350,1,1,4,5,1,-3,-8,0
1511884647640368,-3,-2,1,-1,-2,3,22,-1
1511884647640368,-1,-2,-1,-6,-9,-3,19,-3
1511884647649367,0,-1,2,7,11,3,8,-2
1511884647649367,1,1,-3,-3,-6,-2,13,-1
1511884647655383,3,-2,4,4,1,-3,4,0
1511884647655383,0,0,1,-2,-1,-1,5,-2
1511884647671426,-3,-4,-11,-15,-8,-1,-16,-1
1511884647671426,0,2,4,4,-3,0,-6,-2
1511884647678474,-1,0,-3,-5,7,0,-16,-2
1511884647678474,0,3,0,-2,-8,2,-6,1
1511884647693484,1,1,-1,7,8,-3,-4,-2
1511884647693484,0,-3,-2,-2,-1,2,-12,1
1511884647700503,-2,-4,-5,-14,-3,-2,-11,1
1511884647700503,-1,1,-2,-1,-8,-4,8,-2
1511884647708537,0,3,3,-1,5,0,-6,-2
1511884647708537,0,0,3,7,4,1,-5,0
1511884647717575,-1,1,1,9,9,4,-10,1
1511884647717575,-1,-2,-4,-6,-4,0,-3,0
1511884647731612,1,0,2,-3,-12,-3,-5,-4
1511884647731612,-3,0,0,7,9,-1,0,0
1511884647738631,-2,-4,-4,-5,-12,1,7,-1
1511884647738631,2,0,-2,-9,2,-2,6,3
1511884647753672,-2,-1,3,8,2,-1,-14,0
1511884647753672,-1,-2,-3,-9,0,3,-15,10
1511884647760688,0,-1,-1,3,1,-3,-14,11
1511884647760688,-2,-1,-2,-2,4,1,-21,21
1511884647768711,2,-1,4,2,-2,0,-17,-19
1511884647768711,-2,-1,-2,0,2,1,-13,-27
1511884647777735,-3,-2,-3,-3,-4,0,-22,-29
1511884647777735,1,-2,-4,-1,3,0,2,-18
1511884647791745,0,0,0,-4,-5,-2,-3,-4
1511884647791745,-3,-1,-3,0,1,3,-10,-1
1511884647798792,1,1,-1,2,4,0,-2,2
1511884647798792,0,0,2,1,-4,2,14,11
1511884647813924,0,-1,-3,-4,1,-4,30,31
1511884647813924,-1,0,1,-3,-3,-3,12,22
1511884647821095,0,2,0,3,2,-2,16,30
1511884647821095,0,-2,-3,0,0,0,6,-6
1511884647828125,-1,2,-3,-8,1,3,-10,-46
1511884647828125,2,0,3,5,-3,-2,-19,-19
1511884647837186,1,-2,2,-1,-5,-3,-28,-32
1511884647837186,0,-1,-2,0,5,-4,-12,-25
1511884647851225,0,0,1,0,-6,1,-6,-3
1511884647851225,0,0,2,-2,0,2,8,-18
1511884647858243,1,-3,-1,4,2,-2,4,5
1511884647858243,-5,-1,0,-2,-4,3,-2,10
1511884647874286,0,0,-3,2,-2,-1,-2,19
1511884647874286,0,-1,0,-4,0,-4,2,13
1511884647880302,0,0,0,-6,-5,1,12,13
1511884647880302,-1,-1,-1,1,-5,-1,47,9
1511884647888323,-3,-2,1,8,7,0,49,53
1511884647888323,-2,1,-2,-7,-7,-3,47,117
1511884647903363,-2,-2,-3,2,4,0,51,32
