timestamp,x,y,z,w
1511884646928450,0.109558,0.199341,-0.834595,-0.50177
1511884646951539,0.110657,0.199402,-0.834412,-0.501831
1511884646975575,0.111511,0.199158,-0.834229,-0.502014
1511884646990616,0.112244,0.199036,-0.834106,-0.502136
1511884647010669,0.112915,0.199097,-0.833923,-0.502258
1511884647034760,0.113342,0.199219,-0.83374,-0.502441
1511884647081879,0.113647,0.199219,-0.833557,-0.502686
1511884647082860,0.113708,0.199036,-0.833374,-0.50293
1511884647095897,0.113708,0.198975,-0.833191,-0.503296
1511884647112984,0.11377,0.199036,-0.833008,-0.503601
1511884647132019,0.113892,0.199219,-0.832825,-0.503845
1511884647156057,0.114075,0.199524,-0.832642,-0.503967
1511884647198168,0.114075,0.199646,-0.832458,-0.504211
1511884647208194,0.113953,0.199646,-0.832336,-0.504395
1511884647215214,0.113892,0.199829,-0.832214,-0.504517
1511884647230292,0.113831,0.200012,-0.832153,-0.504578
1511884647252312,0.113831,0.199951,-0.832153,-0.504578
1511884647273367,0.113708,0.200073,-0.832214,-0.504517
1511884647289409,0.113647,0.200012,-0.832214,-0.504517
1511884647312471,0.113647,0.200012,-0.832214,-0.504517
1511884647333527,0.113464,0.200012,-0.832397,-0.504272
1511884647349569,0.11322,0.200195,-0.83252,-0.504089
1511884647372631,0.113037,0.2005,-0.832642,-0.503845
1511884647393710,0.112793,0.200745,-0.832703,-0.503601
1511884647409730,0.112732,0.201111,-0.832764,-0.503418
1511884647432802,0.112732,0.201416,-0.832764,-0.503296
1511884647452844,0.112732,0.201843,-0.832825,-0.502991
1511884647469914,0.112366,0.202332,-0.83313,-0.502441
1511884647491982,0.111511,0.203308,-0.833496,-0.501526
1511884647513031,0.110657,0.205444,-0.834045,-0.5
1511884647530077,0.109558,0.208435,-0.834656,-0.497986
1511884647552108,0.107971,0.211548,-0.835449,-0.495605
1511884647575197,0.105774,0.21521,-0.836365,-0.493042
1511884647590210,0.102905,0.219727,-0.837097,-0.490356
1511884647612270,0.0994873,0.224854,-0.837708,-0.487732
1511884647634350,0.0953979,0.229919,-0.838257,-0.485229
1511884647649367,0.0909424,0.234985,-0.838867,-0.482544
1511884647672429,0.0861206,0.240295,-0.8396,-0.479553
1511884647694486,0.0811768,0.245789,-0.840576,-0.475952
1511884647716546,0.0760498,0.252197,-0.84137,-0.471924
1511884647732615,0.0704346,0.259277,-0.842102,-0.467651
1511884647754647,0.0650024,0.267517,-0.842773,-0.462646
1511884647776706,0.0599365,0.276611,-0.843384,-0.456787
1511884647792749,0.0550537,0.286377,-0.844055,-0.450073
1511884647814808,0.0500488,0.296997,-0.844421,-0.442993
1511884647836187,0.0444946,0.308533,-0.844421,-0.435669
1511884647852227,0.0384521,0.320007,-0.844177,-0.428467
1511884647874286,0.0317383,0.331116,-0.84375,-0.421326
1511884647895342,0.0249634,0.342529,-0.842834,-0.414307
1511884647912387,0.0178223,0.354248,-0.841553,-0.407532
1511884647934466,0.010437,0.365356,-0.839905,-0.401245
1511884647955502,0.00262451,0.375793,-0.838135,-0.395447
1511884647972548,-0.00494385,0.385986,-0.835999,-0.390137
1511884647994605,-0.012146,0.396057,-0.833435,-0.385254
1511884648015686,-0.019104,0.406311,-0.830261,-0.381165
1511884648032706,-0.0265503,0.415955,-0.82666,-0.378113
1511884648054767,-0.0350342,0.424133,-0.822937,-0.376404
1511884648083844,-0.0444946,0.431274,-0.818848,-0.37616
1511884648091894,-0.0551758,0.437622,-0.81427,-0.37738
1511884648114927,-0.0668335,0.442688,-0.809265,-0.380493
1511884648135982,-0.0792847,0.446045,-0.803894,-0.385437
1511884648152024,-0.0924072,0.447327,-0.798584,-0.391968
1511884648175089,-0.105774,0.447449,-0.792847,-0.400146
1511884648197283,-0.119263,0.445068,-0.787231,-0.409851
1511884648211324,-0.132813,0.440979,-0.780457,-0.422852
1511884648233380,-0.144897,0.433655,-0.773865,-0.438354
1511884648264576,-0.155151,0.422485,-0.768372,-0.455078
1511884648270583,-0.162415,0.410645,-0.763,-0.472046
1511884648302766,-0.166626,0.399231,-0.75769,-0.488708
1511884648316613,-0.168457,0.387024,-0.752808,-0.505188
1511884648330650,-0.166626,0.372681,-0.750244,-0.520203
1511884648353815,-0.160461,0.358887,-0.749939,-0.532043
1511884648376775,-0.148743,0.346741,-0.751404,-0.541382
1511884648390812,-0.133728,0.33667,-0.754883,-0.546814
1511884648413136,-0.11499,0.326965,-0.762268,-0.546692
1511884648437074,-0.0930786,0.31665,-0.77417,-0.540222
1511884648451112,-0.0686035,0.307495,-0.787598,-0.529602
1511884648473170,-0.0418701,0.300232,-0.801514,-0.515503
1511884648496234,-0.0150757,0.292969,-0.816589,-0.497131
1511884648511272,0.00946045,0.283813,-0.832275,-0.476196
1511884648533568,0.0301514,0.273376,-0.847839,-0.453491
1511884648556643,0.046936,0.264893,-0.861084,-0.431519
1511884648570671,0.0604248,0.258667,-0.871826,-0.411621
1511884648593733,0.0715332,0.253906,-0.879822,-0.395386
1511884648616792,0.0786133,0.251892,-0.884705,-0.384399
1511884648630869,0.0826416,0.251343,-0.886536,-0.379639
1511884648653888,0.0844727,0.252258,-0.885254,-0.381653
1511884648676980,0.0848389,0.254089,-0.880188,-0.391907
1511884648690991,0.0849609,0.253906,-0.871765,-0.410339
1511884648713049,0.085144,0.256836,-0.858398,-0.435852
1511884648737139,0.0864258,0.26178,-0.839661,-0.468018
1511884648751148,0.0907593,0.264282,-0.816406,-0.505432
1511884648773210,0.0980835,0.258789,-0.789246,-0.548279
1511884648796307,0.103271,0.245178,-0.759399,-0.593811
1511884648811341,0.100281,0.226135,-0.729492,-0.637756
