timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1511885071238781,0,-2,-1,3,5,-1,-3,-2
1511885071238781,3,2,5,-1,-4,-5,2,1
1511885071239678,-1,3,2,2,2,1,1,-1
1511885071239678,-2,-2,-12,-2,-5,0,-10,-3
1511885071241682,2,0,6,-6,-4,0,4,-1
1511885071241682,-2,-3,-4,-1,-4,2,19,1
1511885071243692,-1,-2,-2,1,-3,-2,-5,-2
1511885071243692,-2,-4,-1,-1,-5,-4,-4,1
1511885071251712,-1,1,-1,-5,0,-2,5,-1
1511885071251712,-1,0,0,2,5,4,-5,-1
1511885071262739,-3,1,-4,-4,-4,3,5,-3
1511885071262739,2,-3,1,-4,-3,-3,4,0
1511885071266753,-1,4,-3,11,12,4,-5,2
1511885071266753,-3,0,1,-4,0,-1,-8,-6
1511885071282793,1,1,2,-3,1,-4,-3,-1
1511885071282793,0,1,4,0,2,0,-4,-1
1511885071289815,-3,-3,-5,-1,-6,0,-3,-1
1511885071289815,-3,1,0,2,-2,-1,23,0
1511885071297838,1,-4,0,3,3,0,2,1
1511885071297838,-4,2,0,-6,-7,5,5,-4
1511885071311871,-1,-4,0,9,6,0,-7,-2
1511885071311871,0,1,-2,-8,-2,-2,-8,3
1511885071321991,-2,-3,3,2,-9,1,-2,0
1511885071321991,3,-2,-1,4,14,1,0,2
1511885071359083,3,1,-1,-8,-5,-5,3,4
1511885071359083,4,2,2,-6,-7,-4,-2,2
1511885071360086,-2,0,-3,-16,-13,-4,-2,-3
1511885071360086,-2,-1,4,10,-1,6,-6,-2
1511885071364096,0,-1,-9,-12,-4,-4,1,0
1511885071364096,-1,-4,7,10,2,6,-18,0
1511885071365099,-3,-3,0,-3,1,-5,4,-1
1511885071365099,0,1,-2,-4,-7,-1,2,0
1511885071371244,-6,-4,18,4,8,1,-5,-4
1511885071371244,-1,0,-23,-5,-3,2,-2,-2
1511885071380152,0,-1,3,9,7,-1,-3,1
1511885071380152,1,1,2,-7,-2,0,10,0
1511885071386169,0,-2,7,-2,0,3,-4,1
1511885071386169,5,2,-7,4,0,-1,7,3
1511885071401209,10,1,-19,-6,1,-4,0,7
1511885071401209,0,-1,3,-2,1,-3,2,3
1511885071408401,0,2,-8,1,0,0,-1,0
1511885071408401,-4,0,8,-4,-3,-1,5,0
1511885071417252,-3,-1,-4,5,1,7,1,-2
1511885071417252,-5,-2,-2,1,1,3,-8,-4
1511885071431289,-6,-3,-12,0,-6,-2,-3,-4
1511885071431289,-4,-2,6,-1,4,2,-3,-7
1511885071448339,-5,-2,4,3,0,2,-3,-4
1511885071448339,-4,-1,4,-3,6,-1,-1,-1
1511885071449338,-2,-2,0,1,3,-2,-1,-3
1511885071449338,-3,1,4,0,-3,1,3,-3
1511885071461391,-1,0,-7,-3,0,3,-3,-4
1511885071461391,0,-2,-6,2,-3,0,8,-2
1511885071468384,1,0,-4,2,-3,1,2,-4
1511885071468384,-3,1,8,0,4,2,-3,-1
1511885071477408,-1,-5,-2,-3,-3,-4,-2,-2
1511885071477408,0,0,0,-2,-3,2,-6,-1
1511885071491449,-1,0,3,8,4,0,-1,-1
1511885071491449,-2,-1,-7,-5,-1,-3,3,0
1511885071500470,-2,0,5,-1,2,1,1,-1
1511885071500470,1,-1,-6,-2,-5,-2,-3,2
1511885071506489,1,-2,2,1,-2,2,-2,1
1511885071506489,-2,-2,-1,-3,0,-1,-1,0
1511885071521529,1,3,4,6,1,0,1,1
1511885071521529,1,1,2,-2,-1,-4,-1,2
1511885071528794,-1,2,2,-1,1,0,3,0
1511885071528794,-2,-3,-6,0,-4,-2,4,-2
1511885071537693,0,2,-4,0,-2,-5,-1,-1
1511885071537693,0,-3,0,-3,2,0,-1,-2
1511885071550856,0,0,-6,1,-3,3,-3,-2
1511885071550856,-1,-3,5,-4,2,-3,0,0
1511885071559877,0,1,4,-1,-5,1,1,-1
1511885071559877,-1,-1,1,0,-1,-3,-1,0
1511885071565898,-2,2,-4,-4,-3,0,0,0
1511885071565898,1,-4,1,-1,0,-2,-3,0
1511885071582947,-1,2,-3,0,1,4,6,-1
1511885071582947,2,-2,-3,4,0,-5,-2,1
1511885071588955,3,2,2,0,1,-2,0,-2
1511885071588955,0,-1,-6,-2,-8,3,-2,2
1511885071604124,0,-3,6,-1,-5,-4,-2,-2
1511885071604124,-2,1,-2,0,4,-1,1,-1
1511885071611149,-1,-4,2,-5,1,-1,1,-1
1511885071611149,-1,2,-2,5,1,-2,0,0
1511885071620169,1,0,-3,3,8,2,-5,2
1511885071620169,-2,2,0,-3,-2,3,-2,0
1511885071626186,-1,-4,2,-1,1,0,-5,-1
1511885071626186,-1,1,-5,-2,2,0,0,-3
1511885071642346,-1,-2,4,2,-3,2,-2,1
1511885071642346,0,-2,2,1,-5,0,1,-4
1511885071648361,-1,0,-3,-1,-2,0,-3,1
1511885071648361,4,2,1,1,-2,-4,0,-1
1511885071663401,-4,0,4,-1,2,-5,0,-2
1511885071663401,0,1,-2,2,6,2,-3,0
