timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1511885129371378,2,0,-2,-1,-1,-3,1,2
1511885129371378,0,0,0,-1,-2,-1,1,2
1511885129372381,-3,-2,-2,-1,-3,0,0,-1
1511885129372381,-2,-2,0,-1,-3,-3,-1,0
1511885129373383,2,-2,2,-2,-4,-3,0,2
1511885129373383,-3,-2,-1,-2,2,3,-3,-3
1511885129377394,1,0,1,1,-2,-4,-4,0
1511885129377394,-1,1,-3,0,-7,-2,0,-1
1511885129381408,-2,-2,1,1,3,2,1,-3
1511885129381408,-2,-1,-2,2,-13,-5,-3,0
1511885129392434,1,1,-2,-10,-9,-1,0,0
1511885129392434,0,-1,-1,1,12,-1,1,0
1511885129398452,-1,1,-5,-3,-7,-4,-1,-1
1511885129398452,-1,-2,0,-10,-6,-4,1,0
1511885129413584,-3,1,1,6,12,3,1,-1
1511885129413584,0,0,0,-7,-12,-3,-1,-2
1511885129421512,-2,-2,-1,4,5,6,-2,-2
1511885129421512,1,0,2,-3,5,-1,-2,0
1511885129428732,0,-4,1,0,-7,-7,0,-1
1511885129428732,-3,0,2,1,4,1,0,0
1511885129443587,1,2,1,0,4,4,0,-1
1511885129443587,2,0,-1,0,-2,1,0,-2
1511885129451591,-1,-1,-5,0,5,1,-1,-3
1511885129451591,0,0,-1,6,2,0,3,1
1511885129490837,-2,2,0,0,1,1,1,1
1511885129490837,-2,-3,-3,-3,-4,0,-1,-2
1511885129491843,2,-1,1,-6,-7,-4,-2,-1
1511885129491843,-2,0,-1,10,11,0,-1,-1
1511885129492843,-2,-2,-5,-22,-5,3,-1,-4
1511885129492843,0,2,2,12,-3,-1,1,4
1511885129496852,2,-1,0,-1,-7,-7,1,2
1511885129496852,-1,-2,0,-8,-1,-4,-2,-2
1511885129502871,-1,2,-1,6,5,0,-1,-2
1511885129502871,-1,-2,-2,-3,3,-10,-2,-1
1511885129511892,-2,0,5,-43,-5,7,2,1
1511885129511892,0,0,-7,44,-7,-5,2,0
1511885129518103,-6,-4,-2,-2,10,-4,-2,-3
1511885129518103,-2,-2,0,10,3,0,-1,-1
1511885129534955,-1,-2,-3,-4,-5,5,-3,-2
1511885129534955,-5,-4,-2,-20,9,-2,0,-1
1511885129541031,3,-2,-3,-16,-4,8,2,3
1511885129541031,-3,1,0,11,2,-1,-2,-3
1511885129557076,1,-2,-5,-19,-1,-6,1,-2
1511885129557076,-1,0,7,10,-1,0,-3,0
1511885129563204,7,0,-4,0,-9,-3,3,4
1511885129563204,-1,-1,-1,-3,7,6,0,0
1511885129572115,-5,0,-4,6,9,-2,-2,-2
1511885129572115,3,1,3,15,1,9,3,0
1511885129578131,-3,0,1,-4,6,-8,-1,-1
1511885129578131,-3,0,1,12,-2,1,-2,0
1511885129594174,3,3,0,19,6,2,5,2
1511885129594174,0,0,-2,-30,2,1,-1,-1
1511885129600193,-3,-3,3,23,-6,3,-2,0
1511885129600193,0,-1,0,1,5,1,1,-1
1511885129617236,-1,0,2,20,-4,-5,-2,-2
1511885129617236,-1,0,-1,5,-11,-2,-1,-1
1511885129623255,5,0,2,-5,-15,-7,2,-1
1511885129623255,3,2,-2,-9,-8,-2,2,-1
1511885129632276,-1,-3,0,-12,-6,2,-3,-3
1511885129632276,-1,-3,0,-12,0,-1,-2,0
1511885129638291,-2,-1,-1,3,3,6,-2,-1
1511885129638291,2,0,0,-4,2,0,-1,2
1511885129662357,0,-2,-4,9,-3,-2,1,-1
1511885129662357,1,0,-1,-19,1,-4,-1,-1
1511885129663358,-2,-4,0,13,10,3,-5,-3
1511885129663358,-1,-3,-5,-15,4,-3,0,-2
1511885129677395,0,0,3,6,-4,0,0,0
1511885129677395,-1,0,0,24,1,0,1,-2
1511885129683411,-1,0,0,-19,6,-1,4,-1
