timestamp,roll,pitch,yaw
1511884322340980,2.97683,0.281027,-0.745755
1511884322355023,2.97582,0.281051,-0.745704
1511884322378154,2.97483,0.281085,-0.745214
1511884322401140,2.97402,0.281182,-0.744955
1511884322415179,2.9731,0.281765,-0.745062
1511884322437738,2.97171,0.282567,-0.745307
1511884322461303,2.97064,0.283086,-0.745399
1511884322475340,2.96975,0.283944,-0.745701
1511884322497410,2.96888,0.285199,-0.746149
1511884322520460,2.96803,0.287132,-0.746575
1511884322535502,2.96728,0.289507,-0.747069
1511884322557595,2.96672,0.292096,-0.747274
1511884322580652,2.96656,0.294848,-0.747175
1511884322594689,2.96646,0.297632,-0.746672
1511884322617750,2.96623,0.299457,-0.745246
1511884322640815,2.96502,0.297568,-0.739518
1511884322661871,2.96585,0.294861,-0.7334
1511884322677919,2.96648,0.292703,-0.729046
1511884322700982,2.96711,0.291172,-0.725796
1511884322722089,2.96773,0.288854,-0.722192
1511884322738131,2.96842,0.2863,-0.718536
1511884322761323,2.96864,0.283573,-0.715098
1511884322782382,2.96918,0.280846,-0.711209
1511884322797420,2.96955,0.278348,-0.707004
1511884322811485,2.96964,0.276166,-0.702097
1511884322834245,2.96989,0.274467,-0.696571
1511884322857403,2.97001,0.273126,-0.691146
1511884322871450,2.97016,0.272576,-0.685938
1511884322894367,2.97009,0.272723,-0.681402
1511884322917449,2.96947,0.273456,-0.677296
1511884322931427,2.96884,0.274695,-0.673644
1511884322953989,2.96784,0.276316,-0.670633
1511884322977050,2.96668,0.278263,-0.668109
1511884322991087,2.96573,0.279374,-0.665152
1511884323014147,2.96421,0.281094,-0.662135
1511884323037213,2.96235,0.282565,-0.659114
1511884323051252,2.96032,0.285046,-0.656034
1511884323073334,2.95927,0.288123,-0.652873
1511884323096373,2.95974,0.291546,-0.650008
1511884323111413,2.96317,0.293924,-0.648046
1511884323133976,2.97059,0.296003,-0.646246
1511884323157134,2.9749,0.296287,-0.644086
1511884323171171,2.97679,0.296782,-0.639943
1511884323193231,2.97645,0.297226,-0.634978
1511884323217294,2.97357,0.296491,-0.629794
1511884323231335,2.96757,0.294539,-0.624887
1511884323253396,2.95997,0.290824,-0.62003
1511884323276457,2.95158,0.284938,-0.615498
1511884323291497,2.94101,0.276714,-0.611487
1511884323313556,2.92841,0.265398,-0.608458
1511884323337122,2.91208,0.250644,-0.605802
1511884323351663,2.89157,0.231992,-0.602854
1511884323373721,2.86696,0.210249,-0.598726
1511884323396782,2.83941,0.184235,-0.591542
1511884323410819,2.80643,0.153631,-0.580815
1511884323433884,2.77147,0.116902,-0.570762
1511884323456949,2.73271,0.0736998,-0.562878
1511884323470986,2.68939,0.0241681,-0.556299
1511884323494047,2.64237,-0.0325898,-0.550533
1511884323517109,2.59356,-0.0961197,-0.544961
1511884323531652,2.54675,-0.164936,-0.5393
1511884323553211,2.5031,-0.237545,-0.532087
1511884323577274,2.4602,-0.31128,-0.521655
1511884323591311,2.41631,-0.384586,-0.5067
1511884323613370,2.37174,-0.455518,-0.487761
1511884323636937,2.32664,-0.522263,-0.464044
1511884323659020,2.28056,-0.58401,-0.435018
1511884323674064,2.23434,-0.640058,-0.404549
1511884323697126,2.18917,-0.691014,-0.376104
1511884323719240,2.1516,-0.737364,-0.354009
1511884323733728,2.12348,-0.777563,-0.336992
1511884323757031,2.1016,-0.81172,-0.321423
1511884323779980,2.08115,-0.839967,-0.304555
1511884323794125,2.06639,-0.863445,-0.289405
1511884323817187,2.05771,-0.87944,-0.27478
1511884323839641,2.05004,-0.88226,-0.259158
1511884323853419,2.03895,-0.874661,-0.246263
1511884323876479,2.03547,-0.859082,-0.24252
1511884323899540,2.04788,-0.830835,-0.247256
1511884323913581,2.07262,-0.79119,-0.259113
1511884323936643,2.10317,-0.743399,-0.277928
1511884323959341,2.13527,-0.687812,-0.300297
1511884323973379,2.17501,-0.625834,-0.326979
1511884323996439,2.22068,-0.56079,-0.354639
1511884324019501,2.2646,-0.493248,-0.383571
1511884324034057,2.30914,-0.424342,-0.413172
1511884324056197,2.35796,-0.355384,-0.440898
1511884324079262,2.40303,-0.293017,-0.463515
1511884324093295,2.44264,-0.234335,-0.481905
1511884324116331,2.48118,-0.179195,-0.496559
1511884324138893,2.51903,-0.129557,-0.507175
1511884324162345,2.55451,-0.0843769,-0.515585
1511884324185408,2.58658,-0.0419715,-0.520815
1511884324208469,2.61347,-0.00346281,-0.52536
1511884324237548,2.63741,0.0312371,-0.528264
1511884324238551,2.65829,0.0634139,-0.527216
1511884324260610,2.67239,0.0932108,-0.524316
1511884324289687,2.68391,0.117256,-0.523946
1511884324313753,2.69387,0.134877,-0.524174
1511884324335314,2.70393,0.147777,-0.525222
1511884324342335,2.71168,0.157142,-0.526686
1511884324365437,2.71622,0.162879,-0.528578
1511884324388485,2.71823,0.164856,-0.530444
1511884324417562,2.71907,0.164047,-0.531687
