timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1511884143546085,0,0,-1,0,-1,-1,2,0
1511884143546085,-1,1,-1,-1,-1,0,-3,-3
1511884143547088,-1,-1,-1,1,0,0,3,2
1511884143547088,0,-1,-3,-6,3,0,-1,-2
1511884143548126,0,0,-1,-1,-1,-2,-2,1
1511884143548126,0,-1,-2,-2,-1,0,1,1
1511884143549099,-1,1,2,-1,-1,0,1,-2
1511884143549099,-1,-3,-2,2,-1,2,-1,1
1511884143550095,1,-1,0,-2,0,-1,1,-1
1511884143550095,1,-1,-1,0,0,-1,1,0
1511884143563672,-1,0,0,1,-2,-1,-2,-1
1511884143563672,-1,0,0,1,0,-1,2,2
1511884143571770,-2,0,1,-1,-2,0,-1,-2
1511884143571770,0,-1,0,-1,-1,-2,-1,-1
1511884143579791,-1,-1,-1,2,-4,-4,-1,-2
1511884143579791,-1,1,2,1,-1,-1,-3,-2
1511884143592825,-2,0,-2,0,-2,1,-1,1
1511884143592825,-1,1,1,0,-1,-1,-1,-1
1511884143608871,1,-1,0,-1,-1,-1,-3,0
1511884143608871,0,-1,0,-1,-4,-1,1,1
1511884143609870,-2,-1,1,-1,1,1,1,0
1511884143609870,-1,0,-4,1,-2,-1,-4,0
1511884143657115,-1,-2,-2,-2,-1,0,0,0
1511884143657115,0,0,0,-1,-1,0,1,2
1511884143657602,0,-1,-2,-3,0,-1,-1,-2
1511884143657602,0,-1,1,1,1,-1,-2,-1
1511884143658700,-1,-2,1,1,-2,-2,-3,-3
1511884143658700,1,0,-2,0,0,0,3,1
1511884143661615,-1,1,-1,0,-1,1,-2,0
1511884143661615,-2,-1,-2,-1,-1,-2,1,1
1511884143668634,0,-1,-1,-1,-1,-2,-3,0
1511884143668634,-1,-1,-2,-1,-1,-1,-3,-1
1511884143676792,-1,-1,0,0,-1,1,1,0
1511884143676792,0,-1,-1,0,-1,-3,-2,-2
1511884143682806,0,1,-1,-1,-1,-1,1,0
1511884143682806,0,-1,0,-1,-1,1,-3,-1
1511884143698849,-1,-4,-4,0,1,1,1,1
1511884143698849,-2,-1,-1,-2,-3,0,-1,-2
1511884143705865,0,-2,0,-2,1,-1,1,-1
1511884143705865,-1,1,0,0,0,-4,-2,-1
1511884143720905,-2,-1,0,-1,-1,-1,-1,-2
1511884143720905,0,-1,-1,1,-1,-2,-1,-1
1511884143729950,-1,-1,-2,-1,-1,0,-1,0
1511884143729950,-2,-1,-1,0,-2,-1,0,0
1511884143743993,-2,1,1,-1,-1,-2,-1,0
1511884143743993,-1,1,1,0,-1,-1,-3,-1
1511884143745973,0,1,-3,-1,0,1,1,0
1511884143745973,0,-1,0,0,1,-1,-1,-2
1511884143767029,-1,-1,0,-1,-2,-2,-3,-3
1511884143767029,0,1,-2,-4,0,0,0,-1
1511884143769065,0,-1,1,0,-1,-3,-1,-1
1511884143769065,-2,-2,-1,-2,1,-1,0,-2
1511884143789120,2,0,-3,-2,3,-1,-2,-1
1511884143789120,1,-1,-3,0,-1,0,2,0
1511884143791139,1,-1,-1,2,1,1,0,0
1511884143791139,0,-1,-1,-4,0,1,-2,0
1511884143804190,0,0,3,0,-3,-4,-2,0
1511884143804190,-2,-1,1,-1,-1,1,-1,-2
1511884143806166,0,-1,-1,1,-2,-2,1,-1
1511884143806166,-1,-2,-1,2,-1,0,-1,-2
1511884143827245,0,0,-1,0,-2,-3,-1,0
1511884143827245,1,0,0,0,0,-2,-2,1
1511884143828223,-2,-2,-1,-1,-2,-1,-5,-3
1511884143828223,-1,-1,2,0,0,0,6,0
1511884143849279,0,-1,-1,-1,0,2,1,1
1511884143849279,-2,-1,-1,-1,-2,-1,-2,0
1511884143851285,0,-1,-4,-3,0,-1,-3,3
1511884143851285,1,1,-6,-1,0,-1,-2,2
1511884143864850,-1,0,-2,-2,-1,0,-1,-2
1511884143864850,1,-2,1,1,-1,1,2,1
1511884143866354,0,0,1,4,0,1,1,-5
1511884143866354,-1,0,-1,2,0,-1,-1,-1
1511884143886445,1,0,-1,-1,-3,-2,1,1
1511884143886445,-2,0,0,-2,3,2,1,-1
1511884143888418,0,-1,-1,-5,-2,-2,-3,0
1511884143888418,-1,1,1,0,-2,-2,-1,-1
1511884143909501,-2,-2,0,1,-3,-2,-4,-1
1511884143909501,-1,-1,0,1,0,-2,-1,-2
1511884143911507,-2,-2,0,1,0,0,1,0
1511884143911507,-1,-3,-1,-3,-2,-2,-1,-3
1511884143923539,-2,-1,-1,-2,2,1,1,-2
1511884143923539,0,0,-3,1,-1,5,4,0
1511884143930530,-3,0,1,0,-6,-9,-11,-7
1511884143930530,0,0,0,-2,-2,-4,2,2
1511884143946598,-2,1,-1,1,0,3,-1,-1
1511884143946598,-2,-1,1,1,3,4,-2,-2
1511884143948579,0,2,-1,-3,-5,1,-2,3
1511884143948579,0,0,0,0,-1,-8,4,1
1511884143969676,-3,-9,-5,-5,-16,-6,-2,-3
1511884143969676,1,3,1,2,14,2,-1,-2
1511884143971154,-3,-8,-6,-4,-5,1,0,-2
1511884143971154,3,13,7,3,5,3,-4,-1
1511884143983668,2,-4,-2,-2,-22,3,9,3
1511884143983668,-2,-2,-1,4,9,-10,-8,-3
1511884143990690,-2,0,-1,-6,-40,-8,-4,-2
1511884143990690,-3,-4,-6,-3,40,-1,-6,-3
1511884144006702,1,-1,-1,1,-2,2,0,0
1511884144006702,0,-3,-1,-3,-12,0,2,1
1511884144008707,2,7,3,8,8,-1,4,1
1511884144008707,-4,-5,-2,4,0,2,-2,-3
1511884144029787,1,2,-3,-9,-2,-5,-3,-2
1511884144029787,3,-7,-6,2,25,1,3,4
1511884144030766,-4,6,2,-9,-23,-2,-3,-4
1511884144030766,2,-6,-3,2,10,7,10,8
1511884144042826,1,9,5,3,-9,-4,-2,2
1511884144042826,-7,4,5,3,-8,-3,-4,-8
1511884144051833,10,-4,-4,-3,27,8,9,9
1511884144051833,-3,-9,-5,-3,-20,3,-3,-2
1511884144067398,2,0,4,7,8,-3,-4,-1
1511884144067398,-5,-2,-3,-12,-6,3,2,-2
1511884144068900,2,5,5,13,16,0,-4,0
1511884144068900,-6,-3,-8,-14,5,-10,-7,-3
1511884144089798,1,2,-4,-7,17,7,10,0
1511884144089798,0,-4,0,7,-13,-5,-6,-3
1511884144090800,-3,-6,-3,-10,1,4,5,6
1511884144090800,5,1,2,4,-14,2,-1,0
1511884144102832,-3,2,2,4,11,-1,-4,-8
1511884144102832,-4,-4,1,-4,-9,-3,-3,2
1511884144111857,-5,-6,-3,21,14,2,9,-5
1511884144111857,14,6,0,-19,-10,-8,-10,0
1511884144126925,-14,-6,-3,2,-48,-3,0,-26
1511884144126925,3,8,-3,-1,16,-6,-20,15
1511884144128903,13,-7,-4,11,44,15,27,30
1511884144128903,-10,4,-1,-37,-87,-9,9,1
1511884144148979,3,-7,-2,-8,32,6,-7,-15
1511884144148979,-2,0,0,32,31,-5,1,-7
1511884144151008,-16,-3,-12,-33,-45,-6,-23,-18
1511884144151008,3,-2,1,14,2,3,1,-17
1511884144163521,4,1,5,21,82,0,2,33
1511884144163521,-1,-6,-5,-11,-58,8,1,-11
1511884144171542,-4,9,4,-9,-6,-17,-17,-3
1511884144171542,-10,-5,-2,7,33,-2,11,-12
1511884144186810,0,0,-3,-8,-10,0,-17,-10
1511884144186810,11,16,11,-5,-24,-5,5,8
1511884144188789,3,-2,4,27,5,6,7,1
1511884144188789,-14,-19,-11,-14,18,3,-8,-5
1511884144209874,-8,-7,-1,26,16,8,-6,2
1511884144209874,10,4,3,-10,26,-10,11,19
1511884144210847,-8,-3,-2,-2,-28,-6,-4,-18
1511884144210847,2,4,5,8,16,5,-4,4
1511884144222906,6,11,2,4,-15,2,10,11
1511884144222906,-8,-15,-10,0,-2,-11,-11,-12
1511884144237920,-3,-2,-2,-18,6,-1,-1,-4
1511884144237920,3,3,5,23,20,0,-5,7
1511884144246970,-4,-2,-6,-10,13,6,2,0
1511884144246970,1,1,3,-16,-11,5,7,-3
1511884144248972,-1,-12,-2,4,22,3,-5,0
1511884144248972,-1,5,-3,-7,-61,-17,-6,2
1511884144269529,1,1,2,3,-22,-7,3,-1
1511884144269529,-1,2,1,2,4,-1,7,3
1511884144271535,0,4,-1,-8,-3,3,-3,-1
1511884144271535,0,-2,2,16,10,6,-4,0
1511884144283620,7,10,-5,-20,-11,-8,10,6
1511884144283620,-3,0,-2,8,0,4,-2,-6
1511884144292606,-4,-15,-9,-26,-4,-1,-4,-1
1511884144292606,3,4,2,-7,1,-3,-4,3
1511884144306638,-2,-5,4,18,-6,-4,-7,-5
1511884144306638,1,8,0,2,4,4,2,-1
1511884144308643,3,3,9,36,10,17,12,-1
1511884144308643,-1,1,-5,-20,16,12,8,1
1511884144329726,2,4,7,12,-28,-47,-33,-1
1511884144329726,-8,-10,-15,-41,-21,3,1,-6
1511884144330729,5,4,4,40,40,-5,-5,1
1511884144330729,0,-4,0,-22,2,14,-2,-5
1511884144342761,0,-3,-12,-40,-1,17,21,4
1511884144342761,2,6,27,65,4,-17,-5,3
1511884144351774,-3,-12,-17,-40,-21,-14,5,1
1511884144351774,4,12,22,100,61,7,-9,0
1511884144367329,-14,-15,-40,-106,-46,10,-2,-5
1511884144367329,2,6,16,59,18,7,-3,-1
1511884144368834,9,12,54,109,48,30,30,0
1511884144368834,-8,-23,-49,-92,-65,-45,-34,10
1511884144389895,8,22,8,110,27,-29,18,9
1511884144389895,1,33,-5,-56,-29,21,-2,-4
1511884144390898,-19,-58,-22,-29,22,22,-25,-17
1511884144390898,9,26,19,91,-47,14,5,0
1511884144402957,15,-14,64,124,3,-84,18,19
1511884144402957,-20,-35,-112,-115,-90,18,-18,-9
1511884144411954,6,91,47,118,79,49,21,-6
1511884144411954,-3,-59,19,86,-32,-68,-3,3
1511884144427021,-14,-22,-17,46,30,103,-13,-21
1511884144427021,9,15,36,71,74,-30,10,14
1511884144429026,0,-6,-29,-85,-128,-37,2,3
1511884144429026,-3,15,-11,-52,35,42,10,7
1511884144449081,7,23,14,-39,-14,-49,-18,4
1511884144449081,-3,-23,2,-12,24,-14,-17,-8
1511884144451066,-8,31,-8,-24,2,11,-29,-67
1511884144451066,6,-25,4,-39,37,-16,23,62
1511884144463598,-4,-15,-17,-21,-8,56,17,-23
1511884144463598,1,6,11,3,22,36,-1,-2
1511884144471754,6,-14,-12,-37,-32,-50,1,34
1511884144471754,4,26,14,15,7,15,20,-14
1511884144486080,-12,-10,-12,-36,-6,-9,-18,-14
1511884144486080,-8,-19,-5,-10,-13,1,-15,-36
1511884144493088,8,10,8,15,3,-30,-6,35
1511884144493088,-2,0,-4,-12,1,12,7,-7
1511884144509017,3,1,-5,-15,5,12,4,29
1511884144509017,5,12,17,25,4,-20,5,0
1511884144510020,-6,-19,-8,-7,-10,1,-7,-10
1511884144510020,-8,8,-1,-5,21,11,-10,-35
1511884144531075,4,9,-2,-29,-25,-8,-2,7
1511884144531075,3,-13,3,17,8,-4,7,17
1511884144532075,5,5,2,-4,42,8,10,12
1511884144532075,-4,-13,-22,-19,-43,3,-3,-15
1511884144546117,-5,8,12,22,36,-2,-2,-7
1511884144546117,0,-7,-10,-11,2,-2,0,3
1511884144553174,1,-4,-7,-6,-6,-4,-4,7
1511884144553174,13,36,23,21,88,6,0,1
1511884144569185,-6,-30,-12,-9,-36,-12,-8,-8
1511884144569185,3,9,11,10,-45,-12,10,11
1511884144569706,-5,-13,-12,-18,18,11,-7,-6
1511884144569706,-2,4,6,13,11,-2,3,-1
1511884144590922,6,15,6,-11,-16,-3,2,2
1511884144590922,-3,-8,-2,6,7,-5,5,0
1511884144591898,0,4,6,0,14,26,0,2
1511884144591898,1,-6,-4,2,-14,-33,-4,-2
1511884144605934,1,5,-2,-5,1,-7,-4,0
1511884144605934,1,0,1,4,-7,-2,3,1
1511884144612956,1,-2,4,12,11,-2,9,5
1511884144612956,-2,1,-6,-10,-42,7,-9,-2
1511884144636113,-3,-1,5,8,19,0,2,-3
1511884144636113,2,4,6,10,8,2,2,0
1511884144637015,-3,-9,1,6,-7,2,-3,-1
1511884144637015,-6,-7,-5,-10,-11,-1,-2,-2
1511884144651163,1,3,0,-1,3,-3,-3,-1
1511884144651163,1,-2,-1,-1,-10,7,-1,-1
1511884144652056,-1,-4,-6,-22,-44,-12,-3,0
1511884144652056,-1,-1,-1,7,-7,-7,2,1
1511884144673780,4,10,1,45,13,9,-1,-1
1511884144673780,-5,-12,-21,-80,72,20,3,1
1511884144674778,-1,-5,-1,-2,-48,-24,0,-3
1511884144674778,-1,1,-1,0,35,10,-3,-3
1511884144695839,-1,-1,-7,-13,14,13,2,0
1511884144695839,1,1,6,17,-16,-9,-1,0
1511884144696837,2,1,4,42,15,-6,1,2
1511884144696837,-3,2,-1,2,-9,14,1,0
1511884144710880,-5,-9,-19,-74,-13,-4,-6,-8
1511884144710880,0,2,5,10,-9,-11,-1,0
1511884144711878,-4,-3,-7,-19,-1,-2,-1,-2
1511884144711878,5,6,6,4,28,15,8,3
1511884144733963,5,0,-1,-2,-4,-7,-6,3
1511884144733963,-1,8,11,49,-14,-2,-3,-2
1511884144734967,1,-3,1,-8,6,-5,-4,0
1511884144734967,-4,-4,-1,-3,-8,4,2,-3
1511884144756498,-1,1,5,-2,-3,1,2,-1
1511884144756498,3,17,5,11,9,1,-1,-1
1511884144757501,1,-14,-13,-30,-18,-6,-2,0
1511884144757501,10,28,9,7,-12,-2,-2,4
1511884144771565,-19,-13,-4,8,-13,-2,-4,-9
1511884144771565,-13,-60,-7,25,-8,-4,-2,-2
1511884144771565,-2,-2,-7,-8,-1,-2,2,-1
