timestamp,x,y,z
1511884143383799,0.312012,-0.169434,-0.891113
1511884143406860,0.32373,-0.178711,-0.894043
1511884143422904,0.328613,-0.211914,-0.90918
1511884143442956,0.336914,-0.247559,-0.915527
1511884143467356,0.335449,-0.276367,-0.910156
1511884143481913,0.339355,-0.271973,-0.919434
1511884143534145,0.352051,-0.245605,-0.953613
1511884143535093,0.360352,-0.224609,-0.990723
1511884143544081,0.351563,-0.191406,-1.00977
1511884143557661,0.330078,-0.186035,-0.972168
1511884143578787,0.308594,-0.182617,-0.940918
1511884143601849,0.310059,-0.197754,-0.911133
1511884143646145,0.320801,-0.205078,-0.906738
1511884143656122,0.323242,-0.22998,-0.904297
1511884143662619,0.328613,-0.256836,-0.893555
1511884143676792,0.334473,-0.264648,-0.900391
1511884143699852,0.351563,-0.255859,-0.933105
1511884143728929,0.363281,-0.239258,-0.975098
1511884143744969,0.375977,-0.195313,-1.00781
1511884143768062,0.37793,-0.182617,-0.990723
1511884143790122,0.34082,-0.192871,-0.942383
1511884143805162,0.318848,-0.194824,-0.901367
1511884143828223,0.34082,-0.189941,-0.884766
1511884143850283,0.351074,-0.208496,-0.905273
1511884143865324,0.339355,-0.249023,-0.90625
1511884143887442,0.329102,-0.285645,-0.904297
1511884143910478,0.338379,-0.28125,-0.898926
1511884143924515,0.350586,-0.270508,-0.925293
1511884143947613,0.354492,-0.250488,-0.949219
1511884143970676,0.360352,-0.225098,-0.983398
1511884143984671,0.383301,-0.182617,-1.01709
1511884144007705,0.372559,-0.178223,-0.999512
1511884144029787,0.318848,-0.198242,-0.94873
1511884144051833,0.317383,-0.192383,-0.888672
1511884144067892,0.342773,-0.190918,-0.893555
1511884144089798,0.351563,-0.23877,-0.913574
1511884144110882,0.356445,-0.305664,-0.930176
1511884144127926,0.347656,-0.383301,-0.956055
1511884144149988,0.344727,-0.449219,-0.982422
1511884144171542,0.340332,-0.456055,-1.02051
1511884144187786,0.194336,-0.476563,-1.08105
1511884144209874,0.106445,-0.549316,-1.04541
1511884144230902,0.0708008,-0.736816,-1.04004
1511884144247970,0.45459,-0.767578,-1.04102
1511884144270532,0.42041,-0.698242,-0.95166
1511884144291621,0.291504,-0.66748,-0.98877
1511884144307641,0.381348,-0.612793,-0.974609
1511884144330729,0.352539,-0.609863,-0.982422
1511884144351774,0.312012,-0.645996,-0.964844
1511884144367830,0.314941,-0.726563,-0.966309
1511884144389895,0.262695,-0.79834,-0.918457
1511884144410951,0.247559,-0.79834,-0.898926
1511884144427998,0.209473,-0.818848,-0.876953
1511884144450056,0.133789,-0.840332,-0.908203
1511884144471754,0.0913086,-0.835449,-0.879883
1511884144478057,0.0888672,-0.827637,-0.837402
1511884144500995,0.0732422,-0.866211,-0.835449
1511884144523055,0.0600586,-0.89502,-0.809082
1511884144538222,0.0424805,-0.912598,-0.774902
1511884144561184,0.000976563,-0.948242,-0.776855
1511884144582896,-0.0512695,-0.974609,-0.751953
1511884144597913,-0.0874023,-0.904297,-0.740234
1511884144621097,-0.153809,-0.901855,-0.746094
1511884144643142,-0.228027,-0.963867,-0.705078
1511884144658678,-0.272949,-0.931152,-0.692383
1511884144680798,-0.290527,-0.884277,-0.681152
1511884144702856,-0.277832,-0.841797,-0.634766
1511884144717921,-0.300781,-0.794922,-0.609863
1511884144740983,-0.323242,-0.773926,-0.560547
1511884144763517,-0.334961,-0.710449,-0.547363
1511884144777779,-0.345215,-0.674316,-0.570801
1511884144800868,-0.303711,-0.618652,-0.516602
1511884144822899,-0.251953,-0.577637,-0.508789
1511884144837952,-0.239258,-0.520508,-0.459961
1511884144861003,-0.211426,-0.419922,-0.401855
1511884144882797,-0.200684,-0.413574,-0.336426
1511884144897877,-0.26709,-0.36084,-0.277344
1511884144920925,-0.378418,-0.428711,-0.149902
1511884144942958,-0.543945,-0.46875,-0.0698242
1511884144958501,-0.62793,-0.614258,-0.0585938
1511884144980794,-0.557617,-0.814941,-0.123535
1511884145002881,-0.408691,-0.796387,-0.213867
1511884145017894,-0.387695,-0.668945,-0.26709
1511884145040958,-0.439453,-0.625488,-0.311035
1511884145063539,-0.548828,-0.575195,-0.361816
1511884145077781,-0.607422,-0.544922,-0.348633
1511884145100843,-0.589355,-0.560059,-0.305664
1511884145122932,-0.565918,-0.603516,-0.291504
1511884145137969,-0.552734,-0.675293,-0.216797
1511884145161007,-0.558594,-0.675293,-0.205566
1511884145182829,-0.578613,-0.675781,-0.218262
1511884145197870,-0.575684,-0.631348,-0.255859
1511884145220932,-0.576172,-0.627441,-0.261719
1511884145238960,-0.573242,-0.642578,-0.278809
1511884145258564,-0.55957,-0.673828,-0.279297
1511884145280675,-0.606445,-0.672852,-0.288086
1511884145302761,-0.556152,-0.617676,-0.297852
1511884145317798,-0.508301,-0.599609,-0.273926
1511884145340835,-0.489258,-0.580078,-0.223633
1511884145363422,-0.536133,-0.617676,-0.202148
1511884145377800,-0.523926,-0.618164,-0.227051
1511884145400892,-0.456543,-0.596191,-0.272949
1511884145422947,-0.416016,-0.586426,-0.331055
1511884145437990,-0.411133,-0.547363,-0.348145
1511884145461027,-0.355469,-0.545898,-0.361328
1511884145483625,-0.298828,-0.597168,-0.397461
1511884145498665,-0.323242,-0.635742,-0.4375
1511884145520901,-0.258789,-0.712402,-0.447266
1511884145543782,-0.216797,-0.755859,-0.506348
1511884145558396,-0.257324,-0.740234,-0.548828
1511884145580466,-0.185547,-0.785156,-0.520996
1511884145603509,-0.0742188,-0.763184,-0.591309
1511884145618549,-0.0126953,-0.725586,-0.692383
1511884145640762,-0.0458984,-0.820801,-0.739258
1511884145663188,-0.0595703,-0.964355,-0.689941
1511884145679779,0.0341797,-0.916016,-0.646973
1511884145700839,0.0825195,-0.797363,-0.706055
