timestamp,x,y,z
1511884143383799,7.4375,-5.5625,-9.1875
1511884143406860,5.875,-4.125,-4.25
1511884143422904,2.625,-4.0625,-0.1875
1511884143442956,2.4375,-5.25,2.625
1511884143467356,3.875,-3.0625,6.125
1511884143481913,6.0625,3.0625,6.8125
1511884143534145,4.0625,9.5,5.25
1511884143535093,1,10.6875,1.25
1511884143544081,-1.75,5.4375,-3.8125
1511884143557661,-4.0625,-0.0625,-4.8125
1511884143578787,-0.125,-0.125,-4
1511884143601849,6.375,1.625,-2.8125
1511884143646145,10.8125,1.125,-1.3125
1511884143656122,9.625,0.4375,2.125
1511884143662619,8.375,2.1875,5.5625
1511884143676792,7.5,7.25,5.6875
1511884143699852,1.6875,11.125,4.375
1511884143728929,-4.8125,12.4375,2.3125
1511884143744969,-5.6875,10,-2.1875
1511884143768062,-9.125,2.5625,-6.9375
1511884143790122,-7.1875,-5.375,-8.3125
1511884143805162,-0.4375,-8.125,-6.875
1511884143828223,3.3125,-7.75,-2.625
1511884143850283,2.1875,-6.0625,1.5
1511884143865324,1.125,-6.5,4.3125
1511884143887442,2.375,-4.75,7.25
1511884143910478,5.3125,2.75,7.6875
1511884143924515,4.625,11.875,7.0625
1511884143947613,-1.0625,16.5,6.5
1511884143970676,-5,16.625,4.1875
1511884143984671,-1.25,11.8125,-2.9375
1511884144007705,1.0625,2.5,-9.125
1511884144029787,7.5625,-8.875,-11.1875
1511884144051833,20.3125,-15.8125,-9.75
1511884144067892,30.8125,-11.625,-4.5625
1511884144089798,32.4375,-5.375,0.375
1511884144110882,33.8125,-1.75,1.75
1511884144127926,44.375,7.4375,1.875
1511884144149988,59.375,15.25,-3.625
1511884144171542,66.4375,22.125,-13.4375
1511884144187786,48.6875,20.9375,-14.125
1511884144209874,30.625,2.25,-6.1875
1511884144230902,15.5,-13.4375,15.6875
1511884144247970,72.375,-22.5625,34.0625
1511884144270532,114.188,-19.375,10.5625
1511884144291621,137.938,-21.3125,19.875
1511884144307641,129.313,-31.25,40.5625
1511884144330729,103.563,-33.5625,48.5
1511884144351774,81,-40.25,60.1875
1511884144367830,76.0625,-45.5625,68.5
1511884144389895,90,-50.75,71.8125
1511884144410951,108.875,-52.0625,76.125
1511884144427998,110.563,-49.5625,78.0625
1511884144450056,113.75,-42.8125,78
1511884144471754,101.125,-42,91.1875
1511884144478057,85.8125,-38.1875,108.313
1511884144500995,77.625,-39.125,120.5
1511884144523055,66.3125,-46.1875,132.063
1511884144538222,61.1875,-54.375,139.063
1511884144561184,63.5625,-59.625,137.875
1511884144582896,69.1875,-64.625,137.438
1511884144597913,75.875,-64.5,134.75
1511884144621097,68.4375,-60.875,128.875
1511884144643142,61.8125,-55.1875,124.688
1511884144658678,72.8125,-45.5,122.625
1511884144680798,71.5625,-37.0625,120.688
1511884144702856,66.875,-30.0625,113.25
1511884144717921,68.625,-15.625,100.125
1511884144740983,68.875,2.8125,88.3125
1511884144763517,80.1875,28.9375,75
1511884144777779,91.75,58.625,62.25
1511884144800868,93.8125,82.3125,49.3125
1511884144822899,107.688,103.875,39.125
1511884144837952,111.125,111.75,33.5625
1511884144861003,106.938,115.625,33.1875
1511884144882797,95,121.125,34.125
1511884144897877,61.3125,120.188,33.8125
1511884144920925,13.875,110.5,35.5625
1511884144942958,-36.3125,78,43.125
1511884144958501,-82.125,30.125,49.625
1511884144980794,-72.875,-16.1875,46.75
1511884145002881,-23.75,-33.1875,36.375
1511884145017894,23.875,-28.75,30.3125
1511884145040958,56.4375,-16.9375,22.8125
1511884145063539,46.5,-18.0625,18.5625
1511884145077781,8.0625,-27.1875,18.0625
1511884145100843,-15.4375,-24,15.625
1511884145122932,-26.625,-18.125,10.3125
1511884145137969,-24.25,-18.0625,4.6875
1511884145161007,-9.0625,-16.4375,0.0625
1511884145182829,4.6875,-13.0625,-3.9375
1511884145197870,11.4375,-11.5625,-5.6875
1511884145220932,2.25,-11.4375,-9.625
1511884145238960,2.875,-11.625,-15.6875
1511884145258564,3,-6.5,-17.8125
1511884145280675,5.5,-3.3125,-18.6875
1511884145302761,-0.1875,-3.75,-20.5
1511884145317798,-13.3125,-4.3125,-25.25
