timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1511883598135099,-9,-72,-111,49,5,25,-4,-7
1511883598135099,-19,-108,-90,26,1,32,-3,-4
1511883598136128,-32,-123,-77,14,-19,49,-5,2
1511883598136128,-25,-99,-120,-21,-9,28,-5,3
1511883598137131,-11,-114,-106,-26,-5,18,-12,7
1511883598137131,-15,-118,-128,-19,1,21,5,3
1511883598139110,-13,-128,-126,-13,10,-8,-2,-9
1511883598139110,-11,-39,38,-27,-5,-52,3,-11
1511883598148639,-14,72,110,20,-5,-31,5,-1
1511883598148639,-12,120,127,8,-5,-33,-13,-2
1511883598156658,-16,127,127,-2,-1,4,2,7
1511883598156658,-11,114,104,16,-7,-16,-5,45
1511883598163176,-22,105,125,-11,6,-32,-9,53
1511883598163176,-20,103,127,-21,-1,-38,-7,54
1511883598176826,-14,93,118,-28,-3,10,-6,45
1511883598176826,-16,60,82,-12,-5,47,0,19
1511883598187855,-28,47,84,-32,-3,1,0,-6
1511883598187855,-27,47,55,-12,-2,14,11,0
1511883598191892,-25,41,38,-10,16,-22,-1,-7
1511883598191892,-25,21,26,-15,0,30,-1,-36
1511883598207907,-43,25,22,-12,-11,35,-3,-28
1511883598207907,-49,14,9,-54,0,42,10,-16
1511883598214926,-75,18,13,-44,5,20,-5,-9
1511883598214926,-38,9,9,-70,-3,3,-2,11
1511883598255036,4,5,1,-39,10,26,5,5
1511883598255036,18,5,2,8,3,6,-8,-19
1511883598256038,41,5,2,-21,-9,-26,9,-17
1511883598256038,57,4,1,-17,-3,-22,-3,-21
1511883598256540,28,2,0,-12,6,-10,-9,-31
1511883598256540,11,3,1,-49,-6,95,1,-15
1511883598259046,5,2,1,-64,-4,-34,11,-11
1511883598259046,-11,111,1,-81,-11,-39,5,-17
1511883598267663,0,122,0,-51,-15,-12,8,-17
1511883598267663,-2,127,-1,-30,4,-8,5,-13
1511883598273679,-7,10,1,-6,1,108,2,-2
1511883598273679,-51,-78,0,-14,8,37,5,11
1511883598282703,-110,-34,0,31,9,-24,-4,8
1511883598282703,-111,10,0,47,-9,-107,1,4
1511883598296740,-56,51,0,46,-20,-75,-12,1
1511883598296740,27,76,0,62,-14,-31,-2,-11
1511883598305764,37,37,0,36,-16,29,-4,-4
1511883598305764,127,4,15,96,-6,17,-5,-8
1511883598311804,118,13,57,46,4,100,-2,0
1511883598311804,108,31,89,42,2,127,-13,-16
1511883598327824,87,2,25,28,10,127,9,-5
1511883598327824,29,18,15,-34,8,127,10,15
1511883598333868,4,6,-32,7,14,112,3,32
1511883598333868,-20,-12,9,48,9,127,4,65
1511883598342862,-8,-23,21,63,2,126,13,75
1511883598342862,6,-48,23,61,-2,80,-3,50
1511883598356946,-3,-87,13,76,14,21,-3,10
1511883598356946,-13,-53,5,50,-6,-40,-3,-12
1511883598364971,0,-61,-21,42,-4,-90,0,-37
1511883598364971,10,-51,-113,35,2,-74,0,-50
1511883598370988,5,-10,-95,14,5,-90,-1,-56
1511883598370988,11,41,-89,5,10,-7,4,-41
1511883598388009,35,45,20,-9,8,-92,-2,-41
1511883598388009,8,29,58,-3,20,-103,0,-41
1511883598394026,8,45,48,7,11,-120,5,-16
1511883598394026,24,0,4,-11,-31,-128,-5,24
