timestamp,x,y,z,w
1512354308343839,-0.0679932,0.022583,0.0437012,0.99646
1512354308366839,-0.0680542,0.0222778,0.0437012,0.99646
1512354308388839,-0.0681763,0.0218506,0.0436401,0.99646
1512354308403839,-0.0681763,0.0214233,0.0435791,0.99646
1512354308426839,-0.0681152,0.0209961,0.0435791,0.99646
1512354308448839,-0.0681152,0.0205078,0.0435791,0.99646
1512354308487839,-0.0679932,0.0199585,0.0435791,0.996521
1512354308489839,-0.0679932,0.0195313,0.0435791,0.996521
1512354308508839,-0.0681152,0.019104,0.0435791,0.996521
1512354308524839,-0.0681152,0.0188599,0.0435791,0.996521
1512354308549839,-0.0679321,0.0186768,0.0435791,0.996521
1512354308568839,-0.067749,0.0186157,0.0435181,0.996521
1512354308605839,-0.067749,0.0185547,0.0435181,0.996521
1512354308615839,-0.067749,0.0185547,0.0435181,0.996521
1512354308628839,-0.067749,0.0185547,0.0435181,0.996521
1512354308643839,-0.0675049,0.0185547,0.0435181,0.996582
1512354308666839,-0.0672607,0.0186768,0.043457,0.996582
1512354308688839,-0.0672607,0.0187378,0.043457,0.996582
1512354308703839,-0.0670166,0.0186768,0.043457,0.996582
1512354308726839,-0.0666504,0.0186768,0.0435181,0.996643
1512354308748839,-0.0663452,0.0185547,0.0435791,0.996643
1512354308763839,-0.0661011,0.0186157,0.0436401,0.996643
1512354308786839,-0.0661011,0.0186157,0.0436401,0.996643
1512354308808839,-0.06604,0.0186157,0.0438232,0.996643
1512354308823839,-0.0655518,0.0187378,0.0439453,0.996643
1512354308846839,-0.0653076,0.0189209,0.0441284,0.996704
1512354308868839,-0.0653687,0.0192261,0.0442505,0.996643
1512354308883839,-0.0656128,0.0197144,0.0444336,0.996643
1512354308906839,-0.0656738,0.0200806,0.0446167,0.996582
1512354308928839,-0.0656128,0.0204468,0.0449829,0.996582
1512354308943839,-0.0657349,0.020874,0.0453491,0.996582
1512354308966839,-0.06604,0.0211792,0.0457764,0.996521
1512354308988839,-0.0665283,0.0214844,0.0462646,0.99646
1512354309003839,-0.0670166,0.0217285,0.0467529,0.996399
1512354309026839,-0.0675049,0.0219727,0.0473022,0.996338
1512354309048839,-0.0680542,0.0223389,0.0477905,0.996277
1512354309063839,-0.0686646,0.0227661,0.0481567,0.996216
1512354309086839,-0.0688477,0.0232544,0.0484009,0.996155
1512354309108839,-0.0688477,0.0236816,0.0485229,0.996155
1512354309122839,-0.0686035,0.0239868,0.048584,0.996155
1512354309146839,-0.0687866,0.024353,0.0487061,0.996094
1512354309170839,-0.0691528,0.0245361,0.0488892,0.996094
1512354309182839,-0.069397,0.0247803,0.0490723,0.996033
1512354309206839,-0.0695801,0.0249634,0.0491943,0.996033
1512354309228839,-0.0698853,0.0251465,0.0494995,0.995972
1512354309242839,-0.0701904,0.0252686,0.0499268,0.995911
1512354309266839,-0.0704346,0.0253296,0.050415,0.995911
1512354309288839,-0.0708008,0.0253296,0.0510254,0.99585
1512354309302839,-0.071228,0.0255127,0.0516357,0.995789
1512354309326839,-0.0717163,0.0255127,0.0521851,0.995728
1512354309348839,-0.0722046,0.0253906,0.0526733,0.995667
1512354309362839,-0.0725098,0.0253906,0.0532227,0.995605
1512354309386839,-0.0726929,0.0252686,0.0537109,0.995544
1512354309408839,-0.072937,0.0251465,0.0541382,0.995544
1512354309422839,-0.0733643,0.0249023,0.0545654,0.995483
1512354309446839,-0.0739136,0.0248413,0.0549927,0.995422
1512354309468839,-0.0742798,0.0248413,0.0552979,0.995361
1512354309482839,-0.074646,0.0249634,0.055603,0.9953
1512354309506839,-0.0748901,0.0250854,0.0557861,0.9953
1512354309528839,-0.0749512,0.0250854,0.0557861,0.9953
1512354309542839,-0.0749512,0.0250854,0.0557861,0.9953
1512354309566839,-0.0748901,0.0251465,0.055603,0.9953
1512354309588839,-0.0748901,0.0251465,0.055603,0.9953
1512354309604839,-0.074646,0.0252686,0.055481,0.9953
1512354309627839,-0.074646,0.0252686,0.055481,0.9953
1512354309648839,-0.0744019,0.0255737,0.0554199,0.9953
1512354309664839,-0.0740967,0.0258789,0.0553589,0.995361
1512354309687839,-0.0733643,0.0263672,0.0554199,0.995361
1512354309708839,-0.0722046,0.0270996,0.0556641,0.995422
1512354309724839,-0.0706177,0.0282593,0.0562134,0.995483
1512354309747839,-0.0690918,0.029541,0.0568848,0.995544
1512354309768839,-0.0678101,0.0309448,0.0577393,0.995544
1512354309784839,-0.0662231,0.0328979,0.059021,0.995483
1512354309807839,-0.0645142,0.03479,0.060791,0.995422
1512354309828839,-0.0630493,0.0369263,0.0631104,0.9953
1512354309851839,-0.0626221,0.0394287,0.0658569,0.995056
1512354309867839,-0.0618896,0.0425415,0.069458,0.994751
1512354309888839,-0.0608521,0.0461426,0.0741577,0.994263
1512354309911839,-0.0596924,0.0497437,0.0792847,0.993774
1512354309927839,-0.0582275,0.0532227,0.0845947,0.993225
1512354309948839,-0.0570068,0.0563965,0.090271,0.992676
1512354309970839,-0.0563354,0.0602417,0.0963745,0.991882
1512354309987839,-0.0557861,0.0648193,0.102966,0.990967
1512354310008839,-0.0550537,0.0696411,0.109802,0.989929
1512354310030839,-0.0534668,0.0742798,0.11676,0.988892
1512354310046839,-0.0513916,0.0791626,0.123779,0.987793
1512354310068839,-0.0496216,0.0842285,0.131226,0.986511
1512354310090839,-0.0474243,0.0889893,0.138855,0.985107
1512354310106839,-0.0447388,0.0933228,0.14679,0.983704
1512354310128839,-0.0418701,0.0974121,0.155273,0.982117
1512354310150839,-0.0393066,0.101379,0.16449,0.980347
1512354310166839,-0.0369873,0.104919,0.174622,0.978271
1512354310188839,-0.0348511,0.107727,0.185486,0.976074
1512354310210839,-0.0338135,0.10968,0.19696,0.973633
1512354310226839,-0.0338135,0.110962,0.209229,0.970947
1512354310249839,-0.0346069,0.111816,0.222351,0.967896
1512354310278839,-0.0362549,0.111938,0.236023,0.964539
1512354310286839,-0.0386353,0.111267,0.250305,0.960938
1512354310309839,-0.0418701,0.10968,0.264771,0.957092
