timestamp,x,y,z
1512354308343839,-0.0473633,-0.136719,0.995117
1512354308366839,-0.0454102,-0.134766,0.993164
1512354308388839,-0.0463867,-0.134766,0.993652
1512354308403839,-0.0517578,-0.140137,0.992676
1512354308426839,-0.0463867,-0.137207,0.992188
1512354308448839,-0.0410156,-0.13916,0.987793
1512354308487839,-0.0366211,-0.134277,0.988281
1512354308489839,-0.043457,-0.132813,0.987793
1512354308508839,-0.0380859,-0.135742,0.990723
1512354308524839,-0.0415039,-0.137695,0.981934
1512354308549839,-0.0390625,-0.139648,0.98877
1512354308568839,-0.0439453,-0.131348,0.984375
1512354308605839,-0.0400391,-0.134277,0.98877
1512354308615839,-0.0395508,-0.133789,0.986328
1512354308628839,-0.0390625,-0.132324,0.989746
1512354308643839,-0.0395508,-0.130859,0.992188
1512354308666839,-0.0429688,-0.130859,0.994629
1512354308688839,-0.0478516,-0.12793,0.992676
1512354308703839,-0.0361328,-0.132324,0.989258
1512354308726839,-0.0361328,-0.129883,0.994629
1512354308748839,-0.034668,-0.12793,0.990234
1512354308763839,-0.0419922,-0.12793,0.992676
1512354308786839,-0.0405273,-0.135742,0.992188
1512354308808839,-0.03125,-0.140625,1
1512354308823839,-0.0332031,-0.129883,1.00879
1512354308846839,-0.0405273,-0.125977,0.995117
1512354308868839,-0.034668,-0.126465,1.00342
1512354308883839,-0.0449219,-0.136719,0.999023
1512354308906839,-0.0449219,-0.135742,1.00098
1512354308928839,-0.0463867,-0.129395,0.994629
1512354308943839,-0.0488281,-0.128906,0.998535
1512354308966839,-0.0551758,-0.130371,0.995605
1512354308988839,-0.0576172,-0.138184,0.998047
1512354309003839,-0.046875,-0.139648,0.994629
1512354309026839,-0.046875,-0.134766,0.994141
1512354309048839,-0.0498047,-0.132324,0.988281
1512354309063839,-0.0517578,-0.13623,0.991699
1512354309086839,-0.0527344,-0.132324,0.987305
1512354309108839,-0.0561523,-0.133301,0.989258
1512354309122839,-0.0556641,-0.124023,0.987793
1512354309146839,-0.059082,-0.131836,0.992676
1512354309170839,-0.0537109,-0.135254,0.99707
1512354309182839,-0.0532227,-0.134766,0.999512
1512354309206839,-0.0581055,-0.135742,0.992676
1512354309228839,-0.0615234,-0.140625,0.996582
1512354309242839,-0.0541992,-0.14502,0.993652
1512354309266839,-0.0512695,-0.144531,0.998535
1512354309288839,-0.0507813,-0.133789,0.99707
1512354309302839,-0.0610352,-0.134766,0.991699
1512354309326839,-0.059082,-0.140625,0.994141
1512354309348839,-0.0551758,-0.14502,0.988281
1512354309362839,-0.0634766,-0.149902,0.992188
1512354309386839,-0.0595703,-0.14209,0.984375
1512354309408839,-0.0634766,-0.14209,0.990234
1512354309422839,-0.0566406,-0.152832,0.986328
1512354309446839,-0.0595703,-0.162109,0.995117
1512354309468839,-0.0605469,-0.157227,0.991211
1512354309482839,-0.0644531,-0.156738,0.983887
1512354309506839,-0.059082,-0.154297,0.988281
1512354309528839,-0.0566406,-0.148926,0.991211
1512354309542839,-0.0605469,-0.147461,0.981934
1512354309566839,-0.0585938,-0.143066,0.98291
1512354309588839,-0.0581055,-0.149902,0.98584
1512354309604839,-0.0639648,-0.14209,0.986816
1512354309627839,-0.059082,-0.130859,0.969727
1512354309648839,-0.0566406,-0.131348,0.971191
1512354309664839,-0.0551758,-0.135742,0.973145
1512354309687839,-0.0537109,-0.132813,0.972168
1512354309708839,-0.0541992,-0.117188,0.962891
1512354309724839,-0.0488281,-0.0869141,0.955078
1512354309747839,-0.0454102,-0.0776367,0.955078
1512354309768839,-0.0317383,-0.0810547,0.958008
1512354309784839,-0.0410156,-0.0761719,0.973633
1512354309807839,-0.0239258,-0.0649414,0.98291
1512354309828839,-0.0400391,-0.081543,0.97168
1512354309851839,-0.0795898,-0.0874023,0.969238
1512354309867839,-0.104492,-0.0834961,0.973145
1512354309888839,-0.103027,-0.0820313,0.964355
1512354309911839,-0.0966797,-0.0805664,0.978027
1512354309927839,-0.100098,-0.0800781,0.97998
1512354309948839,-0.0830078,-0.0776367,0.980469
1512354309970839,-0.0859375,-0.0805664,0.984375
1512354309987839,-0.102051,-0.0766602,0.982422
1512354310008839,-0.120117,-0.0751953,0.978516
1512354310030839,-0.106445,-0.0405273,0.993164
1512354310046839,-0.130371,-0.0341797,0.989746
1512354310068839,-0.154297,-0.0317383,0.990234
1512354310090839,-0.165527,-0.012207,0.977539
1512354310106839,-0.166504,0.0180664,0.98584
1512354310128839,-0.165527,0.0249023,1.00293
