timestamp,roll,pitch,yaw
1511884726450339,-0.539001,0.116092,2.01127
1511884726466192,-0.539021,0.116116,2.01142
1511884726487586,-0.539021,0.116116,2.01142
1511884726512672,-0.539021,0.116116,2.01142
1511884726527711,-0.539021,0.116116,2.01142
1511884726547774,-0.53891,0.116178,2.01139
1511884726571833,-0.53891,0.116178,2.01139
1511884726601919,-0.53891,0.116178,2.01139
1511884726610939,-0.53891,0.116178,2.01139
1511884726631989,-0.53891,0.116178,2.01139
1511884726646026,-0.53891,0.116178,2.01139
1511884726668333,-0.53891,0.116178,2.01139
1511884726692451,-0.538519,0.116144,2.01086
1511884726720526,-0.538203,0.115994,2.01068
1511884726732557,-0.537977,0.115712,2.01019
1511884726750807,-0.53766,0.115515,2.00981
1511884726764643,-0.53738,0.11542,2.00931
1511884726787708,-0.537198,0.115449,2.00896
1511884726810768,-0.537294,0.115432,2.00851
1511884726824926,-0.537275,0.115072,2.0076
1511884726847989,-0.536809,0.114648,2.00652
1511884726871061,-0.536074,0.113728,2.0052
1511884726885104,-0.535516,0.112375,2.0038
1511884726907138,-0.536105,0.110382,2.00149
1511884726930205,-0.536304,0.107503,1.99829
1511884726953304,-0.535788,0.102531,1.99339
1511884726967302,-0.532317,0.09476,1.98676
1511884726990360,-0.526158,0.0827218,1.97795
1511884727013534,-0.51717,0.0652218,1.97024
1511884727027461,-0.510857,0.0416956,1.96481
1511884727050859,-0.505857,0.00967087,1.95909
1511884727073071,-0.501165,-0.0285898,1.95338
1511884727088032,-0.495955,-0.0728338,1.94812
1511884727111166,-0.491597,-0.121586,1.94114
1511884727133249,-0.486925,-0.174947,1.93324
1511884727147323,-0.481145,-0.23124,1.9253
1511884727170489,-0.47542,-0.288946,1.91854
1511884727193666,-0.472109,-0.348381,1.91263
1511884727207703,-0.469594,-0.409534,1.90583
1511884727231077,-0.466283,-0.471711,1.89852
1511884727253465,-0.462647,-0.533019,1.89141
1511884727267430,-0.45895,-0.591072,1.88553
1511884727290546,-0.456055,-0.645857,1.87928
1511884727313442,-0.451381,-0.695895,1.872
1511884727327479,-0.445048,-0.740561,1.86387
1511884727350723,-0.432872,-0.775581,1.854
1511884727372852,-0.416603,-0.80391,1.84701
1511884727387861,-0.396401,-0.827934,1.84192
1511884727411084,-0.376691,-0.84814,1.84181
1511884727433120,-0.368121,-0.864439,1.85162
1511884727447058,-0.376624,-0.877866,1.87635
1511884727471125,-0.405576,-0.888184,1.92108
1511884727493185,-0.46231,-0.897668,1.99129
1511884727507318,-0.533562,-0.902068,2.0763
1511884727531335,-0.612149,-0.899693,2.17157
1511884727553461,-0.69421,-0.886222,2.27363
1511884727567568,-0.780323,-0.857417,2.37867
1511884727590749,-0.862386,-0.812821,2.47371
1511884727613807,-0.927468,-0.751885,2.54922
1511884727627889,-0.972152,-0.675375,2.60014
1511884727650949,-0.980055,-0.589682,2.62731
1511884727672964,-0.959509,-0.510444,2.63309
1511884727688109,-0.92901,-0.43908,2.62597
1511884727710205,-0.902413,-0.382372,2.61402
1511884727732306,-0.878795,-0.351028,2.59951
1511884727747343,-0.853082,-0.336569,2.58411
1511884727770414,-0.825058,-0.33541,2.5669
1511884727792427,-0.803114,-0.3466,2.54976
1511884727807680,-0.792524,-0.365202,2.53594
1511884727839766,-0.79005,-0.387588,2.52485
1511884727861860,-0.791024,-0.412891,2.51238
1511884727868843,-0.793961,-0.440554,2.49515
1511884727889901,-0.792074,-0.472147,2.46804
1511884727913004,-0.783964,-0.503395,2.43084
1511884727927149,-0.766148,-0.533697,2.38298
1511884727950342,-0.739112,-0.560791,2.3247
1511884727972271,-0.70637,-0.583241,2.25701
1511884727987304,-0.669495,-0.601313,2.182
1511884728018388,-0.625901,-0.613796,2.10118
1511884728032622,-0.575824,-0.613732,2.02047
1511884728047467,-0.518459,-0.605151,1.94041
1511884728070583,-0.46392,-0.588967,1.86751
1511884728092690,-0.428795,-0.563633,1.81009
1511884728108733,-0.411195,-0.532587,1.76888
1511884728129792,-0.405032,-0.49867,1.74067
1511884728152850,-0.404866,-0.45998,1.72169
1511884728168893,-0.410161,-0.41424,1.71128
1511884728190076,-0.412415,-0.362176,1.70874
1511884728232218,-0.412077,-0.30543,1.71203
1511884728235245,-0.410937,-0.245439,1.72244
1511884728268283,-0.405416,-0.183425,1.74151
1511884728304555,-0.396864,-0.122332,1.76924
1511884728304555,-0.386975,-0.0635721,1.80654
1511884728327444,-0.375708,-0.00963685,1.85443
1511884728333479,-0.364996,0.0364714,1.91094
1511884728348619,-0.35318,0.0721329,1.97276
1511884728370577,-0.340446,0.0984446,2.03878
1511884728392878,-0.33073,0.117489,2.10817
1511884728408829,-0.32709,0.121393,2.16933
1511884728429989,-0.325951,0.112934,2.22045
1511884728453034,-0.328401,0.0995583,2.26544
1511884728469038,-0.336205,0.0861109,2.30841
1511884728499165,-0.356445,0.0721195,2.34387
1511884728521183,-0.380545,0.0559968,2.3699
1511884728553367,-0.402089,0.0407979,2.38806
1511884728554266,-0.418948,0.0319437,2.40129
1511884728574318,-0.430362,0.0270457,2.40834
1511884728603536,-0.440183,0.0246137,2.41069
1511884728627499,-0.449286,0.0234014,2.40877
1511884728648624,-0.454664,0.0236195,2.40395
1511884728655824,-0.454825,0.0263571,2.39851
1511884728679942,-0.451933,0.0313275,2.39346
1511884728701019,-0.449304,0.0369168,2.38852
1511884728733085,-0.445256,0.0418058,2.38327
1511884728734118,-0.439352,0.0461364,2.37811
1511884728754139,-0.432065,0.0503836,2.37364
1511884728777202,-0.426036,0.0549331,2.3696
1511884728792296,-0.421463,0.0593831,2.36583
1511884728812475,-0.417264,0.0626233,2.36137
1511884728835539,-0.413239,0.0654933,2.35665
1511884728850563,-0.409908,0.0683313,2.35171
1511884728872738,-0.405886,0.0713604,2.34757
1511884728894727,-0.40325,0.073594,2.34502
1511884728909672,-0.403194,0.074043,2.34368
1511884728932886,-0.403836,0.0724091,2.34363
1511884728955126,-0.403722,0.0694427,2.3442
1511884728969981,-0.403528,0.0660221,2.34505
1511884728992040,-0.403794,0.0630928,2.34591
1511884729009086,-0.40498,0.0604946,2.34693
1511884729031229,-0.406772,0.0585817,2.3479
1511884729052203,-0.408029,0.0569534,2.34847
1511884729069247,-0.408725,0.0555447,2.34898
1511884729091304,-0.409025,0.0548285,2.3494
