timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1511883899026141,-2,2,-1,11,0,1,1,-3
1511883899026141,1,1,0,10,-16,2,2,1
1511883899029675,-1,-2,-7,-21,-11,5,-1,-2
1511883899029675,1,3,2,-4,8,-8,2,3
1511883899032707,0,0,-3,-9,-4,-6,-5,1
1511883899032707,1,1,-1,29,16,3,-4,-3
1511883899033686,0,2,0,4,10,0,2,2
1511883899033686,-3,-2,-2,-4,-4,3,-2,-1
1511883899037698,-1,-10,3,1,4,1,-1,-1
1511883899037698,1,3,-3,-10,-22,-5,7,2
1511883899045718,-1,-4,-1,2,3,-3,-8,-2
1511883899045718,-2,-1,-3,-16,-20,-5,1,-2
1511883899062763,-2,0,-7,-10,13,-9,-9,-1
1511883899062763,0,0,6,1,4,2,1,-2
1511883899065771,3,5,-4,0,-7,6,6,1
1511883899065771,-1,1,9,1,-3,-1,-3,-3
1511883899082817,0,-1,3,25,2,3,7,2
1511883899082817,-1,3,-11,-42,-3,6,-7,-2
1511883899096881,-2,-8,0,-9,-14,-12,3,1
1511883899096881,-2,1,-2,20,23,2,-5,-3
1511883899098859,3,2,0,-23,-6,1,1,0
1511883899098859,-1,-1,2,14,9,-5,-1,-2
1511883899142319,-4,-3,-4,-7,3,2,-1,-1
1511883899142319,-2,-1,-4,-3,15,4,3,-1
1511883899143315,0,-1,6,5,-11,1,-2,-2
1511883899143315,-3,-2,-11,-10,-5,-12,-7,0
1511883899144311,0,-3,-3,-33,-5,2,0,-2
1511883899144311,-1,-2,-6,-21,-23,-4,0,1
1511883899145300,2,13,2,2,3,7,5,-2
1511883899145300,-1,-14,2,0,2,-3,-5,-5
1511883899157335,-1,-6,-3,14,-27,-6,-4,0
1511883899157335,0,4,10,-12,-7,-5,4,4
1511883899163347,-2,-4,0,0,-4,-7,-3,0
1511883899163347,1,5,3,9,-12,8,4,-1
1511883899170397,0,0,1,-1,18,4,0,-3
1511883899170397,-2,-6,-6,-12,-20,-10,-1,-4
1511883899185411,0,-2,-5,-4,1,5,1,1
1511883899185411,4,10,2,-11,9,-8,-5,-2
1511883899193476,-2,-10,1,10,-4,-3,1,0
1511883899193476,-1,4,-6,-20,-7,-4,-5,-3
1511883899217580,-1,-2,4,2,4,5,5,-1
1511883899217580,-1,0,1,-1,13,4,-3,-1
1511883899218048,2,3,1,-4,-2,0,2,3
1511883899218048,2,-1,0,23,23,5,-3,2
1511883899231252,1,-4,-10,-17,3,2,-5,-2
1511883899231252,-2,3,17,11,-17,-2,-1,-2
1511883899232211,1,5,-2,0,-7,0,0,0
1511883899232211,0,1,3,10,-3,6,6,1
1511883899254267,-2,-4,-3,-4,7,-8,-7,-3
1511883899254267,1,-4,-3,9,-8,-11,-8,3
1511883899255272,-1,6,-2,-5,-3,-8,-7,-3
1511883899255272,1,1,3,19,16,6,0,2
1511883899277331,-3,-5,-6,-16,6,6,6,-6
1511883899277331,-2,1,0,4,-3,-10,-4,3
