timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1511885873289747,1,-1,-1,-1,-1,-4,-3,0
1511885873289747,-1,-1,-4,-2,-1,-3,-3,0
1511885873299777,-3,-2,-1,-2,-3,-9,-2,-1
1511885873299777,-1,0,-3,0,3,19,4,-1
1511885873300781,0,-1,2,0,1,-4,-2,-1
1511885873300781,-1,-1,-2,-3,-2,-4,0,0
1511885873301783,1,1,0,-1,-2,-18,-6,-3
1511885873301783,-1,-1,0,-2,-3,14,5,1
1511885873302782,-1,-1,-4,-3,2,3,-3,-2
1511885873302782,1,0,3,1,-8,-6,3,-2
1511885873316820,0,0,-1,-2,-1,-4,-9,-2
1511885873316820,0,0,0,5,5,0,-4,-1
1511885873324873,0,1,-2,-2,-12,-3,1,1
1511885873324873,-2,0,-3,-1,1,5,1,0
1511885873332862,-3,-1,-2,-5,1,-6,1,0
1511885873332862,-2,0,1,-2,-3,-12,-2,-2
1511885873346903,-1,-1,-1,4,9,8,3,2
1511885873346903,0,-1,0,-3,-4,-3,-3,0
1511885873361944,1,1,3,3,1,5,0,0
1511885873361944,0,-2,-7,-4,-1,-12,-2,-2
1511885873362954,-1,-3,0,0,1,7,-3,-2
1511885873362954,0,0,1,0,4,-4,-1,0
1511885873410066,-3,-2,0,-1,-1,-5,0,-2
1511885873410066,0,0,1,3,-3,-4,-2,-2
1511885873411070,-1,-1,-5,-2,-1,0,-1,-1
1511885873411070,0,1,2,0,-3,-1,-1,1
1511885873412076,0,0,-1,-2,-2,1,0,1
1511885873412076,1,0,0,2,2,1,10,1
1511885873415080,-1,-1,-1,1,1,5,-3,-1
1511885873415080,1,-1,-2,0,0,0,0,-1
1511885873421097,-1,1,-1,-6,5,-4,-2,-2
1511885873421097,-2,0,0,4,-13,-6,1,-2
1511885873430174,0,-1,0,0,0,-4,0,0
1511885873430174,-3,0,1,-1,1,0,-1,-1
1511885873436179,-1,-3,-1,-1,2,1,-2,0
1511885873436179,-1,0,-3,-4,-1,-4,-5,-1
1511885873452269,-2,0,2,1,-4,-11,-5,-3
1511885873452269,-1,-3,-12,-4,1,9,7,0
1511885873459288,-2,-1,4,4,-3,2,-1,-1
1511885873459288,-1,-1,-5,-4,5,-7,-2,0
1511885873474325,-2,-1,0,-5,-2,-1,-1,-1
1511885873474325,0,-4,-6,-6,-3,-13,-5,-3
1511885873483349,0,1,6,9,-3,-1,2,-2
1511885873483349,0,-1,-3,3,1,1,-5,-1
1511885873497406,1,-1,-1,-3,1,-11,-2,0
1511885873497406,1,0,1,0,-2,13,1,-1
1511885873504589,-1,-1,-5,-6,2,-6,0,-1
1511885873504589,0,1,3,-3,0,3,-1,1
1511885873520799,-2,0,-2,3,-1,3,3,0
1511885873520799,-3,-2,1,-1,0,-5,-1,-1
1511885873521778,1,-1,-2,2,1,1,-1,0
1511885873521778,1,-1,-1,-3,0,-2,-3,0
1511885873542834,1,-2,3,0,1,3,-1,1
1511885873542834,1,1,-2,4,0,-5,-3,-1
