timestamp,x,y,z,w
1511885103906783,-0.562256,-0.010376,-0.388977,0.729675
1511885103929064,-0.561707,-0.0098877,-0.390015,0.729614
1511885103943000,-0.560303,-0.00909424,-0.391418,0.729919
1511885103967206,-0.558472,-0.00799561,-0.393188,0.730347
1511885103988523,-0.55542,-0.00646973,-0.395264,0.731567
1511885104012577,-0.550659,-0.00421143,-0.397827,0.733826
1511885104042615,-0.544128,0.000305176,-0.400269,0.737366
1511885104052641,-0.534485,0.00616455,-0.403381,0.742676
1511885104072819,-0.522705,0.0134888,-0.407227,0.74884
1511885104087026,-0.508606,0.0222778,-0.41156,0.75592
1511885104109240,-0.491699,0.0320435,-0.416016,0.764282
1511885104133306,-0.471802,0.0419922,-0.420776,0.773682
1511885104171594,-0.449707,0.0516357,-0.425842,0.783447
1511885104172409,-0.42511,0.0617676,-0.430725,0.793701
1511885104191662,-0.399841,0.072937,-0.434875,0.803528
1511885104205659,-0.373596,0.085144,-0.437927,0.813232
1511885104228721,-0.346313,0.0985107,-0.439941,0.822693
1511885104251743,-0.318176,0.112671,-0.440735,0.831726
1511885104265979,-0.289612,0.12738,-0.440552,0.840149
1511885104289047,-0.260681,0.142761,-0.439636,0.847595
1511885104311287,-0.231873,0.159119,-0.437805,0.853943
1511885104326143,-0.203918,0.176575,-0.435181,0.858948
1511885104348343,-0.176941,0.194885,-0.431885,0.862671
1511885104371407,-0.151917,0.214355,-0.427795,0.864807
1511885104385466,-0.129272,0.234619,-0.422913,0.865662
1511885104408688,-0.108398,0.254822,-0.417358,0.865479
1511885104431706,-0.0891113,0.274353,-0.411194,0.864685
1511885104445898,-0.0718384,0.292664,-0.40448,0.863464
1511885104467901,-0.0557861,0.308838,-0.398071,0.861938
1511885104491967,-0.0405884,0.322754,-0.392578,0.860229
1511885104506208,-0.0275269,0.33429,-0.388,0.858398
1511885104536170,-0.015564,0.343994,-0.383911,0.85675
1511885104551210,-0.00482178,0.352173,-0.380188,0.855164
1511885104565373,0.00482178,0.359558,-0.37677,0.853638
1511885104588518,0.0126953,0.366333,-0.373352,0.852173
1511885104611578,0.0189819,0.37323,-0.369751,0.850647
1511885104625825,0.024231,0.380371,-0.366211,0.848877
1511885104648692,0.0289917,0.387085,-0.363647,0.846802
1511885104671920,0.0328979,0.393738,-0.362061,0.844238
1511885104687102,0.0350342,0.400269,-0.360718,0.841675
1511885104708336,0.0339966,0.407349,-0.359192,0.838928
1511885104731382,0.0298462,0.41333,-0.357117,0.837036
1511885104747295,0.0233765,0.415955,-0.354675,0.836975
1511885104768356,0.0167236,0.412048,-0.354126,0.839355
1511885104791445,0.0117798,0.400696,-0.356201,0.844055
1511885104807496,0.00866699,0.380615,-0.360107,0.851685
1511885104828720,0.00604248,0.354248,-0.362976,0.861755
1511885104851605,0.00518799,0.322449,-0.362488,0.87439
1511885104867645,0.00860596,0.28656,-0.358337,0.888489
1511885104888700,0.0159302,0.24884,-0.350159,0.902893
1511885104911966,0.0253906,0.211914,-0.337524,0.916748
1511885104926803,0.0353394,0.177612,-0.32074,0.929626
1511885104947861,0.0458984,0.147156,-0.300354,0.941284
1511885104971926,0.0523682,0.122986,-0.277161,0.951477
1511885104986972,0.0528564,0.106445,-0.253113,0.960083
1511885105008241,0.0472412,0.0980835,-0.230408,0.96698
1511885105031112,0.0374146,0.0965576,-0.211121,0.971924
1511885105047154,0.0269775,0.0962524,-0.195435,0.975586
1511885105068430,0.0157471,0.0976563,-0.183899,0.977905
1511885105091489,0.00537109,0.0988159,-0.177429,0.979126
1511885105107532,-0.00140381,0.0990601,-0.176514,0.979248
1511885105128720,-0.00384521,0.0982666,-0.180664,0.978577
1511885105150745,-0.00396729,0.0961914,-0.189514,0.977112
1511885105166924,-0.00427246,0.0922241,-0.203613,0.97467
1511885105188275,-0.00756836,0.09021,-0.222595,0.970642
1511885105211255,-0.012207,0.0874634,-0.245544,0.965332
1511885105227214,-0.0189209,0.0840454,-0.271484,0.958557
1511885105248409,-0.026062,0.0804443,-0.30011,0.950134
1511885105270490,-0.0303345,0.0771484,-0.331482,0.939758
1511885105287513,-0.0313721,0.0742188,-0.364929,0.927551
1511885105308826,-0.0317383,0.0715942,-0.398499,0.913818
1511885105330913,-0.0315552,0.0692139,-0.431213,0.899048
1511885105346978,-0.0315552,0.0681152,-0.462036,0.883667
1511885105368008,-0.0314941,0.0696411,-0.490479,0.868103
1511885105391199,-0.0308838,0.0744629,-0.515564,0.853027
1511885105407119,-0.0294189,0.0817871,-0.536621,0.839355
1511885105428169,-0.0258179,0.0909424,-0.552734,0.828003
1511885105451232,-0.0245972,0.105286,-0.562622,0.819641
1511885105467271,-0.0209351,0.122375,-0.565979,0.815002
1511885105488327,-0.0112915,0.139709,-0.563843,0.813904
