timestamp,roll,pitch,yaw
1511885103906783,-1.14598,-0.469624,-0.673203
1511885103929064,-1.14447,-0.469652,-0.676096
1511885103943000,-1.1407,-0.468896,-0.680415
1511885103967206,-1.13586,-0.467716,-0.685987
1511885103988523,-1.128,-0.465132,-0.693245
1511885104012577,-1.11603,-0.46041,-0.703062
1511885104042615,-1.10069,-0.450199,-0.715484
1511885104052641,-1.07839,-0.435701,-0.731758
1511885104072819,-1.05205,-0.417544,-0.751376
1511885104087026,-1.02175,-0.395168,-0.773622
1511885104109240,-0.986742,-0.368406,-0.79723
1511885104133306,-0.946601,-0.338496,-0.821652
1511885104171594,-0.903184,-0.306896,-0.846042
1511885104172409,-0.856727,-0.271484,-0.869854
1511885104191662,-0.811846,-0.232641,-0.891746
1511885104205659,-0.768017,-0.189871,-0.910984
1511885104228721,-0.725189,-0.143115,-0.927767
1511885104251743,-0.683271,-0.0931749,-0.941368
1511885104265979,-0.642717,-0.0411526,-0.952241
1511885104289047,-0.603434,0.0127981,-0.96098
1511885104311287,-0.566413,0.0687807,-0.967496
1511885104326143,-0.532906,0.126189,-0.972332
1511885104348343,-0.502698,0.184452,-0.975813
1511885104371407,-0.477641,0.243163,-0.978176
1511885104385466,-0.458043,0.301402,-0.979635
1511885104408688,-0.4417,0.358215,-0.979856
1511885104431706,-0.427454,0.412798,-0.978586
1511885104445898,-0.415252,0.463738,-0.975553
1511885104467901,-0.402679,0.50978,-0.971486
1511885104491967,-0.389112,0.550856,-0.967479
1511885104506208,-0.3768,0.585416,-0.96376
1511885104536170,-0.364191,0.615643,-0.959486
1511885104551210,-0.351835,0.641833,-0.954636
1511885104565373,-0.340542,0.665558,-0.949991
1511885104588518,-0.331742,0.686505,-0.945343
1511885104611578,-0.326096,0.706284,-0.941173
1511885104625825,-0.322976,0.725519,-0.938055
1511885104648692,-0.32116,0.743209,-0.937314
1511885104671920,-0.322153,0.759611,-0.939767
1511885104687102,-0.327174,0.774092,-0.944124
1511885104708336,-0.340087,0.786514,-0.951239
1511885104731382,-0.3575,0.794141,-0.957691
1511885104747295,-0.373593,0.793581,-0.959613
1511885104768356,-0.380259,0.780387,-0.956454
1511885104791445,-0.373024,0.754344,-0.947906
1511885104807496,-0.350186,0.713614,-0.931728
1511885104828720,-0.318268,0.662306,-0.90748
1511885104851605,-0.276442,0.603652,-0.872523
1511885104867645,-0.223664,0.541449,-0.829036
1511885104888700,-0.164659,0.478568,-0.780179
1511885104911966,-0.105775,0.417727,-0.727922
1511885104926803,-0.0515695,0.360664,-0.673785
1511885104947861,-0.00209002,0.309521,-0.618074
1511885104971926,0.0326356,0.266198,-0.56253
1511885104986972,0.0489526,0.233259,-0.50978
1511885105008241,0.0472499,0.213068,-0.462769
1511885105031112,0.0326464,0.204922,-0.424406
1511885105047154,0.0153207,0.199674,-0.393864
1511885105068430,-0.00522161,0.198082,-0.372249
1511885105091489,-0.0250329,0.196678,-0.360989
1511885105107532,-0.0384566,0.194742,-0.3604
1511885105128720,-0.0438528,0.192113,-0.369325
1511885105150745,-0.0450168,0.187574,-0.387359
1511885105166924,-0.0466465,0.178991,-0.416058
1511885105188275,-0.0557093,0.17261,-0.455633
1511885105211255,-0.0674714,0.163596,-0.503674
1511885105227214,-0.0829509,0.151429,-0.558262
1511885105248409,-0.0989044,0.137657,-0.618694
1511885105270490,-0.109232,0.125218,-0.685002
1511885105287513,-0.113358,0.11504,-0.756211
1511885105308826,-0.115973,0.10575,-0.82858
1511885105330913,-0.117254,0.097393,-0.900179
1511885105346978,-0.119493,0.0913501,-0.968991
1511885105368008,-0.123813,0.0901389,-1.03418
1511885105391199,-0.13043,0.095337,-1.09348
1511885105407119,-0.138377,0.105921,-1.14505
1511885105428169,-0.144874,0.122365,-1.18616
