timestamp,x,y,z
1512354116368839,0.125,-0.5,-0.5625
1512354116391839,1.4375,-0.25,0.4375
1512354116406839,0.1875,1.1875,0.1875
1512354116429839,-2.25,0,-0.375
1512354116451839,0.125,-0.0625,-0.875
1512354116466839,-0.8125,0.625,0.125
1512354116489839,0.875,0.0625,-1
1512354116520839,0.3125,0.375,-0.375
1512354116529839,-0.1875,0.3125,-0.3125
1512354116551839,-0.375,0.375,-0.25
1512354116571839,0.5,0.5,-0.25
1512354116594839,0.5,0.5625,0.125
1512354116609839,0.0625,0.5,0.125
1512354116655839,0.125,0.375,-0.125
1512354116656839,-0.0625,0.3125,0
1512354116669839,0.0625,0.1875,0.4375
1512354116692839,0.875,0.375,0.4375
1512354116707839,0.5,0.1875,-0.1875
1512354116731839,-0.5625,0.25,-0.25
1512354116752839,-0.875,0.25,0
1512354116768839,-0.0625,0.25,0.125
1512354116803839,0.9375,-0.0625,0.4375
1512354116812839,1.0625,-0.25,-0.1875
1512354116827839,1.9375,-0.8125,-0.875
1512354116850839,1.0625,-0.5,-1
1512354116871839,1.375,-0.125,-1.875
1512354116887839,-1.4375,-0.3125,-2.25
1512354116910839,-4.3125,0.5,-4
1512354116934839,-6.6875,1.375,-4.9375
1512354116947839,-9.8125,1.8125,-5.875
1512354116970839,-12.0625,1.0625,-7.75
1512354116991839,-15.5,0.25,-8.375
1512354117007839,-15.3125,-1.8125,-8.6875
1512354117030839,-13.875,-5.4375,-9.25
1512354117052839,-9.9375,-11.875,-8.9375
1512354117073839,2.5,-17.1875,-10.125
1512354117090839,14.375,-26.1875,-17.1875
1512354117112839,27.4375,-34.5625,-19.5
1512354117133839,31.75,-41,-22.625
1512354117150839,31.1875,-47.875,-28.25
1512354117172839,29.625,-55.6875,-32.1875
1512354117193839,22.625,-63,-35.5625
1512354117210839,18.75,-67.875,-38.3125
1512354117232839,14.125,-72.75,-41.125
1512354117254839,15.1875,-76.875,-41.8125
1512354117270839,16.875,-80.375,-43.8125
1512354117292839,8.1875,-84.5,-47.75
1512354117313839,-1.3125,-87.75,-52.375
1512354117330839,-0.875,-90.625,-56.6875
1512354117352839,5.875,-93.5625,-55.5
1512354117373839,16.875,-95.3125,-45.9375
1512354117390839,32.9375,-97.3125,-34
1512354117412839,44.875,-94.5625,-21.9375
1512354117433839,45.125,-91.4375,-10.375
1512354117450839,32.125,-90.25,-2.8125
1512354117472839,22.8125,-89.1875,1.8125
1512354117493839,22.5625,-89.125,6.625
1512354117510839,22.8125,-91.0625,9.875
1512354117532839,29.625,-89.5,18.6875
1512354117553839,31,-87,29.0625
1512354117570839,18.4375,-83.5625,37.125
1512354117592839,10.875,-75.0625,49.1875
1512354117613839,-0.25,-69.25,59.0625
1512354117637839,-10.5625,-63.4375,65.25
1512354117652839,-15.875,-57.0625,70.9375
1512354117675839,-16.4375,-51.9375,77
1512354117705839,-14.0625,-46.75,82.875
1512354117712839,-12.25,-41.3125,88.9375
1512354117735839,-13.125,-35.3125,98.6875
1512354117757839,-17.6875,-28.9375,103
1512354117778839,-24.4375,-24.25,105.688
1512354117795839,-25.4375,-20.25,109.938
1512354117817839,-22.75,-15.4375,114.188
1512354117838839,-20.0625,-9.625,119
1512354117855839,-14.9375,-0.9375,124
1512354117877839,-12.875,7.8125,127
1512354117898839,-11.9375,16.625,127.5
1512354117915839,-12.6875,22.5,121.063
1512354117937839,-18.8125,26.75,113
1512354117958839,-16.3125,31.4375,105.063
1512354117982839,-7.25,38.3125,98.25
1512354117997839,-1.25,45.1875,91.5625
1512354118018839,6.1875,50.3125,81.75
1512354118035839,10,57.8125,71.1875
1512354118057839,3,65.5625,61.375
1512354118078839,-5.8125,74.3125,54.875
1512354118095839,-8,82.375,51.0625
1512354118117839,-11.9375,92.1875,46.4375
1512354118138839,-32.8125,104.688,40.1875
1512354118155839,-30.25,109.188,39.0625
1512354118177839,-12.0625,111.938,45.125
1512354118198839,2.875,116.875,36.3125
1512354118215839,3.625,119.25,23.3125
1512354118237839,17.5625,113.5,19.25
1512354118258839,54.8125,109.813,9
1512354118275839,79.75,104,-11.25
1512354118297839,120.813,89.375,-23.1875
1512354118318839,145.75,82.875,-36.5
1512354118334839,123.313,87.8125,-53.375
1512354118357839,90.1875,87.3125,-77.375
1512354118378839,39.9375,87.0625,-93.9375
1512354118394839,8.625,82.4375,-101.063
1512354118417839,11.5625,68.9375,-102.375
1512354118440839,14,57.0625,-107.5
1512354118454839,31.4375,48.5,-106.75
1512354118477839,60.4375,36.75,-111.25
1512354118500839,80.5,26.3125,-117
1512354118514839,84.625,16.5625,-123.688
1512354118537839,99.75,5.6875,-123.813
1512354118560839,95.8125,-3.5,-121
1512354118574839,88.6875,-7.1875,-119.063
1512354118597839,74.0625,-15.625,-119.125
1512354118620839,52.375,-22.375,-111.75
1512354118634839,48.4375,-25.1875,-101.938
1512354118657839,52.25,-29.3125,-95.1875
1512354118680839,52.6875,-35.6875,-96.1875
1512354118701839,29.125,-43.9375,-93.3125
