timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1512354116522839,-1,1,1,1,0,-14,-29,3
1512354116522839,-3,-2,-1,-5,-13,3,1,-5
1512354116527839,2,0,-2,0,21,-7,-18,1
1512354116527839,3,1,-1,1,-4,27,74,15
1512354116528839,-2,-1,-1,-3,-6,-6,-36,-9
1512354116528839,-2,-1,-1,1,-1,-12,-8,-5
1512354116530839,-1,0,-1,-4,-3,12,9,2
1512354116530839,-1,-1,1,0,-2,-7,-26,-8
1512354116540839,1,-1,0,-1,6,8,30,23
1512354116540839,-2,-2,-2,-1,-3,-6,-2,-1
1512354116552839,-3,-1,-2,1,-2,-8,-20,-10
1512354116552839,0,-1,-2,-10,-17,-10,-15,1
1512354116555839,-3,0,-1,0,1,23,26,-5
1512354116555839,-1,1,1,0,4,-4,-2,2
1512354116572839,-1,-1,0,1,-1,-1,5,1
1512354116572839,-3,-4,-2,2,4,-1,-13,-8
1512354116579839,1,1,0,0,0,-12,3,1
1512354116579839,1,0,-1,-1,-8,6,2,1
1512354116601839,-2,-1,0,0,2,3,1,-4
1512354116601839,0,-2,0,-1,-2,-10,-1,-2
1512354116602839,2,-3,-1,-2,4,-5,-4,-3
1512354116602839,2,0,1,5,1,6,1,3
1512354116615839,0,-3,-2,-3,-11,-7,5,4
1512354116615839,-3,-1,-1,-11,-18,-5,-13,-4
1512354116657839,1,1,2,0,8,0,11,9
1512354116657839,-1,-1,0,4,15,1,-14,-7
1512354116658839,0,0,-2,-8,-14,11,19,12
1512354116658839,2,-2,-3,-3,-4,-19,3,-3
1512354116661839,-1,2,1,1,-5,1,-31,-15
1512354116661839,0,0,-2,-3,-13,2,20,11
1512354116662839,-3,-2,-2,-1,3,-10,-9,-4
1512354116662839,-1,-1,-1,3,8,16,7,1
1512354116668839,0,-2,-5,-9,-17,-2,6,3
1512354116668839,0,-2,-2,-5,-11,-5,-8,-3
1512354116675839,2,-1,1,7,20,21,44,1
1512354116675839,-1,0,-1,-6,-17,-4,-5,1
1512354116691839,-2,-2,-3,0,-1,-8,-7,-3
1512354116691839,2,2,0,2,7,24,6,1
1512354116698839,-2,-1,0,-1,1,-9,-9,2
1512354116698839,-1,1,-1,2,6,-1,-4,-1
1512354116706839,-1,0,-1,2,-2,2,11,1
1512354116706839,-1,-1,-2,-1,-5,-16,-15,0
1512354116729839,-1,-1,-2,-1,-1,-10,-17,-7
1512354116729839,0,0,2,-6,-7,3,0,-3
1512354116730839,-2,-2,-1,8,3,-14,-4,1
1512354116730839,-2,1,1,1,5,13,-2,-2
1512354116743839,0,0,-1,-1,-6,1,-3,-3
1512354116743839,0,0,-2,-2,7,10,6,0
1512354116751839,0,-1,1,-1,2,-6,5,2
1512354116751839,-2,-2,-1,-3,-4,-4,2,-5
1512354116767839,-1,2,0,5,-2,-8,-3,10
1512354116767839,0,-1,-2,-2,1,-1,1,1
1512354116767839,0,-1,0,-2,2,5,1,0
1512354116767839,-2,-4,-1,0,5,-7,-1,-4
1512354116796839,-3,-2,-2,-1,11,3,-12,-17
1512354116796839,0,-1,1,-2,-17,-4,1,11
1512354116797839,0,0,-3,-1,-2,2,-4,-5
1512354116797839,-1,-1,1,-3,-4,-8,1,0
1512354116804839,-1,-2,-1,-3,0,3,-2,-2
1512354116804839,-3,-1,-1,8,15,-2,-9,-6
1512354116811839,-1,-2,0,0,0,3,1,0
1512354116811839,1,0,-2,-2,-4,0,4,1
1512354116827839,-1,1,0,2,-4,-2,-1,-2
1512354116827839,-1,-1,-2,-2,-3,-3,-4,-5
1512354116828839,1,0,1,-4,-9,2,2,12
1512354116828839,-2,-2,-2,14,37,-7,-6,-5
1512354116849839,0,0,1,-10,-16,-3,-4,1
1512354116849839,1,0,0,1,-1,0,0,11
1512354116851839,0,-2,-1,4,17,-1,-1,-5
1512354116851839,0,1,-1,-8,-12,-6,2,4
1512354116863839,1,1,-1,3,1,7,-1,-7
1512354116863839,0,0,-1,-3,-17,-3,4,1
1512354116872839,-1,0,-1,-2,17,4,3,-3
1512354116872839,-1,0,-2,-6,-18,-8,-5,2
1512354116887839,0,-2,-1,-1,1,-5,-2,-2
1512354116887839,-1,-1,0,1,7,1,-1,3
1512354116888839,-4,4,-3,-5,-10,7,-2,-2
1512354116888839,-1,-8,1,2,-6,3,4,2
1512354116909839,1,0,-3,1,1,-4,-2,1
1512354116909839,-1,-2,-3,-1,9,-2,-3,-5
1512354116911839,0,-2,-2,-4,-7,-3,-1,-1
1512354116911839,-1,6,2,-8,-19,2,4,6
1512354116933839,1,-1,1,-2,1,-1,-3,0
1512354116933839,-2,-1,0,-4,-1,-2,-2,-4
1512354116935839,0,-3,-1,2,5,2,1,2
1512354116935839,2,-1,-1,1,-14,-1,-1,-2
1512354116947839,-2,-2,1,1,7,-1,-4,-2
1512354116947839,3,1,-2,1,16,6,0,5
1512354116948839,0,0,1,-7,-28,1,2,-4
1512354116948839,-3,-5,-6,9,37,3,0,12
1512354116969839,2,0,-2,-12,-20,2,6,10
1512354116969839,-6,0,-3,5,5,-7,-6,-14
1512354116971839,1,-2,-1,-1,5,3,1,8
1512354116971839,1,1,2,0,-10,-2,-5,-11
1512354116983839,1,2,-3,-5,-11,-3,0,4
1512354116983839,-1,0,3,2,-4,-3,0,-4
1512354116992839,-1,5,7,3,8,-2,-1,-2
1512354116992839,-1,5,0,-1,-6,0,-2,-2
1512354117006839,-4,-10,-5,6,10,-4,-3,-1
1512354117006839,0,0,1,-7,-25,-12,0,-3
1512354117013839,-2,-3,15,12,10,3,-1,-2
1512354117013839,2,5,-9,-4,0,-1,1,-5
1512354117029839,-1,3,-2,-2,-6,-1,0,-2
1512354117029839,1,2,7,9,6,1,-3,-2
1512354117031839,7,0,-3,-5,-6,-3,6,22
1512354117031839,-1,3,4,-6,-3,0,0,-4
1512354117052839,-5,-11,-6,-5,2,-2,-2,-1
1512354117052839,0,2,-5,5,16,6,2,0
1512354117053839,-1,4,17,2,-29,-7,-5,-7
1512354117053839,3,4,3,-1,0,-6,1,9
1512354117065839,4,15,13,4,37,18,3,-1
1512354117065839,-10,-34,-27,-7,2,-4,-2,0
1512354117074839,-6,-15,-46,9,40,1,-1,-6
1512354117074839,-1,-9,-7,-9,-13,-6,-5,-3
1512354117089839,1,7,8,-2,-9,-10,1,-1
1512354117089839,-2,3,6,-4,-12,-5,-4,-7
1512354117091839,-2,4,9,1,-8,3,1,1
1512354117091839,-5,-13,-9,2,1,1,-1,-3
1512354117112839,1,5,0,-5,-14,-7,-6,-3
1512354117112839,6,21,42,9,13,26,8,15
1512354117113839,-10,-32,-56,-15,-27,-10,-4,-13
1512354117113839,5,4,1,5,10,6,3,5
1512354117125839,-3,-5,-1,7,4,-3,-3,-3
1512354117125839,-1,-1,-3,-6,-38,-9,1,-2
1512354117134839,4,14,27,-5,-35,-4,-4,-2
1512354117134839,-3,2,5,9,13,-5,-3,-5
1512354117149839,-2,0,35,7,11,1,-1,-2
1512354117149839,0,2,-34,1,8,0,0,1
1512354117151839,-1,-5,0,-6,3,-6,-1,-1
1512354117151839,-1,0,1,-8,-11,10,3,-1
1512354117172839,1,0,-4,4,-35,-8,-1,0
1512354117172839,0,10,22,4,-1,-7,-5,-4
1512354117173839,-1,2,4,1,22,1,-1,-1
1512354117173839,-1,-6,-9,-2,7,-6,-3,-3
1512354117185839,-3,-2,-5,0,5,22,7,4
1512354117185839,-3,-8,-7,-9,-30,-10,-4,-11
1512354117194839,3,6,3,2,30,-3,0,4
1512354117194839,-1,-1,6,10,14,4,0,-2
1512354117209839,0,-3,-9,0,8,-7,-5,0
1512354117209839,0,-5,-8,-3,2,1,0,1
1512354117211839,1,2,5,-1,-6,-5,-1,0
1512354117211839,-1,4,8,6,11,1,0,-2
1512354117232839,0,0,-4,1,-12,-11,1,3
1512354117232839,-1,-5,-6,-6,-22,-7,-2,0
1512354117233839,-1,3,7,-1,-10,3,0,-3
1512354117233839,-3,-2,-1,-5,11,5,2,1
1512354117245839,-2,-7,-14,-1,6,-2,-2,-3
1512354117245839,2,0,3,-1,5,1,-3,5
1512354117254839,1,2,1,-1,-5,-2,2,-3
1512354117254839,-1,-2,-2,4,-17,-8,2,1
1512354117269839,2,0,-3,-8,-17,-2,0,9
1512354117269839,-2,1,-1,-1,35,5,-3,-1
1512354117271839,1,0,4,11,2,1,-4,0
1512354117271839,0,0,-2,-6,-11,-4,-1,-3
1512354117292839,-1,-2,-3,-1,3,-1,-2,-10
1512354117292839,0,0,-3,-9,-20,4,6,9
1512354117293839,-3,0,-3,-6,-32,-11,-5,-3
1512354117293839,1,-1,3,2,43,8,2,-1
1512354117305839,-2,-3,-5,0,-8,7,1,-1
1512354117305839,0,-1,-3,-5,-7,-6,3,-4
1512354117314839,1,2,3,3,7,-7,-11,1
1512354117314839,1,4,5,10,5,1,0,3
1512354117329839,-2,-4,-8,-6,6,-4,-5,-2
1512354117329839,-1,-4,-2,6,20,4,5,-4
1512354117331839,-3,0,2,-4,-1,2,2,-6
1512354117331839,-1,-1,1,12,11,1,-1,1
1512354117352839,1,1,0,2,45,7,-1,2
1512354117352839,-1,1,3,2,-6,-2,-4,-2
1512354117353839,1,1,0,-6,-23,0,2,2
1512354117353839,-4,-5,-6,-6,-6,0,-2,-5
1512354117365839,-1,0,8,-4,-6,-8,-2,1
1512354117365839,0,6,-2,9,-9,-1,5,16
1512354117374839,0,-11,-17,-4,54,13,-5,2
1512354117374839,2,2,2,-13,-37,-8,5,1
1512354117389839,-1,-1,1,10,1,10,3,1
1512354117389839,-4,-1,7,-2,6,-24,-6,-11
