timestamp,roll,pitch,yaw
1512354116368839,1.06941,0.129788,-0.960114
1512354116391839,1.07001,0.128893,-0.960112
1512354116406839,1.0705,0.128701,-0.959699
1512354116429839,1.06987,0.1293,-0.959691
1512354116451839,1.06987,0.1293,-0.959691
1512354116466839,1.06987,0.1293,-0.959691
1512354116489839,1.06987,0.1293,-0.959691
1512354116520839,1.06966,0.12934,-0.959607
1512354116529839,1.06966,0.12934,-0.959607
1512354116551839,1.06966,0.12934,-0.959607
1512354116571839,1.06966,0.12934,-0.959607
1512354116594839,1.06966,0.12934,-0.959607
1512354116609839,1.06967,0.129399,-0.959745
1512354116655839,1.06967,0.129399,-0.959745
1512354116656839,1.06967,0.129399,-0.959745
1512354116669839,1.06967,0.129399,-0.959745
1512354116692839,1.06967,0.129399,-0.959745
1512354116707839,1.06967,0.129399,-0.959745
1512354116731839,1.06967,0.129399,-0.959745
1512354116752839,1.06961,0.12949,-0.959674
1512354116768839,1.06961,0.12949,-0.959674
1512354116803839,1.06961,0.12949,-0.959674
1512354116812839,1.0698,0.129533,-0.959867
1512354116827839,1.0706,0.129692,-0.960134
1512354116850839,1.07105,0.129626,-0.960452
1512354116871839,1.07126,0.129998,-0.960774
1512354116887839,1.07028,0.129971,-0.961364
1512354116910839,1.06825,0.130726,-0.961908
1512354116934839,1.06533,0.132269,-0.962437
1512354116947839,1.06134,0.134299,-0.962927
1512354116970839,1.05663,0.136684,-0.96387
1512354116991839,1.05072,0.138883,-0.965474
1512354117007839,1.04468,0.14085,-0.96751
1512354117030839,1.03832,0.142512,-0.97096
1512354117052839,1.03248,0.143101,-0.976441
1512354117073839,1.03009,0.142489,-0.983702
1512354117090839,1.03055,0.143149,-0.995219
1512354117112839,1.03558,0.14342,-1.0096
1512354117133839,1.04184,0.143588,-1.02628
1512354117150839,1.04769,0.144618,-1.04624
1512354117172839,1.05284,0.145715,-1.06921
1512354117193839,1.05554,0.146337,-1.0949
1512354117210839,1.05638,0.14716,-1.1226
1512354117232839,1.05478,0.148634,-1.15243
